case,episode,seed,target_index,assigned_defenders,active_defenders,active_hits,target_covered,active_group_complete,coordinated,arrival_spread_s,E_co_time_s,E_n_g,E_miss_m,E_t_s
case2,88,90088,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.1893303094979299,2.454889499329762,26.30000000000024
case2,88,90088,7,2,2,1,1,0,0,0.0,0.0,0.37213069613905314,2.1800325924485926,27.550000000000257
case2,89,90089,0,3,3,3,1,1,1,0.20000000000000284,0.0777777777777781,0.23553120242077993,1.9548559896227014,29.30000000000028
case2,89,90089,1,3,3,2,1,0,0,0.0,0.0,0.22924446562635264,1.762083619595374,26.150000000000237
case2,89,90089,2,3,2,2,1,1,0,36.799999999997915,18.399999999998958,0.41940712006209413,2.799568780483675,74.09999999999793
case2,89,90089,3,3,3,3,1,1,1,0.20000000000000284,0.08888888888889095,0.23737023528074172,1.3726943909534286,28.150000000000265
case2,89,90089,4,2,2,2,1,1,1,0.0,0.0,0.08192754002611027,1.4412259671286534,24.850000000000218
case2,89,90089,5,2,1,1,1,1,1,0.0,0.0,0.3152152029193863,1.5268390372179583,49.79999999999931
case2,89,90089,6,2,2,2,1,1,1,0.10000000000000142,0.05000000000000071,0.14793058116656466,2.542041494131749,26.35000000000024
case2,89,90089,7,2,2,2,1,1,1,0.0,0.0,0.4194866926206224,2.1151555608827075,27.550000000000257
case2,90,90090,0,3,3,3,1,1,1,0.20000000000000284,0.0777777777777781,0.14126073923928648,1.9250864563202308,29.30000000000028
case2,90,90090,1,3,2,1,1,0,0,0.0,0.0,0.3132375396627619,2.89775188277615,26.250000000000238
case2,90,90090,2,3,3,2,1,0,0,0.04999999999999716,0.02499999999999858,0.26267535985744334,2.8096195866351152,63.34999999999854
case2,90,90090,3,3,3,3,1,1,1,0.20000000000000284,0.08888888888889095,0.20535373827902612,1.5567246988655594,28.150000000000265
case2,90,90090,4,2,2,2,1,1,1,0.0,0.0,0.14880805096772745,1.722860092690644,24.850000000000218
case2,90,90090,5,2,2,2,1,1,1,0.0,0.0,0.3751355592913731,2.3022702916581967,26.750000000000245
case2,90,90090,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.3191149567690284,2.705019996887634,26.30000000000024
case2,90,90090,7,2,1,0,0,0,0,nan,nan,nan,nan,nan
case2,91,90091,0,3,3,3,1,1,1,0.15000000000000213,0.0666666666666688,0.13324226434300543,1.934347497327739,29.30000000000028
case2,91,90091,1,3,3,2,1,0,0,0.0,0.0,0.29479458212707144,2.771113057703235,26.150000000000237
case2,91,90091,2,3,2,2,1,1,0,32.049999999998185,16.024999999999093,0.4345828861754986,2.8725763561757756,69.3999999999982
case2,91,90091,3,3,3,3,1,1,1,0.15000000000000213,0.06666666666666643,0.17350887637221848,1.6533111892171555,28.100000000000264
case2,91,90091,4,2,2,2,1,1,1,0.0,0.0,0.4812800363695686,2.3160415253352977,24.850000000000218
case2,91,90091,5,2,2,2,1,1,1,0.0,0.0,0.13102325047624008,1.255564414267274,26.750000000000245
case2,91,90091,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.2919735281576433,2.5959739587458395,26.30000000000024
case2,91,90091,7,2,1,0,0,0,0,nan,nan,nan,nan,nan
case2,92,90092,0,3,3,3,1,1,1,0.20000000000000284,0.0777777777777781,0.08808889157565845,1.915399241121385,29.30000000000028
case2,92,90092,1,3,3,2,1,0,0,0.0,0.0,0.35006615117882206,2.096492695481865,26.150000000000237
case2,92,90092,2,3,3,3,1,1,0,26.249999999998508,11.622222222221561,0.25849048134247216,2.916695259201827,63.44999999999853
case2,92,90092,3,3,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.13351106704978824,1.8627640385809725,28.150000000000265
case2,92,90092,4,2,2,2,1,1,1,0.0,0.0,0.27084709141667795,1.635803252609176,24.850000000000218
case2,92,90092,5,2,1,1,1,1,1,0.0,0.0,0.3115345967371758,0.8501208649716563,42.14999999999974
case2,92,90092,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.32772258230941514,2.0707371365495253,26.30000000000024
case2,92,90092,7,2,2,1,1,0,0,0.0,0.0,0.2024917030167248,2.2285564889869773,27.550000000000257
case2,93,90093,0,3,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.05532740894637589,2.599759660111808,29.500000000000284
case2,93,90093,1,3,2,1,1,0,0,0.0,0.0,0.17535561281808212,1.7574634825254463,26.150000000000237
case2,93,90093,2,3,3,3,1,1,1,0.4999999999999787,0.21111111111110384,0.18640729742549775,2.8201223817671655,64.44999999999848
case2,93,90093,3,3,3,3,1,1,1,0.15000000000000213,0.06666666666666643,0.23110944393535673,1.5307593274413434,28.100000000000264
case2,93,90093,4,2,2,2,1,1,1,0.0,0.0,0.20017413172307008,1.615380811006807,24.850000000000218
case2,93,90093,5,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.10671095534337681,1.9325849962227304,26.750000000000245
case2,93,90093,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.2634125987117635,1.6921610855328642,26.30000000000024
case2,93,90093,7,2,2,2,1,1,1,0.0,0.0,0.5507832262949095,1.9665129487279585,27.550000000000257
case2,94,90094,0,3,3,3,1,1,1,0.20000000000000284,0.0777777777777781,0.1857451315892882,1.7648752158701804,29.30000000000028
case2,94,90094,1,3,3,2,1,0,0,0.05000000000000071,0.025000000000000355,0.2739622105975478,2.579201457256463,26.150000000000237
case2,94,90094,2,3,2,2,1,1,1,0.09999999999999432,0.04999999999999716,0.19831948813631597,2.7710418640749084,63.79999999999851
case2,94,90094,3,3,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.22760244609002078,2.1258254595265598,28.150000000000265
case2,94,90094,4,2,2,2,1,1,1,0.0,0.0,0.11312050337251436,1.853159631786844,24.850000000000218
case2,94,90094,5,2,2,2,1,1,1,0.0,0.0,0.2422073605190877,1.626184992035927,26.750000000000245
case2,94,90094,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.06071469141770311,2.380984608444768,26.30000000000024
case2,94,90094,7,2,2,2,1,1,1,0.0,0.0,0.2644902559143534,1.3147888570428155,27.550000000000257
case2,95,90095,0,3,2,2,1,1,1,0.0,0.0,0.20159351755621624,2.4601459336154488,29.500000000000284
case2,95,90095,1,3,3,3,1,1,1,0.05000000000000071,0.022222222222223326,0.4390434972713777,2.3827877988993307,26.150000000000237
case2,95,90095,2,3,3,2,1,0,0,27.39999999999845,13.699999999999225,0.1849055915778346,2.7278615997667037,64.54999999999848
case2,95,90095,3,3,3,3,1,1,1,0.20000000000000284,0.08888888888889095,0.2923556723608269,1.6954596949278606,28.150000000000265
case2,95,90095,4,2,2,2,1,1,1,0.0,0.0,0.11685770835882706,1.6970602645107085,24.850000000000218
case2,95,90095,5,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.09210192150686543,2.225013328227731,26.750000000000245
case2,95,90095,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.2945398091314336,2.652467823355635,26.30000000000024
case2,95,90095,7,2,1,0,0,0,0,nan,nan,nan,nan,nan
case2,96,90096,0,3,2,2,1,1,1,0.0,0.0,0.3063903515628508,2.418302116036455,29.500000000000284
case2,96,90096,1,3,3,3,1,1,1,0.05000000000000071,0.022222222222223326,0.36984765023659977,2.459579394205484,26.150000000000237
case2,96,90096,2,3,2,2,1,1,1,0.04999999999999716,0.02499999999999858,0.1180905351686663,2.7099051503442197,62.59999999999858
case2,96,90096,3,3,3,3,1,1,1,0.15000000000000213,0.06666666666666643,0.12809184474229565,1.892247682864589,28.100000000000264
case2,96,90096,4,2,2,2,1,1,1,0.0,0.0,0.14127265107271175,1.8004929085810004,24.850000000000218
case2,96,90096,5,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.2342822380161247,1.9309344175940841,26.750000000000245
case2,96,90096,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.1382061409870779,2.0572797401661864,26.30000000000024
case2,96,90096,7,2,2,2,1,1,1,0.0,0.0,0.3511556970284901,2.0839809362954123,27.550000000000257
case2,97,90097,0,3,2,2,1,1,1,0.0,0.0,0.10972149107496364,0.8827325146490166,29.25000000000028
case2,97,90097,1,3,3,3,1,1,1,0.0,0.0,0.3928183737826321,2.501374518379677,26.150000000000237
case2,97,90097,2,3,3,3,1,1,0,33.649999999998094,14.944444444443597,0.45873005005172535,2.7016466151734058,70.84999999999812
case2,97,90097,3,3,3,3,1,1,1,0.15000000000000213,0.06666666666666643,0.07986274710857993,1.9749898575347336,28.100000000000264
case2,97,90097,4,2,2,2,1,1,1,0.0,0.0,0.14645452316840424,2.104725566768039,24.850000000000218
case2,97,90097,5,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.4921818034010636,1.8556876404870466,26.750000000000245
case2,97,90097,6,2,1,0,0,0,0,nan,nan,nan,nan,nan
case2,97,90097,7,2,2,2,1,1,1,0.0,0.0,0.1951661885185902,1.2187910844351668,27.550000000000257
case2,98,90098,0,3,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.23483669701186485,1.696707209993145,29.30000000000028
case2,98,90098,1,3,2,2,1,1,1,0.0,0.0,0.3872207460931555,2.770231536138112,26.200000000000237
case2,98,90098,2,3,3,3,1,1,0,1.4999999999999218,0.6111111111110787,0.395082746245538,2.826584925726569,64.89999999999846
case2,98,90098,3,3,3,3,1,1,1,0.15000000000000213,0.06666666666666643,0.21168364755962074,1.7775728068951357,28.100000000000264
case2,98,90098,4,2,2,2,1,1,1,0.0,0.0,0.3039511530725763,2.240285826515337,24.850000000000218
case2,98,90098,5,2,2,2,1,1,1,0.0,0.0,0.31563227752249673,1.2124759638308404,26.750000000000245
case2,98,90098,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.17428031743565855,2.302663202830395,26.30000000000024
case2,98,90098,7,2,2,2,1,1,1,0.0,0.0,0.18249126356385664,0.9915512703377654,27.550000000000257
case2,99,90099,0,3,3,3,1,1,1,0.15000000000000213,0.0666666666666688,0.13764721343459185,1.8047011656993297,29.30000000000028
case2,99,90099,1,3,3,2,1,0,0,0.05000000000000071,0.025000000000000355,0.17599302069393868,2.396535353830618,26.150000000000237
case2,99,90099,2,3,1,1,1,1,1,0.0,0.0,0.01572785724180882,2.146948435824877,48.249999999999396
case2,99,90099,3,3,3,3,1,1,1,0.15000000000000213,0.06666666666666643,0.45435974076580044,1.9342545392415789,28.100000000000264
case2,99,90099,4,2,2,2,1,1,1,0.0,0.0,0.26418862511222946,1.5518923414369605,24.850000000000218
case2,99,90099,5,2,2,2,1,1,1,0.0,0.0,0.41462931837953626,1.4225746341759238,26.750000000000245
case2,99,90099,6,2,2,2,1,1,1,0.10000000000000142,0.05000000000000071,0.15563174830578438,2.4073436943984996,26.35000000000024
case2,99,90099,7,2,2,2,1,1,1,0.0,0.0,0.4677504249975575,2.493214367286268,27.550000000000257
case2,100,90100,0,3,3,3,1,1,1,0.15000000000000213,0.0666666666666688,0.27176669579242624,1.547102193031183,29.30000000000028
case2,100,90100,1,3,3,3,1,1,1,0.05000000000000071,0.022222222222223326,0.17649644270200252,2.116871860437366,26.150000000000237
case2,100,90100,2,3,3,3,1,1,0,25.799999999998533,11.399999999999352,0.39110183512812363,2.60881987347033,62.94999999999856
case2,100,90100,3,3,3,3,1,1,1,0.20000000000000284,0.08888888888889095,0.05311765737360244,1.6353010899344227,28.150000000000265
case2,100,90100,4,2,2,2,1,1,1,0.0,0.0,0.17039774492215878,1.4866933241298976,24.850000000000218
case2,100,90100,5,2,1,1,1,1,1,0.0,0.0,0.07816411357565928,1.2323861429354275,49.9999999999993
case2,100,90100,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.4403314241518975,2.1750290744536986,26.30000000000024
case2,100,90100,7,2,1,0,0,0,0,nan,nan,nan,nan,nan
