update,environment_steps,mean_episode_return,all_hit_rate,all_sync_rate,hit_fraction,target_coverage_rate,complete_group_rate,coordinated_group_rate,mean_sync_spread_s,trust_mean,trust_std,guided_action_fraction,policy_loss,value_loss,entropy,approx_kl,importance_ratio,actor_grad_norm,critic_grad_norm,adaptive_kl_coef,actor_lr,wall_time_s
82,492000,398038.47470508516,0.0,0.0,0.9,1.0,0.875,0.84375,1.5839285714284996,0.04821499142765878,0.017068634551509893,0.956976191733094,-0.015319208847358823,0.07793102059513331,2.646198773384094,0.019304820862387828,1.004599967598915,11.680522513389587,0.08247801586985588,0.2095650847603855,2.4272975137448786e-05,2477.9352066516876
83,498000,403516.40910180006,0.25,0.25,0.9125,1.0,0.875,0.84375,1.5642857142856441,0.04866276229993881,0.017260295861538825,0.9550383165716939,-0.009958973788889125,0.08124312795698643,2.645313394069672,-0.002139471706269802,1.0693515717983246,11.91159965991974,0.09335295371711254,0.17978163562011185,2.1819066962910415e-05,2505.2327749729156
84,504000,387109.2353075892,0.0,0.0,0.875,0.96875,0.84375,0.8125,1.5559523809523106,0.04910031793333065,0.017468945731962938,0.9565002892041782,-0.01324813067622017,0.08154937662184239,2.644412434101105,0.004597145304975214,1.167971956729889,11.595744061470032,0.10069446060806513,0.1904086650599409,1.94921513334424e-05,2533.5901992321014
85,510000,403439.9859650403,0.0,0.0,0.9125000000000001,1.0,0.875,0.78125,4.424999999999791,0.0495609349752127,0.01766558815727175,0.9554081444628708,-0.012409223685972392,0.07506759259849786,2.6435768723487856,0.010952232160403242,1.355408626794815,11.647219944000245,0.07740943860262632,0.2489677361798384,1.729452463383902e-05,2561.1148142814636
86,516000,408977.501491125,0.25,0.25,0.925,1.0,0.875,0.875,0.15811011904761604,0.05000905063368165,0.017858174019192635,0.9554926955027213,-0.014165083435364068,0.08090793341398239,2.6428757548332213,0.0060703771400142156,1.0256164014339446,12.518624019622802,0.08469038121402264,0.15821064523799025,1.5228355656330111e-05,2589.587721824646
87,522000,397999.2423454374,0.0,0.0,0.9,1.0,0.875,0.8125,2.9785714285712905,0.05046200147130656,0.01806441659645809,0.9550439379867114,-0.007442184910178185,0.07406104020774365,2.642316448688507,-0.012259836523415401,2.0196802467107773,14.947956538200378,0.0789436905644834,0.22620950595468553,1.3295683460244858e-05,2617.506897211075
88,528000,392495.68474662304,0.0,0.0,0.8875,1.0,0.8125,0.8125,0.1080357142857138,0.05090860542808669,0.018231127314113114,0.9528735425039196,-0.012411378626711666,0.07193834893405437,2.6416950464248656,0.00893059034321766,1.0056182831525802,14.440590858459473,0.06533733466640115,0.14374855330735023,1.1498415359706428e-05,2644.9779155254364
89,534000,403483.91322917305,0.25,0.25,0.9125,0.96875,0.90625,0.875,1.5890624999999288,0.05135749394169551,0.01843366878110233,0.9554832481138484,-0.011814322654390707,0.0776536263525486,2.6412423729896544,0.015550259573631564,1.001420933008194,13.702719497680665,0.07446579542011023,0.20884175555766077,9.838325041343299e-06,2672.3740797042847
90,540000,392545.24514260143,0.0,0.0,0.8875000000000001,1.0,0.8125,0.71875,4.921130952380721,0.05180301531162732,0.018615313750051255,0.9535755529892511,-0.009882707451470196,0.07397363353520632,2.640789341926575,0.0158296110100693,0.998273104429245,14.71167025566101,0.0883495157584548,0.24576283425011858,8.31705081387455e-06,2700.218654870987
91,546000,387093.3324767472,0.0,0.0,0.875,0.96875,0.8125,0.75,3.225892857142707,0.05223858200170387,0.01880657335397871,0.9536535742611815,-0.016839751740917563,0.07733727544546128,2.6403507351875306,0.01755446123743525,1.0000804573297501,11.278125524520874,0.07296470683068038,0.1612449955515028,6.93609399129703e-06,2726.82120013237
92,552000,392579.52034656703,0.0,0.0,0.8875,0.96875,0.84375,0.8125,1.5857142857142137,0.052675175416760735,0.019007320532833254,0.9540215982721383,-0.009588210203219205,0.08348913937807083,2.6399065256118774,0.009609796766211076,1.0049221903085708,15.320368003845214,0.08430378958582878,0.3162524260659156,5.696817411269672e-06,2753.585874557495
93,558000,408943.2761548981,0.25,0.0,0.9249999999999999,1.0,0.90625,0.84375,2.825892857142726,0.0531321629382973,0.019205483897171183,0.9538430293742961,-0.014547530992422253,0.07473090328276158,2.6395740151405334,0.011697566466953902,1.0008206576108933,10.924776244163514,0.09523082710802555,0.13613629950432596,4.600444090157277e-06,2781.3594868183136
94,564000,392541.16153660417,0.0,0.0,0.8875000000000001,0.96875,0.875,0.8125,2.983928571428433,0.05357683112913465,0.01941041904155061,0.9525824233699659,-0.009096710942685604,0.0777064811438322,2.639215624332428,0.01893701220394064,0.9984350502490997,17.137968969345092,0.08825697368010879,0.44501055517645105,3.6480560160610376e-06,2809.1977396011353
95,570000,403526.5125615448,0.0,0.0,0.9125000000000001,1.0,0.875,0.875,0.1249999999999986,0.05402117761219553,0.019620976586083465,0.9514647007989278,-0.012758728326298296,0.07794232070446014,2.6389689445495605,0.018433101911849548,0.9949996203184128,13.873487615585328,0.08066765796393156,0.21284716900817552,2.840593081026921e-06,2837.042359352112
96,576000,387151.4039417058,0.0,0.0,0.875,1.0,0.78125,0.78125,0.14255952380952183,0.05444057525913407,0.01980149573004393,0.9504202806336024,-0.005068431928521022,0.08372856490314007,2.6387006878852843,0.02581463546424203,0.9894350737333297,20.650933718681337,0.08911558073014021,1.0,2.178852153485575e-06,2864.805680990219
97,582000,387079.02324706316,0.0,0.0,0.875,0.96875,0.84375,0.84375,0.11547619047619011,0.0548765853792688,0.019999205932571644,0.9516707472671472,-0.0046389293624088165,0.07810597829520702,2.6385059714317323,-0.009938295762316996,1.0077657401561737,19.453709149360655,0.0679028395563364,0.16677181699666577,1.6634862918395411e-06,2892.89200258255
98,588000,387096.25814542174,0.0,0.0,0.875,0.96875,0.84375,0.78125,3.2264880952379444,0.055314147058373585,0.02019725956073138,0.9512224559467568,-0.0022060211282223462,0.07949931360781193,2.6383254766464233,0.027693047037165287,0.9890706181526184,24.617045879364014,0.08026750311255455,0.9232227207971362,1.2950040999734023e-06,2920.9523339271545
99,594000,392554.98734398466,0.0,0.0,0.8875,0.96875,0.875,0.8125,2.9821428571427187,0.05575933796122101,0.02040057817257212,0.9496901715027999,-0.0026476488681510093,0.07793396357446909,2.6382097601890564,-0.011652594557993367,1.0070917844772338,21.472755718231202,0.06389659401029349,0.1122423298365191,1.0737692253231258e-06,2949.447206735611
100,600000,403917.7594782561,0.25,0.25,0.9125000000000001,0.96875,0.875,0.84375,1.536607142857074,0.05622258888687557,0.0205674549594508,0.9480103182732066,-0.008874107745941728,0.07861643023788929,2.6380977511405943,0.02669169412986321,0.9902556270360947,17.19775891304016,0.22604986391961573,0.4142373334072885,1e-06,2979.274915456772
