condition,case,variant,episode,seed,attack_pattern,assignment_mode,target_coverage_success,all_defenders_hit,cooperative_success,mission_success,failure_class,targets_covered,complete_groups,coordinated_groups,E_co_time_s,E_n_g,E_miss_m,E_t_s,mean_closest_approach_m,worst_closest_approach_m,mean_agent_return,simulated_time_s,sensor_delay_ms,position_noise_std_m,velocity_noise_std_mps,command_lag_ms,initial_perturbation_scale,defender_position_rms_m,attacker_radial_scale_std,idbo_runtime_ms,idbo_best_cost,idbo_repaired_cost,idbo_final_disagreement,assignment_repair_moves,training_seed
formal_ablation_full_case1,case1,full,21,98055,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.1281250000000003,0.3889409119638315,1.9380111500599844,30.61250000000028,1.5982979433189226,2.880987755042021,441837.7025569808,33.9,50.0,3.0,0.3,250.0,1.0,10.923980119525831,0.0154626791292751,0.0,,,,0,8302
formal_ablation_full_case1,case1,full,22,98056,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,7,0.1444444444444415,0.312550748045974,1.8305049160804137,30.97500000000029,1.4084465270008444,2.6596864029764435,441829.06206900376,32.9,50.0,3.0,0.3,250.0,1.0,11.422124588406268,0.0164335431814893,0.0,,,,0,8302
formal_ablation_full_case1,case1,full,23,98057,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.1413194444444465,0.3730105172302627,1.553014016434274,29.825000000000287,1.2623056571421214,2.8974529204995263,441804.64540067466,31.25,50.0,3.0,0.3,250.0,1.0,11.471780488872689,0.0213858981769356,0.0,,,,0,8302
formal_ablation_full_case1,case1,full,24,98058,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,7,0.1420138888888883,0.3455304095586925,1.6209945387954647,31.125000000000263,1.2013611869236969,2.3015458207071533,441838.1276718069,34.5,50.0,3.0,0.3,250.0,1.0,11.79525223031642,0.0142626456082063,0.0,,,,0,8302
formal_ablation_full_case1,case1,full,25,98059,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,7,0.1510416666666692,0.3762592026598024,1.7152079378496476,29.96875000000029,1.2903112618911732,2.9160207420933,441794.2506456279,31.55,50.0,3.0,0.3,250.0,1.0,9.537214402647072,0.0244225480191069,0.0,,,,0,8302
formal_ablation_full_case1,case1,full,26,98060,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,6,0.1583333333333333,0.3686999004345212,1.573723329558905,30.21875000000028,1.271477661049096,2.8438586674465407,441727.44261732174,33.300000000000004,50.0,3.0,0.3,250.0,1.0,13.232983721725766,0.0135699116203044,0.0,,,,0,8302
formal_ablation_full_case1,case1,full,27,98061,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,7,0.1579861111111107,0.3746949383713173,1.9415877755216,30.868750000000297,1.4825768425850738,2.663312325402969,441824.43597345706,32.550000000000004,50.0,3.0,0.3,250.0,1.0,13.123789572773928,0.0148316774196814,0.0,,,,0,8302
formal_ablation_full_case1,case1,full,28,98062,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,6,0.1503472222222242,0.3593731410699809,1.7951723942402604,29.29375000000028,1.3844146467469014,2.9652345800547057,441738.7845351398,31.05,50.0,3.0,0.3,250.0,1.0,12.771425114806624,0.0109554842902977,0.0,,,,0,8302
formal_ablation_full_case1,case1,full,29,98063,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.1222222222222232,0.3606437966133989,1.611294450912914,30.30000000000029,1.4038515834458312,2.602984543830978,441845.0131404452,33.0,50.0,3.0,0.3,250.0,1.0,10.854123602413116,0.018399887198324,0.0,,,,0,8302
formal_ablation_full_case1,case1,full,30,98064,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,7,0.1461805555555576,0.374295945370053,1.7610937941333984,29.56875000000029,1.3615906688740622,2.8488401300417285,441783.2350625849,31.8,50.0,3.0,0.3,250.0,1.0,10.10427224818298,0.0147283506186981,0.0,,,,0,8302
formal_ablation_full_case1,case1,full,31,98065,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,6,0.1736111111111086,0.3657673341333738,1.584990714946747,31.16250000000029,1.3365210671769467,2.714579722997257,441890.85054611525,32.9,50.0,3.0,0.3,250.0,1.0,12.343080625010815,0.0229923473139771,0.0,,,,0,8302
formal_ablation_full_case1,case1,full,32,98066,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,6,0.149652777777777,0.3493094866111019,1.6985780550324945,31.206250000000274,1.4604217063002785,2.9175496033590984,441845.9142910525,33.6,50.0,3.0,0.3,250.0,1.0,10.381110566593854,0.0125196235547411,0.0,,,,0,8302
formal_ablation_full_case1,case1,full,33,98067,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,7,0.1354166666666685,0.3658284968946808,1.4158218593554384,30.05625000000029,1.1289103820720126,2.9856066352507096,441781.1685621996,31.75,50.0,3.0,0.3,250.0,1.0,9.449411488784293,0.0188027163664361,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,1,98035,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,2,0.3795138888888943,0.3840697194165395,1.544356592817894,28.125000000000263,1.3934066596178591,2.881861372266789,441209.1918385501,30.35,50.0,3.0,0.3,250.0,1.0,11.6961295644895,0.0154142596803418,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,2,98036,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,1,0.3413194444444492,0.3595770133791347,1.5087968842046524,28.775000000000272,1.3492057589298403,2.4480769077378124,441348.5038917482,30.450000000000003,50.0,3.0,0.3,250.0,1.0,13.096688645023114,0.0148388562467216,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,3,98037,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,2,0.3229166666666714,0.3596198232930995,1.8970877504107675,27.96250000000026,1.534963130149957,2.679565140328407,441256.8204215368,29.3,50.0,3.0,0.3,250.0,1.0,12.255285857052298,0.0089080644165732,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,4,98038,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,3,0.3333333333333381,0.3852776578625694,1.4365046255009823,28.093750000000263,1.0226770905316829,2.2679641888099047,441301.0479585741,30.85,50.0,3.0,0.3,250.0,1.0,10.490692582007338,0.0106863416144778,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,5,98039,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,1,0.3472222222222274,0.3584007536500297,1.9363142979755863,28.137500000000266,1.3224341527340835,2.7242913392069936,441222.1471671388,30.6,50.0,3.0,0.3,250.0,1.0,9.662999534460743,0.0129393124381922,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,6,98040,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,2,0.3284722222222269,0.3801335179986712,1.443219518500611,28.56875000000027,1.2205815731830971,2.2702404773223224,441334.6773538034,30.85,50.0,3.0,0.3,250.0,1.0,10.904388992720028,0.0098374058084064,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,7,98041,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,2,0.3631944444444494,0.3904548185686477,1.520823362563777,27.412500000000254,1.354825027350008,2.584226207769845,441262.5448015017,28.200000000000003,50.0,3.0,0.3,250.0,1.0,9.778758989385627,0.0113715611570988,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,8,98042,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,1,0.344444444444449,0.3921496928275385,1.6253616838483935,26.94375000000025,1.2235306954317977,2.915490163289361,441222.283492247,28.9,50.0,3.0,0.3,250.0,1.0,9.40119150427866,0.0143799004842824,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,9,98043,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,1,0.3378472222222272,0.3431953980630937,1.748439861634112,27.60625000000026,1.389185218040461,2.9704054648839757,441288.7005707336,28.85,50.0,3.0,0.3,250.0,1.0,11.262748286981376,0.0115593379503164,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,10,98044,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,2,0.3652777777777827,0.3671269173218064,2.116720229238652,27.893750000000264,1.6680964908333675,2.828065639097363,441243.9510250568,30.05,50.0,3.0,0.3,250.0,1.0,11.029262450868972,0.0228040117384815,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,11,98045,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,3,0.4236111111111171,0.3699761645934341,1.6371548115493564,28.412500000000268,1.438619263012523,2.5684946606967647,441183.4504961621,29.55,50.0,3.0,0.3,250.0,1.0,12.571757435499052,0.0134564460762427,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,12,98046,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,1,0.3430555555555603,0.3379775482996117,1.6902770687963566,28.94375000000028,1.2752295944595065,2.5757373985032976,441219.15633182,31.55,50.0,3.0,0.3,250.0,1.0,11.930796867270248,0.0157673810867232,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,13,98047,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,1,0.3850694444444502,0.3887826294785087,1.6139985807011654,28.53125000000027,1.3369003466235927,2.8617854124792634,441228.01165960525,30.55,50.0,3.0,0.3,250.0,1.0,10.80675815178874,0.0116166192976039,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,14,98048,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,2,0.3920138888888945,0.4007121056413813,1.914297695492208,28.331250000000267,1.547845236233138,2.847125327021938,441201.0304668436,29.200000000000003,50.0,3.0,0.3,250.0,1.0,10.900847936905508,0.0202540894024264,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,15,98049,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,1,0.3642361111111161,0.3708685641988967,1.7487556016606502,27.74375000000026,1.4750047743328731,2.7957420424647053,441216.51654664206,29.450000000000003,50.0,3.0,0.3,250.0,1.0,10.64218384661764,0.0193154021027172,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,16,98050,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,0,0.3361111111111161,0.3579111391575638,1.4927698221100478,29.10625000000028,1.373910288126022,2.9100621804151383,441378.3915019322,30.6,50.0,3.0,0.3,250.0,1.0,10.59825055259918,0.0205522674117825,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,17,98051,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,2,0.3326388888888938,0.3500973809483015,1.6737966688210228,27.531250000000256,1.2977310718850288,2.569608998085656,441228.589317525,31.15,50.0,3.0,0.3,250.0,1.0,11.201461688824866,0.0213136451808,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,18,98052,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,1,0.3232638888888932,0.3561644233604707,1.757805551324206,28.000000000000263,1.4260959315862711,2.271740012733476,441242.7888842343,29.450000000000003,50.0,3.0,0.3,250.0,1.0,11.968599526310047,0.0097646144347218,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,19,98053,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,4,0.2871527777777818,0.3339999305213983,1.410995773254275,27.643750000000257,1.0308007670022556,1.6044648412807805,441331.5574110957,29.15,50.0,3.0,0.3,250.0,1.0,10.78058798896634,0.0144772298591497,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,20,98054,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,1,0.3347222222222269,0.3641840565111222,1.5565028355056951,28.69375000000027,1.1840335454570772,1.83008588437536,441352.4377584828,30.0,50.0,3.0,0.3,250.0,1.0,11.76640784985678,0.0101141553003239,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,21,98055,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,1,0.2847222222222262,0.3659070807403906,1.4493822901558384,28.131250000000264,1.254547171797172,2.816778086748137,441313.5481937917,30.0,50.0,3.0,0.3,250.0,1.0,10.923980119525831,0.0154626791292751,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,22,98056,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,2,0.32430555555556,0.3609511116380618,1.8997399650895,28.825000000000276,1.3454147525417015,2.9396633361146365,441300.0619480111,30.9,50.0,3.0,0.3,250.0,1.0,11.422124588406268,0.0164335431814893,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,23,98057,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,1,0.3635416666666721,0.3882044066742942,1.883413849381907,27.412500000000254,1.3249576697950665,2.258194450521928,441196.1363609136,29.700000000000003,50.0,3.0,0.3,250.0,1.0,11.471780488872689,0.0213858981769356,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,24,98058,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,0,0.3076388888888934,0.4064708395699543,1.5485735769832791,28.737500000000274,1.397104959416512,2.501811273714759,441336.4362129912,31.6,50.0,3.0,0.3,250.0,1.0,11.79525223031642,0.0142626456082063,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,25,98059,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,2,0.3187500000000045,0.3562848860066391,1.8081081615019576,27.75000000000026,1.3358197102300244,2.8116682769211137,441300.4917556841,28.950000000000003,50.0,3.0,0.3,250.0,1.0,9.537214402647072,0.0244225480191069,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,26,98060,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,1,0.3371527777777826,0.3559696914599745,1.7462581584167525,28.012500000000266,1.2622818955963786,2.8962071853421736,441212.5018379538,29.85,50.0,3.0,0.3,250.0,1.0,13.232983721725766,0.0135699116203044,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,27,98061,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,1,0.3611111111111163,0.3723585700465186,1.777200112282912,28.51875000000027,1.4004117284967916,2.432012991749396,441222.5359921728,30.950000000000003,50.0,3.0,0.3,250.0,1.0,13.123789572773928,0.0148316774196814,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,28,98062,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,0,0.3281250000000046,0.3706529193958717,1.890624570682524,26.94375000000025,1.574328064149754,2.8260911144149183,441170.74363575166,28.75,50.0,3.0,0.3,250.0,1.0,12.771425114806624,0.0109554842902977,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,29,98063,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,2,0.2892361111111152,0.3802246338189778,1.7900894524241455,27.85625000000026,1.5290650908991337,2.9986579319279567,441374.6050681526,29.65,50.0,3.0,0.3,250.0,1.0,10.854123602413116,0.018399887198324,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,30,98064,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,2,0.3479166666666713,0.3801651353618682,1.771785909140096,27.300000000000253,1.3444063356954483,2.3752578970741376,441179.3052489919,29.05,50.0,3.0,0.3,250.0,1.0,10.10427224818298,0.0147283506186981,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,31,98065,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,2,0.3923611111111166,0.3831464159005578,1.8695777972142085,28.756250000000275,1.549025540010872,2.7962614735823985,441301.141156316,30.3,50.0,3.0,0.3,250.0,1.0,12.343080625010815,0.0229923473139771,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,32,98066,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,1,0.3600694444444494,0.3509272713871137,1.6289512212489037,28.51875000000027,1.2033208955573484,2.7202815934879063,441241.7085429221,30.25,50.0,3.0,0.3,250.0,1.0,10.381110566593854,0.0125196235547411,0.0,,,,0,8302
formal_ablation_no_trust_case1,case1,no_trust,33,98067,nominal,fixed,1,1,0,0,delayed_cooperative_engagement,8,8,2,1.952083333333267,0.3611267136416585,1.4498622071895704,31.3875000000001,1.2774212785176975,2.5229316529460086,441402.4036925601,55.8,50.0,3.0,0.3,250.0,1.0,9.449411488784293,0.0188027163664361,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,1,98035,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0888888888888856,0.3715093830908004,1.7190327584779257,32.381250000000264,1.2745866448885317,2.4190631905934112,442016.59805797104,35.25,50.0,3.0,0.3,250.0,1.0,11.6961295644895,0.0154142596803418,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,2,98036,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0829861111111089,0.3650597969100767,1.8396603803378573,33.281250000000234,1.448951138430576,2.4669237987804644,442092.18388508784,36.55,50.0,3.0,0.3,250.0,1.0,13.096688645023114,0.0148388562467216,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,3,98037,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0753472222222215,0.3798992273834339,1.5839104165627882,31.850000000000293,1.287236164261629,2.49025560422483,441945.5637014808,33.35,50.0,3.0,0.3,250.0,1.0,12.255285857052298,0.0089080644165732,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,4,98038,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.070833333333333,0.3679599408510627,1.7562249415102085,32.16875000000028,1.401351146573525,2.996097750860321,442022.93230156566,35.1,50.0,3.0,0.3,250.0,1.0,10.490692582007338,0.0106863416144778,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,5,98039,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0725694444444421,0.3516916471991481,1.8359820609745665,32.262500000000244,1.464441229016765,2.980263593060058,441952.6646591472,36.6,50.0,3.0,0.3,250.0,1.0,9.662999534460743,0.0129393124381922,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,6,98040,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0701388888888868,0.3539927296390932,1.6367578070237143,32.82500000000026,1.233917605806366,2.870912758758095,442059.126294121,35.7,50.0,3.0,0.3,250.0,1.0,10.904388992720028,0.0098374058084064,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,7,98041,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0809027777777774,0.3979377784261818,1.441588833247755,31.412500000000307,1.1632943388131494,2.5697881892894547,441983.24481201806,32.35,50.0,3.0,0.3,250.0,1.0,9.778758989385627,0.0113715611570988,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,8,98042,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0795138888888893,0.3905887882561984,1.6466325866722529,30.881250000000296,1.2792882128089036,2.5177937887472264,441919.1544610992,32.75,50.0,3.0,0.3,250.0,1.0,9.40119150427866,0.0143799004842824,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,9,98043,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0767361111111117,0.3733316843471762,1.6497174729887,31.7187500000003,1.3413310150315605,2.8768509877046484,442006.7734661264,33.85,50.0,3.0,0.3,250.0,1.0,11.262748286981376,0.0115593379503164,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,10,98044,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0902777777777768,0.382342713454248,1.6389568347978412,32.12500000000026,1.2756616895134418,2.646392295462347,441988.8046828136,36.05,50.0,3.0,0.3,250.0,1.0,11.029262450868972,0.0228040117384815,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,11,98045,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0854166666666625,0.359020285353808,1.9317391019174552,32.43125000000026,1.5339458455747623,2.850332357479036,442022.7603649747,34.300000000000004,50.0,3.0,0.3,250.0,1.0,12.571757435499052,0.0134564460762427,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,12,98046,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0729166666666641,0.3794014859311414,1.7872815756772935,32.97500000000025,1.4551406188229592,2.992543388265758,441995.5318680793,36.75,50.0,3.0,0.3,250.0,1.0,11.930796867270248,0.0157673810867232,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,13,98047,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0913194444444419,0.3567528030269028,1.5767571533148137,32.71875000000023,1.1011276595510924,1.7527058076156687,442018.2241550344,35.7,50.0,3.0,0.3,250.0,1.0,10.80675815178874,0.0116166192976039,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,14,98048,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0871527777777751,0.3814210512962435,2.036330382578759,32.33125000000028,1.5196157061716058,2.959464818800071,441997.243489635,33.65,50.0,3.0,0.3,250.0,1.0,10.900847936905508,0.0202540894024264,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,15,98049,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0885416666666645,0.3756386907254554,1.8500720247852624,31.70625000000029,1.384344333881368,2.8804201762526427,441976.5921751132,33.5,50.0,3.0,0.3,250.0,1.0,10.64218384661764,0.0193154021027172,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,16,98050,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0753472222222201,0.3732323201136219,1.669377948526348,33.493750000000226,1.398829057747935,2.967176469018858,442120.29763261,35.65,50.0,3.0,0.3,250.0,1.0,10.59825055259918,0.0205522674117825,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,17,98051,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0708333333333326,0.3808927065410096,2.0318354716912648,31.43125000000027,1.4421086438723616,2.854456210878948,441940.5013058479,35.050000000000004,50.0,3.0,0.3,250.0,1.0,11.201461688824866,0.0213136451808,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,18,98052,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0756944444444422,0.3731786533437593,1.7915382876225854,32.08750000000028,1.1904607868614452,2.902858976457209,441997.165610405,34.15,50.0,3.0,0.3,250.0,1.0,11.968599526310047,0.0097646144347218,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,19,98053,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0659722222222215,0.3541878537595759,1.6836982278112784,31.66250000000028,1.2546403921766769,2.8737709206141866,441973.2590506674,33.5,50.0,3.0,0.3,250.0,1.0,10.78058798896634,0.0144772298591497,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,20,98054,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.068402777777775,0.3738065529983698,1.9183906142569425,32.98750000000024,1.5238018597332788,2.9245968922475662,442107.659214885,34.300000000000004,50.0,3.0,0.3,250.0,1.0,11.76640784985678,0.0101141553003239,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,21,98055,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06909722222222,0.4009406550152488,1.6743194563064945,32.33750000000028,1.357894073759993,2.8504335614084604,442003.6712032143,35.300000000000004,50.0,3.0,0.3,250.0,1.0,10.923980119525831,0.0154626791292751,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,22,98056,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0701388888888864,0.3669986443291119,1.6466739088470057,32.85000000000025,1.3231103695215545,2.784776446217473,442036.1259796505,34.800000000000004,50.0,3.0,0.3,250.0,1.0,11.422124588406268,0.0164335431814893,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,23,98057,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0850694444444433,0.3783138458661508,1.3971098192500313,31.42500000000029,1.1603135151180763,2.9865888338234403,441966.515826683,33.15,50.0,3.0,0.3,250.0,1.0,11.471780488872689,0.0213858981769356,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,24,98058,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0718749999999985,0.3566583144810046,1.6087951382426036,32.993750000000226,1.2634309073118628,2.992518682863456,442032.18868043646,37.2,50.0,3.0,0.3,250.0,1.0,11.79525223031642,0.0142626456082063,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,25,98059,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0770833333333319,0.384872756030302,1.784223154887676,31.76250000000029,1.312598386613172,2.4805862123090034,441990.80847337714,33.35,50.0,3.0,0.3,250.0,1.0,9.537214402647072,0.0244225480191069,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,26,98060,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0819444444444425,0.3444098752900095,1.707297720481119,31.98750000000026,1.2207187526232606,2.0720603141425755,441940.8667277728,34.7,50.0,3.0,0.3,250.0,1.0,13.232983721725766,0.0135699116203044,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,27,98061,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0774305555555538,0.3780283015077987,1.5873838694169646,32.60625000000026,1.427464508374031,2.6506486688724955,442014.30979242455,34.6,50.0,3.0,0.3,250.0,1.0,13.123789572773928,0.0148316774196814,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,28,98062,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0815972222222229,0.3540261058193479,1.4756029326033893,30.862500000000296,1.1506134967683936,2.4009051714194825,441906.557579672,32.75,50.0,3.0,0.3,250.0,1.0,12.771425114806624,0.0109554842902977,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,29,98063,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0694444444444414,0.3699446064186364,1.983092701254128,32.09375000000028,1.3879315872371174,2.6441630841155166,442015.3079657584,34.4,50.0,3.0,0.3,250.0,1.0,10.854123602413116,0.018399887198324,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,30,98064,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0743055555555553,0.3510745433484587,1.9137916139228683,31.175000000000296,1.5327404571660366,2.8760939444123026,441948.96504534537,33.2,50.0,3.0,0.3,250.0,1.0,10.10427224818298,0.0147283506186981,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,31,98065,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0857638888888859,0.3733191445775128,1.7720285942238174,33.031250000000256,1.3908174061298135,2.6788454751431554,442094.4306541404,35.45,50.0,3.0,0.3,250.0,1.0,12.343080625010815,0.0229923473139771,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,32,98066,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0788194444444422,0.3921670632514076,1.5862068353884051,32.84375000000024,1.1907417761541572,2.866744354601044,442028.8747038409,34.95,50.0,3.0,0.3,250.0,1.0,10.381110566593854,0.0125196235547411,0.0,,,,0,8302
formal_ablation_no_gru_case1,case1,no_gru,33,98067,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0822916666666642,0.3995086950962112,1.429513823626397,31.85625000000028,1.126775087582833,2.3386148892092558,441957.2304791633,33.15,50.0,3.0,0.3,250.0,1.0,9.449411488784293,0.0188027163664361,0.0,,,,0,8302
