condition,case,variant,episode,seed,target_index,group_size,hit_count,target_covered,group_complete,group_coordinated,arrival_spread_s,E_co_time_s,E_n_g,E_miss_m,E_t_s,closest_approach_m,training_seed
formal_ablation_no_trust_case1,case1,no_trust,8,98075,2,3,3,1,1,0,0.8500000000000121,0.3000000000000042,0.3545020297611367,1.6635079617716422,27.300000000000253,1.2687312178562111,8303
formal_ablation_no_trust_case1,case1,no_trust,8,98075,3,3,3,1,1,0,1.200000000000017,0.4000000000000057,0.272836530499901,2.0834729308691027,27.550000000000257,1.47565369499177,8303
formal_ablation_no_trust_case1,case1,no_trust,8,98075,4,2,2,1,1,1,0.2000000000000028,0.1000000000000014,0.3948579962396924,2.04404067935379,28.050000000000264,1.8984403180273253,8303
formal_ablation_no_trust_case1,case1,no_trust,8,98075,5,2,2,1,1,0,1.40000000000002,0.70000000000001,0.3185275925935774,1.7851542169867969,27.500000000000256,1.4314136580668468,8303
formal_ablation_no_trust_case1,case1,no_trust,8,98075,6,2,2,1,1,0,1.2500000000000178,0.6250000000000089,0.3975158796580454,1.3917194494510294,26.35000000000024,1.2005121289475584,8303
formal_ablation_no_trust_case1,case1,no_trust,8,98075,7,2,2,1,1,0,0.6000000000000085,0.3000000000000042,0.3382752247695789,2.346004975408055,26.50000000000024,1.2338349112880258,8303
formal_ablation_no_trust_case1,case1,no_trust,9,98076,0,3,3,1,1,0,0.9500000000000136,0.4111111111111173,0.3664994492047091,1.5407746208798827,26.30000000000024,1.307267867756351,8303
formal_ablation_no_trust_case1,case1,no_trust,9,98076,1,3,3,1,1,0,0.6000000000000085,0.2111111111111133,0.3163336790100404,2.0554736001371747,26.30000000000024,1.7179426999837262,8303
formal_ablation_no_trust_case1,case1,no_trust,9,98076,2,3,3,1,1,0,35.24999999999832,15.611111111110365,0.5623100914841345,2.190232299501314,62.699999999998575,2.090762903930105,8303
formal_ablation_no_trust_case1,case1,no_trust,9,98076,3,3,3,1,1,0,1.2500000000000178,0.4888888888888954,0.3994450560046139,1.5008499682457186,27.85000000000026,1.3030210289446642,8303
formal_ablation_no_trust_case1,case1,no_trust,9,98076,4,2,2,1,1,1,0.2000000000000028,0.1000000000000014,0.4236976989257269,2.0466910517224832,30.750000000000306,0.9393657703116762,8303
formal_ablation_no_trust_case1,case1,no_trust,9,98076,5,2,2,1,1,0,0.5000000000000071,0.2500000000000035,0.3495538085218389,0.7924117872463812,30.25000000000029,0.7924117872463812,8303
formal_ablation_no_trust_case1,case1,no_trust,9,98076,6,2,2,1,1,0,1.200000000000017,0.6000000000000085,0.327037393427991,1.0788049591700464,28.000000000000263,0.8577007008516674,8303
formal_ablation_no_trust_case1,case1,no_trust,9,98076,7,2,2,1,1,0,0.9000000000000128,0.4500000000000064,0.4436364133765512,1.2141528744853494,28.000000000000263,1.2141528744853494,8303
formal_ablation_no_trust_case1,case1,no_trust,10,98077,0,3,3,1,1,0,1.2500000000000178,0.4444444444444511,0.3305420986132246,1.876473556559402,27.300000000000253,1.1621534740835249,8303
formal_ablation_no_trust_case1,case1,no_trust,10,98077,1,3,3,1,1,0,1.0000000000000142,0.4000000000000068,0.3849512405650503,2.079094355787511,30.6000000000003,1.2467437792410296,8303
formal_ablation_no_trust_case1,case1,no_trust,10,98077,2,3,3,1,1,0,0.9500000000000136,0.3666666666666707,0.3122753066365547,2.0389384088899143,26.850000000000247,1.882335990097851,8303
formal_ablation_no_trust_case1,case1,no_trust,10,98077,3,3,3,1,1,0,0.7500000000000107,0.2666666666666716,0.3324932076978635,1.9191656742044363,28.95000000000028,1.9191656742044363,8303
formal_ablation_no_trust_case1,case1,no_trust,10,98077,4,2,2,1,1,1,0.0500000000000007,0.0250000000000003,0.3414186087258112,2.231208436534195,27.600000000000257,1.504185223943894,8303
formal_ablation_no_trust_case1,case1,no_trust,10,98077,5,2,2,1,1,0,1.40000000000002,0.70000000000001,0.2741526318669388,0.6676365692060318,27.05000000000025,0.6676365692060318,8303
formal_ablation_no_trust_case1,case1,no_trust,10,98077,6,2,2,1,1,0,0.8500000000000121,0.425000000000006,0.3395099313058993,0.3553464984132901,29.20000000000028,0.3553464984132901,8303
formal_ablation_no_trust_case1,case1,no_trust,10,98077,7,2,2,1,1,0,1.0000000000000142,0.5000000000000071,0.3314928838678189,1.547421047149644,29.05000000000028,1.228811120162698,8303
formal_ablation_no_trust_case1,case1,no_trust,11,98078,0,3,3,1,1,0,0.9500000000000136,0.3444444444444497,0.3371869974427501,2.2644271227022386,28.250000000000263,1.7559914141792046,8303
formal_ablation_no_trust_case1,case1,no_trust,11,98078,1,3,3,1,1,0,0.6000000000000085,0.2000000000000028,0.3257257182630009,1.05522294253148,27.40000000000025,0.8819184686145656,8303
formal_ablation_no_trust_case1,case1,no_trust,11,98078,2,3,3,1,1,0,0.8000000000000114,0.2777777777777821,0.3182134913698369,1.628737633388057,27.350000000000254,1.5720715743263174,8303
formal_ablation_no_trust_case1,case1,no_trust,11,98078,3,3,3,1,1,0,0.9000000000000128,0.3444444444444497,0.3498270678294981,1.7297346941940688,28.650000000000272,1.2287472071196992,8303
formal_ablation_no_trust_case1,case1,no_trust,11,98078,4,2,2,1,1,1,0.3000000000000042,0.1500000000000021,0.3161472064095686,1.0716340987999544,25.450000000000227,1.0716340987999544,8303
formal_ablation_no_trust_case1,case1,no_trust,11,98078,5,2,2,1,1,0,1.4500000000000206,0.7250000000000103,0.3979721674361381,2.155024807715608,27.45000000000025,2.0330199528268222,8303
formal_ablation_no_trust_case1,case1,no_trust,11,98078,6,2,2,1,1,0,1.1000000000000156,0.5500000000000078,0.3813975718611016,2.293364750106275,30.950000000000305,2.137141138646369,8303
formal_ablation_no_trust_case1,case1,no_trust,11,98078,7,2,2,1,1,1,0.3000000000000042,0.1500000000000021,0.4320740851357268,0.7579313834883626,26.55000000000024,0.7579313834883626,8303
formal_ablation_no_trust_case1,case1,no_trust,12,98079,0,3,3,1,1,0,0.9000000000000128,0.3666666666666707,0.3476978750396408,2.5000629229709443,27.10000000000025,1.823115773932812,8303
formal_ablation_no_trust_case1,case1,no_trust,12,98079,1,3,3,1,1,1,0.4000000000000057,0.1555555555555573,0.3304983239349462,1.0807345533664476,28.300000000000267,1.0040582367852342,8303
formal_ablation_no_trust_case1,case1,no_trust,12,98079,2,3,3,1,1,0,0.8000000000000114,0.3555555555555602,0.3112694605933986,1.870128459293848,27.950000000000266,1.6666898612320409,8303
formal_ablation_no_trust_case1,case1,no_trust,12,98079,3,3,3,1,1,0,0.5500000000000078,0.2000000000000028,0.358359736789654,1.561227578429002,26.30000000000024,1.3182579340734817,8303
formal_ablation_no_trust_case1,case1,no_trust,12,98079,4,2,2,1,1,0,0.7500000000000107,0.3750000000000053,0.353733110421268,2.3006027106523765,30.05000000000029,1.2717097789643894,8303
formal_ablation_no_trust_case1,case1,no_trust,12,98079,5,2,2,1,1,0,0.6000000000000085,0.3000000000000042,0.3152669674042564,2.0067772319653616,26.600000000000243,2.0067772319653616,8303
formal_ablation_no_trust_case1,case1,no_trust,12,98079,6,2,2,1,1,0,0.6000000000000085,0.3000000000000042,0.4313657076479829,1.5655882541787942,29.20000000000028,1.0546068566751927,8303
formal_ablation_no_trust_case1,case1,no_trust,12,98079,7,2,2,1,1,0,0.5000000000000071,0.2500000000000035,0.4106933434049933,2.1398047896917176,26.55000000000024,1.5976020489262537,8303
formal_ablation_no_trust_case1,case1,no_trust,13,98080,0,3,3,1,1,0,0.8000000000000114,0.3111111111111147,0.3784473565049435,1.1543130720174088,27.25000000000025,0.6979350933895011,8303
formal_ablation_no_trust_case1,case1,no_trust,13,98080,1,3,3,1,1,1,0.4000000000000057,0.1333333333333352,0.3310221286076155,1.4342512028355368,29.550000000000285,1.0528264551628712,8303
formal_ablation_no_trust_case1,case1,no_trust,13,98080,2,3,3,1,1,0,0.9500000000000136,0.3666666666666731,0.3496041680626269,1.6494857709290096,27.80000000000026,1.6135480445259995,8303
formal_ablation_no_trust_case1,case1,no_trust,13,98080,3,3,3,1,1,0,1.0000000000000142,0.3555555555555602,0.338683834279158,1.0042320715815116,26.850000000000247,0.7637496382826533,8303
formal_ablation_no_trust_case1,case1,no_trust,13,98080,4,2,2,1,1,1,0.0500000000000007,0.0250000000000003,0.3660562673790536,1.7357792440058746,29.60000000000029,1.6771946573721053,8303
formal_ablation_no_trust_case1,case1,no_trust,13,98080,5,2,2,1,1,0,0.9500000000000136,0.4750000000000067,0.2633026825420356,2.496485468278463,25.550000000000228,2.496485468278463,8303
formal_ablation_no_trust_case1,case1,no_trust,13,98080,6,2,2,1,1,0,1.7000000000000242,0.8500000000000121,0.4585824771198701,2.569519603539571,28.95000000000028,2.062590761353916,8303
formal_ablation_no_trust_case1,case1,no_trust,13,98080,7,2,2,1,1,0,0.70000000000001,0.350000000000005,0.2947734437429584,1.7946459598917286,30.5500000000003,0.93699943102802,8303
formal_ablation_no_trust_case1,case1,no_trust,14,98081,0,3,3,1,1,0,1.200000000000017,0.422222222222229,0.3632633859349545,1.4375437660927946,29.95000000000029,1.053606313059689,8303
formal_ablation_no_trust_case1,case1,no_trust,14,98081,1,3,3,1,1,0,0.5000000000000071,0.200000000000004,0.4251306140596034,1.6501396607817325,25.10000000000022,1.2801992122858643,8303
formal_ablation_no_trust_case1,case1,no_trust,14,98081,2,3,3,1,1,1,0.2000000000000028,0.0888888888888897,0.3597966873450027,1.439444070971828,28.55000000000027,1.384297970945351,8303
formal_ablation_no_trust_case1,case1,no_trust,14,98081,3,3,3,1,1,0,1.1000000000000156,0.4111111111111173,0.3887264166591932,0.610054932038045,28.300000000000267,0.610054932038045,8303
formal_ablation_no_trust_case1,case1,no_trust,14,98081,4,2,2,1,1,1,0.0,0.0,0.3026244419950503,2.1049472397484243,26.25000000000024,2.1049472397484243,8303
formal_ablation_no_trust_case1,case1,no_trust,14,98081,5,2,2,1,1,0,0.6000000000000085,0.3000000000000042,0.4752418924666174,2.725520481513129,27.350000000000254,2.364879900831244,8303
formal_ablation_no_trust_case1,case1,no_trust,14,98081,6,2,2,1,1,0,0.9000000000000128,0.4500000000000064,0.3370519323370694,1.2584900147168732,25.950000000000237,0.7514763196385359,8303
formal_ablation_no_trust_case1,case1,no_trust,14,98081,7,2,2,1,1,0,1.050000000000015,0.5250000000000075,0.3778284489994969,1.8503481616195767,30.25000000000029,1.0294031750170467,8303
formal_ablation_no_trust_case1,case1,no_trust,15,98082,0,3,3,1,1,0,1.1500000000000163,0.4444444444444499,0.4009923799473762,2.035710419397617,29.450000000000284,1.8329249724411585,8303
formal_ablation_no_trust_case1,case1,no_trust,15,98082,1,3,3,1,1,0,0.6000000000000085,0.2111111111111145,0.446029725674689,2.052214660029032,27.25000000000025,1.6053118686968757,8303
formal_ablation_no_trust_case1,case1,no_trust,15,98082,2,3,3,1,1,0,1.0000000000000142,0.3777777777777835,0.3361234848016898,2.3831535656883465,26.600000000000243,1.2716564551995275,8303
formal_ablation_no_trust_case1,case1,no_trust,15,98082,3,3,3,1,1,0,0.70000000000001,0.2333333333333378,0.3160447875660765,1.451208821177431,25.550000000000228,1.2038964785983537,8303
formal_ablation_no_trust_case1,case1,no_trust,15,98082,4,2,2,1,1,1,0.4500000000000064,0.2250000000000032,0.3584319574053841,1.5317525709500557,25.500000000000227,1.3143332035888615,8303
formal_ablation_no_trust_case1,case1,no_trust,15,98082,5,2,2,1,1,0,1.050000000000015,0.5250000000000075,0.2990450371681477,1.4958815658800673,30.6000000000003,1.4958815658800673,8303
formal_ablation_no_trust_case1,case1,no_trust,15,98082,6,2,2,1,1,0,0.8500000000000121,0.425000000000006,0.4317314706605557,1.5274614958418982,29.05000000000028,1.3741791054012658,8303
formal_ablation_no_trust_case1,case1,no_trust,15,98082,7,2,2,1,1,0,0.5000000000000071,0.2500000000000035,0.3254547926605768,1.704297730945604,26.950000000000248,1.6043006384980685,8303
formal_ablation_no_trust_case1,case1,no_trust,16,98083,0,3,3,1,1,0,0.70000000000001,0.2333333333333366,0.3774655047278757,1.9886475333932456,25.70000000000023,1.7047274622478248,8303
formal_ablation_no_trust_case1,case1,no_trust,16,98083,1,3,3,1,1,1,0.4500000000000064,0.1555555555555562,0.3180365253786399,1.2917562206456876,26.40000000000024,1.2917562206456876,8303
formal_ablation_no_trust_case1,case1,no_trust,16,98083,2,3,3,1,1,1,0.3000000000000042,0.1111111111111119,0.4479438418555684,1.6682925115106235,27.600000000000257,1.144002552174784,8303
formal_ablation_no_trust_case1,case1,no_trust,16,98083,3,3,3,1,1,0,0.8500000000000121,0.3000000000000042,0.3797381418480678,1.3975051241278706,27.20000000000025,1.3975051241278706,8303
formal_ablation_no_trust_case1,case1,no_trust,16,98083,4,2,2,1,1,1,0.4000000000000057,0.2000000000000028,0.4091507623134971,1.5699759626966243,30.800000000000303,1.5699759626966243,8303
formal_ablation_no_trust_case1,case1,no_trust,16,98083,5,2,2,1,1,0,0.6500000000000092,0.3250000000000046,0.314978445547341,2.307772621436716,26.700000000000244,1.7754318863302978,8303
formal_ablation_no_trust_case1,case1,no_trust,16,98083,6,2,2,1,1,0,1.3500000000000192,0.6750000000000096,0.3241349155770762,1.3175725730723316,28.50000000000027,1.3175725730723316,8303
formal_ablation_no_trust_case1,case1,no_trust,16,98083,7,2,2,1,1,0,0.5500000000000078,0.2750000000000039,0.4428507815640368,1.6137578925759757,27.90000000000026,1.1780554072370109,8303
formal_ablation_no_trust_case1,case1,no_trust,17,98084,0,3,3,1,1,0,1.500000000000021,0.5777777777777864,0.3815166399293767,0.912146223843858,27.10000000000025,0.912146223843858,8303
formal_ablation_no_trust_case1,case1,no_trust,17,98084,1,3,3,1,1,0,0.6500000000000092,0.2666666666666716,0.4341624351042493,1.7960123031787478,29.450000000000284,1.191595191213372,8303
formal_ablation_no_trust_case1,case1,no_trust,17,98084,2,3,3,1,1,1,0.3000000000000042,0.1222222222222235,0.360261289257838,1.7390820633057889,27.45000000000025,1.5131521510204038,8303
formal_ablation_no_trust_case1,case1,no_trust,17,98084,3,3,3,1,1,0,1.0000000000000142,0.3666666666666731,0.3682976045067116,2.5693897917120148,27.80000000000026,1.6843707192108592,8303
formal_ablation_no_trust_case1,case1,no_trust,17,98084,4,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.2883449539779016,2.079336326441834,28.100000000000264,0.9873967010610252,8303
formal_ablation_no_trust_case1,case1,no_trust,17,98084,5,2,2,1,1,0,1.1500000000000163,0.5750000000000082,0.4096750435565484,0.6194404967979775,27.25000000000025,0.4985463280876793,8303
formal_ablation_no_trust_case1,case1,no_trust,17,98084,6,2,2,1,1,0,0.9000000000000128,0.4500000000000064,0.306470017812152,0.983450821466725,30.400000000000297,0.983450821466725,8303
formal_ablation_no_trust_case1,case1,no_trust,17,98084,7,2,2,1,1,1,0.350000000000005,0.1750000000000025,0.3394583667654005,1.107263590608869,27.500000000000256,1.107263590608869,8303
formal_ablation_no_trust_case1,case1,no_trust,18,98085,0,3,3,1,1,0,0.8000000000000114,0.2777777777777809,0.4199219062629797,1.931753066607261,29.60000000000029,1.7656903429745463,8303
formal_ablation_no_trust_case1,case1,no_trust,18,98085,1,3,3,1,1,0,0.5500000000000078,0.200000000000004,0.4212108133439618,1.5291697414541128,25.900000000000237,1.5291697414541128,8303
formal_ablation_no_trust_case1,case1,no_trust,18,98085,2,3,3,1,1,0,0.9000000000000128,0.3666666666666718,0.4498152898174539,2.1055359662079662,27.45000000000025,1.4139767157176533,8303
formal_ablation_no_trust_case1,case1,no_trust,18,98085,3,3,3,1,1,0,1.40000000000002,0.5000000000000071,0.4538236755090138,1.7318717623690223,27.10000000000025,1.490245456747503,8303
formal_ablation_no_trust_case1,case1,no_trust,18,98085,4,2,2,1,1,1,0.350000000000005,0.1750000000000025,0.3438024355706774,2.827587610520631,26.700000000000244,2.474061123347737,8303
formal_ablation_no_trust_case1,case1,no_trust,18,98085,5,2,2,1,1,0,0.8500000000000121,0.425000000000006,0.4264685083414643,2.008349178862424,28.40000000000027,2.008349178862424,8303
formal_ablation_no_trust_case1,case1,no_trust,18,98085,6,2,2,1,1,0,1.1500000000000163,0.5750000000000082,0.3433919246682666,0.5816716647919318,28.100000000000264,0.5816716647919318,8303
formal_ablation_no_trust_case1,case1,no_trust,18,98085,7,2,2,1,1,0,0.9000000000000128,0.4500000000000064,0.4365477644279646,1.030184747438564,29.10000000000028,1.030184747438564,8303
formal_ablation_no_trust_case1,case1,no_trust,19,98086,0,3,3,1,1,0,1.500000000000021,0.6555555555555657,0.3412866859169064,0.9630832075621923,28.60000000000027,0.8772195602796223,8303
formal_ablation_no_trust_case1,case1,no_trust,19,98086,1,3,3,1,1,0,0.6000000000000085,0.2555555555555588,0.3657424158482048,1.6572551559014783,28.350000000000268,1.3723801371454536,8303
formal_ablation_no_trust_case1,case1,no_trust,19,98086,2,3,3,1,1,0,0.5000000000000071,0.2111111111111145,0.4087674308117681,1.54356230996349,28.650000000000272,0.9327633960047748,8303
formal_ablation_no_trust_case1,case1,no_trust,19,98086,3,3,3,1,1,0,1.1500000000000163,0.4000000000000057,0.340935070337615,1.435900140298764,25.900000000000237,1.0453184002536526,8303
formal_ablation_no_trust_case1,case1,no_trust,19,98086,4,2,2,1,1,1,0.350000000000005,0.1750000000000025,0.3615956375719953,0.8019524076161276,26.650000000000244,0.8019524076161276,8303
formal_ablation_no_trust_case1,case1,no_trust,19,98086,5,2,2,1,1,0,1.050000000000015,0.5250000000000075,0.3612778854944034,2.312362351194242,28.300000000000267,1.9981366506335632,8303
formal_ablation_no_trust_case1,case1,no_trust,19,98086,6,2,2,1,1,0,1.1000000000000156,0.5500000000000078,0.3837324964059631,2.344328986519881,29.10000000000028,1.6832394833181574,8303
formal_ablation_no_trust_case1,case1,no_trust,19,98086,7,2,2,1,1,0,1.0000000000000142,0.5000000000000071,0.3108545896712824,1.2819777356833568,28.850000000000275,0.9606363556418864,8303
formal_ablation_no_trust_case1,case1,no_trust,20,98087,0,3,3,1,1,0,1.200000000000017,0.4555555555555628,0.3837445369155161,1.6863689773471753,28.90000000000028,1.6586298893646336,8303
formal_ablation_no_trust_case1,case1,no_trust,20,98087,1,3,3,1,1,0,0.7500000000000107,0.3000000000000042,0.3674830600412984,1.6429052214143898,27.15000000000025,0.9408128006185036,8303
formal_ablation_no_trust_case1,case1,no_trust,20,98087,2,3,3,1,1,0,0.6500000000000092,0.2444444444444471,0.3652158689251484,1.4238821751262318,27.300000000000253,0.7097729382228962,8303
formal_ablation_no_trust_case1,case1,no_trust,20,98087,3,3,3,1,1,1,0.4500000000000064,0.2000000000000028,0.3199321868866961,1.4939186821297392,27.05000000000025,1.0279194162729064,8303
formal_ablation_no_trust_case1,case1,no_trust,20,98087,4,2,2,1,1,0,0.7500000000000107,0.3750000000000053,0.3002794463353823,2.1609455935758946,28.700000000000276,1.3286867533646631,8303
formal_ablation_no_trust_case1,case1,no_trust,20,98087,5,2,2,1,1,0,1.500000000000021,0.7500000000000107,0.4642367556472315,1.1248382445448306,28.100000000000264,0.8153399045727299,8303
formal_ablation_no_trust_case1,case1,no_trust,20,98087,6,2,2,1,1,0,0.8000000000000114,0.4000000000000057,0.2960552506839121,1.5225719961547155,26.80000000000025,1.5225719961547155,8303
formal_ablation_no_trust_case1,case1,no_trust,20,98087,7,2,2,1,1,0,0.7500000000000107,0.3750000000000053,0.5151302825256319,2.1995289589001814,27.20000000000025,1.9358131678701216,8303
formal_ablation_no_trust_case1,case1,no_trust,21,98088,0,3,3,1,1,0,0.6000000000000085,0.2222222222222249,0.3708761675417455,1.1588213599218449,24.850000000000215,0.7333091729488537,8303
formal_ablation_no_trust_case1,case1,no_trust,21,98088,1,3,3,1,1,0,0.7500000000000107,0.3000000000000054,0.3843917001735185,1.88858044239519,29.30000000000028,1.4714683382510512,8303
formal_ablation_no_trust_case1,case1,no_trust,21,98088,2,3,3,1,1,0,0.8500000000000121,0.3111111111111159,0.3535131458953133,1.612748628223828,28.95000000000028,1.3014760274789252,8303
formal_ablation_no_trust_case1,case1,no_trust,21,98088,3,3,3,1,1,0,0.7500000000000107,0.2888888888888926,0.3059915477223584,0.9083300428527544,26.850000000000247,0.9083300428527544,8303
formal_ablation_no_trust_case1,case1,no_trust,21,98088,4,2,2,1,1,1,0.3000000000000042,0.1500000000000021,0.2751784474694017,2.045948205228058,27.500000000000256,1.8535173490619976,8303
formal_ablation_no_trust_case1,case1,no_trust,21,98088,5,2,2,1,1,0,0.5500000000000078,0.2750000000000039,0.3625902951324671,2.149182169948132,25.950000000000237,1.5896737280222624,8303
formal_ablation_no_trust_case1,case1,no_trust,21,98088,6,2,2,1,1,0,1.1000000000000156,0.5500000000000078,0.3022603639955159,2.3421225835856925,27.00000000000025,1.632411037354195,8303
formal_ablation_no_trust_case1,case1,no_trust,21,98088,7,2,2,1,1,0,0.6000000000000085,0.3000000000000042,0.4545458085935517,1.416596895879614,28.250000000000263,1.0190442573069354,8303
formal_ablation_no_trust_case1,case1,no_trust,22,98089,0,3,3,1,1,0,1.200000000000017,0.4333333333333395,0.3724420875691199,2.1294516317005208,27.600000000000257,1.3090612679353126,8303
formal_ablation_no_trust_case1,case1,no_trust,22,98089,1,3,3,1,1,0,0.8500000000000121,0.3111111111111147,0.3988381138583262,1.4743829868143508,29.650000000000286,1.4675143630087468,8303
formal_ablation_no_trust_case1,case1,no_trust,22,98089,2,3,3,1,1,0,0.70000000000001,0.2888888888888926,0.3668936030487414,0.8233572884717385,29.10000000000028,0.8233572884717385,8303
formal_ablation_no_trust_case1,case1,no_trust,22,98089,3,3,3,1,1,0,1.2500000000000178,0.4444444444444511,0.3888645348730892,1.347767588955939,29.30000000000028,1.0626465295892948,8303
formal_ablation_no_trust_case1,case1,no_trust,22,98089,4,2,2,1,1,0,0.5500000000000078,0.2750000000000039,0.3360935897278891,1.643072320885662,27.500000000000256,1.643072320885662,8303
formal_ablation_no_trust_case1,case1,no_trust,22,98089,5,2,2,1,1,0,0.9000000000000128,0.4500000000000064,0.411972304835969,0.7269891526217418,26.20000000000024,0.7204303906715989,8303
formal_ablation_no_trust_case1,case1,no_trust,22,98089,6,2,2,1,1,0,1.050000000000015,0.5250000000000075,0.2642796941337199,2.6082147752380958,29.35000000000028,2.1221286266102544,8303
formal_ablation_no_trust_case1,case1,no_trust,22,98089,7,2,2,1,1,0,0.5000000000000071,0.2500000000000035,0.4014558574943528,0.450955163017203,29.10000000000028,0.450955163017203,8303
formal_ablation_no_trust_case1,case1,no_trust,23,98090,0,3,3,1,1,0,0.8000000000000114,0.3000000000000054,0.3653114727788555,1.4607673673036483,25.250000000000224,0.732901830152064,8303
formal_ablation_no_trust_case1,case1,no_trust,23,98090,1,3,3,1,1,0,0.6500000000000092,0.2777777777777809,0.3903132714939434,1.3196505341939833,26.30000000000024,0.5671360037279619,8303
formal_ablation_no_trust_case1,case1,no_trust,23,98090,2,3,3,1,1,0,0.9000000000000128,0.3555555555555602,0.3642175177787703,0.7871286603406867,29.25000000000028,0.7871286603406867,8303
formal_ablation_no_trust_case1,case1,no_trust,23,98090,3,3,3,1,1,0,0.9500000000000136,0.3666666666666707,0.3969829711708061,2.0141129466669425,27.15000000000025,1.6258429820591065,8303
formal_ablation_no_trust_case1,case1,no_trust,23,98090,4,2,2,1,1,1,0.2000000000000028,0.1000000000000014,0.2667249007501525,1.6684568198749723,26.25000000000024,1.1750930251393366,8303
formal_ablation_no_trust_case1,case1,no_trust,23,98090,5,2,2,1,1,0,0.6500000000000092,0.3250000000000046,0.3286161825642562,1.8905055767030707,27.600000000000257,1.8905055767030707,8303
formal_ablation_no_trust_case1,case1,no_trust,23,98090,6,2,2,1,1,0,0.7500000000000107,0.3750000000000053,0.4486809990594833,1.8197867407418609,27.45000000000025,1.61508504265402,8303
formal_ablation_no_trust_case1,case1,no_trust,23,98090,7,2,2,1,1,0,0.8500000000000121,0.425000000000006,0.3447155270695505,1.7782954441917709,27.350000000000254,0.7117588332786431,8303
formal_ablation_no_trust_case1,case1,no_trust,24,98091,0,3,3,1,1,0,0.9000000000000128,0.388888888888894,0.3860352596997107,0.8901538448737595,27.500000000000256,0.8901538448737595,8303
formal_ablation_no_trust_case1,case1,no_trust,24,98091,1,3,3,1,1,1,0.4500000000000064,0.1888888888888923,0.5378583224404483,1.5988875675145573,28.45000000000027,1.2562994270764354,8303
formal_ablation_no_trust_case1,case1,no_trust,24,98091,2,3,3,1,1,1,0.350000000000005,0.1555555555555585,0.325845535847006,1.344008192236247,26.10000000000024,1.344008192236247,8303
formal_ablation_no_trust_case1,case1,no_trust,24,98091,3,3,3,1,1,0,1.0000000000000142,0.3444444444444497,0.4483404109850116,2.1388150278380063,29.25000000000028,1.2280849030249688,8303
formal_ablation_no_trust_case1,case1,no_trust,24,98091,4,2,2,1,1,1,0.4500000000000064,0.2250000000000032,0.3903882315334742,1.9396797337810745,28.90000000000028,1.9396797337810745,8303
formal_ablation_no_trust_case1,case1,no_trust,24,98091,5,2,2,1,1,0,1.6500000000000234,0.8250000000000117,0.2986518236830286,2.1774985724529783,28.000000000000263,1.8050672485215715,8303
formal_ablation_no_trust_case1,case1,no_trust,24,98091,6,2,2,1,1,0,1.1000000000000156,0.5500000000000078,0.3055008775511072,1.7052918001647457,29.85000000000029,0.4941412692729221,8303
formal_ablation_no_trust_case1,case1,no_trust,24,98091,7,2,2,1,1,1,0.4000000000000057,0.2000000000000028,0.3222768129186358,2.245705570984823,28.800000000000274,1.4608538041871837,8303
formal_ablation_no_trust_case1,case1,no_trust,25,98092,0,3,3,1,1,0,0.6500000000000092,0.2888888888888938,0.3240037562727579,2.119416348151419,26.700000000000244,1.6027743152466594,8303
formal_ablation_no_trust_case1,case1,no_trust,25,98092,1,3,3,1,1,0,0.7500000000000107,0.3222222222222264,0.2657451502671455,2.5259016752833507,28.000000000000263,1.7730411256026726,8303
formal_ablation_no_trust_case1,case1,no_trust,25,98092,2,3,3,1,1,0,0.5500000000000078,0.2333333333333366,0.3429836680957721,1.784831386411008,27.75000000000026,1.5278138406627493,8303
formal_ablation_no_trust_case1,case1,no_trust,25,98092,3,3,3,1,1,0,0.5500000000000078,0.2111111111111133,0.4531137348781425,1.922001416350911,24.45000000000021,1.3681909016252194,8303
formal_ablation_no_trust_case1,case1,no_trust,25,98092,4,2,2,1,1,0,0.5500000000000078,0.2750000000000039,0.3010275543662737,1.1333722310005367,27.350000000000254,1.1333722310005367,8303
formal_ablation_no_trust_case1,case1,no_trust,25,98092,5,2,2,1,1,0,0.6500000000000092,0.3250000000000046,0.4269002548091799,2.322011898588679,28.350000000000268,2.124147865718065,8303
formal_ablation_no_trust_case1,case1,no_trust,25,98092,6,2,2,1,1,0,1.1500000000000163,0.5750000000000082,0.3507441135818296,2.02602850232206,30.5500000000003,1.5667349377388071,8303
formal_ablation_no_trust_case1,case1,no_trust,25,98092,7,2,2,1,1,0,0.5500000000000078,0.2750000000000039,0.476817506034439,1.1186730071414503,29.650000000000286,1.1186730071414503,8303
formal_ablation_no_trust_case1,case1,no_trust,26,98093,0,3,3,1,1,0,0.8500000000000121,0.3333333333333381,0.3000042238344925,2.0647923263845045,27.950000000000266,1.523733615679707,8303
formal_ablation_no_trust_case1,case1,no_trust,26,98093,1,3,3,1,1,0,0.8500000000000121,0.2888888888888938,0.2952896454684858,1.6272555230499766,29.750000000000288,1.084532201127837,8303
formal_ablation_no_trust_case1,case1,no_trust,26,98093,2,3,3,1,1,0,0.6500000000000092,0.2666666666666692,0.3189948627723509,1.1836351292646332,24.700000000000216,1.1836351292646332,8303
formal_ablation_no_trust_case1,case1,no_trust,26,98093,3,3,3,1,1,1,0.4500000000000064,0.1555555555555573,0.3133445412070096,1.8504471384692176,26.55000000000024,1.2071863775511769,8303
