environment_steps_k,mean,shadow_lower,shadow_upper,n_seeds,moving_average_window_updates
1542.00000000,165.3957536,163.0587673,167.7327398,5,15
1548.00000000,165.40474,163.1219636,167.6875164,5,15
1554.00000000,165.4453792,163.2374045,167.6533538,5,15
1560.00000000,165.5451203,163.4452256,167.6450151,5,15
1566.00000000,165.5600972,163.519775,167.6004194,5,15
1572.00000000,165.6047186,163.6314699,167.5779674,5,15
1578.00000000,165.6225374,163.6626356,167.5824391,5,15
1584.00000000,165.6699835,163.7319095,167.6080576,5,15
1590.00000000,165.6731246,163.7610486,167.5852007,5,15
1596.00000000,165.7428712,163.8467134,167.639029,5,15
1602.00000000,165.7909851,163.8716012,167.710369,5,15
1608.00000000,165.8601726,164.04099,167.6793552,5,15
1614.00000000,165.9292113,164.1396887,167.7187339,5,15
1620.00000000,166.0180535,164.2688125,167.7672944,5,15
1626.00000000,166.0922877,164.3284105,167.856165,5,15
1632.00000000,166.1452223,164.3133556,167.977089,5,15
1638.00000000,166.2713143,164.2828372,168.2597914,5,15
1644.00000000,166.3859566,164.291807,168.4801061,5,15
1650.00000000,166.4891593,164.2968167,168.681502,5,15
1656.00000000,166.5889514,164.4081975,168.7697054,5,15
1662.00000000,166.6599149,164.403091,168.9167389,5,15
1668.00000000,166.712997,164.4763007,168.9496932,5,15
1674.00000000,166.7430912,164.5152378,168.9709445,5,15
1680.00000000,166.7896289,164.4761754,169.1030823,5,15
1686.00000000,166.8128967,164.4162464,169.209547,5,15
1692.00000000,166.8507359,164.3526879,169.3487839,5,15
1698.00000000,166.8621146,164.28582,169.4384093,5,15
1704.00000000,166.8500676,164.1474876,169.5526477,5,15
1710.00000000,166.8594905,164.0547698,169.6642111,5,15
1716.00000000,166.8941491,164.017158,169.7711402,5,15
1722.00000000,166.896317,163.8895957,169.9030384,5,15
1728.00000000,166.8835814,163.8098131,169.9573498,5,15
1734.00000000,166.8732524,163.7708829,169.975622,5,15
1740.00000000,166.8408938,163.6483025,170.0334851,5,15
1746.00000000,166.8332736,163.5125915,170.1539557,5,15
1752.00000000,166.8044288,163.5587195,170.0501382,5,15
1758.00000000,166.7696501,163.5016753,170.037625,5,15
1764.00000000,166.7911866,163.5149002,170.067473,5,15
1770.00000000,166.7953501,163.4846045,170.1060957,5,15
1776.00000000,166.8252591,163.5256934,170.1248249,5,15
1782.00000000,166.8528717,163.5304251,170.1753183,5,15
1788.00000000,166.8342575,163.4657501,170.202765,5,15
1794.00000000,166.9039723,163.4780006,170.329944,5,15
1800.00000000,166.9324312,163.4565641,170.4082983,5,15
