environment_steps_k,mean,shadow_lower,shadow_upper,n_seeds,moving_average_window_updates
378.00000000,2.32140012,2.305192189,2.337608051,5,5
384.00000000,2.319358028,2.302871543,2.335844514,5,5
390.00000000,2.31742592,2.300772609,2.334079232,5,5
396.00000000,2.315655065,2.298966028,2.332344102,5,5
402.00000000,2.314066243,2.297400241,2.330732245,5,5
408.00000000,2.312535217,2.295773823,2.329296612,5,5
414.00000000,2.311056821,2.294203269,2.327910374,5,5
420.00000000,2.309687429,2.292858541,2.326516318,5,5
426.00000000,2.308383257,2.29157901,2.325187504,5,5
432.00000000,2.307199647,2.290358351,2.324040944,5,5
438.00000000,2.306123293,2.289229499,2.323017087,5,5
444.00000000,2.305091286,2.288090441,2.322092131,5,5
450.00000000,2.304113978,2.286923606,2.321304351,5,5
456.00000000,2.30323341,2.285874283,2.320592537,5,5
462.00000000,2.302379731,2.284859477,2.319899985,5,5
468.00000000,2.30157799,2.283909723,2.319246257,5,5
474.00000000,2.300843679,2.283085478,2.31860188,5,5
480.00000000,2.300145241,2.282311807,2.317978674,5,5
486.00000000,2.29947573,2.281585898,2.317365562,5,5
492.00000000,2.298852281,2.280908372,2.31679619,5,5
498.00000000,2.298247436,2.280272891,2.31622198,5,5
504.00000000,2.297685952,2.279682516,2.315689389,5,5
510.00000000,2.297175355,2.279163752,2.315186958,5,5
516.00000000,2.296698862,2.278677677,2.314720047,5,5
522.00000000,2.29624889,2.278233554,2.314264227,5,5
528.00000000,2.29583641,2.277816657,2.313856162,5,5
534.00000000,2.295455533,2.277415259,2.313495807,5,5
540.00000000,2.295095981,2.277034738,2.313157223,5,5
546.00000000,2.294748791,2.276657073,2.312840509,5,5
552.00000000,2.294427371,2.276300574,2.312554167,5,5
558.00000000,2.29413683,2.275986231,2.312287429,5,5
564.00000000,2.293875104,2.275710441,2.312039767,5,5
570.00000000,2.293643663,2.275466945,2.311820381,5,5
576.00000000,2.293445195,2.275256835,2.311633554,5,5
582.00000000,2.293270333,2.275069061,2.311471606,5,5
588.00000000,2.293116916,2.274901304,2.311332528,5,5
594.00000000,2.292986099,2.274757949,2.311214248,5,5
600.00000000,2.292877067,2.274639983,2.311114152,5,5
