case,episode,seed,target_index,assigned_defenders,active_defenders,active_hits,target_covered,active_group_complete,coordinated,arrival_spread_s,E_co_time_s,E_n_g,E_miss_m,E_t_s
case1,29,89029,3,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.16647422815062948,1.572056908960854,30.200000000000294
case1,29,89029,4,2,1,1,1,1,1,0.0,0.0,0.3390761915004461,2.535616124796936,27.70000000000026
case1,29,89029,5,2,1,1,1,1,1,0.0,0.0,0.16923174055583876,1.507873420005212,34.40000000000018
case1,29,89029,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.41585813788757775,2.062809590851301,29.25000000000028
case1,29,89029,7,2,2,2,1,1,1,0.0,0.0,0.49594503304050813,0.8651627067524186,28.50000000000027
case1,30,89030,0,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.22730743730905925,1.2404655184189106,31.35000000000031
case1,30,89030,1,3,3,3,1,1,1,0.0,0.0,0.18230017424595824,1.6907963676249202,28.350000000000268
case1,30,89030,2,3,3,3,1,1,1,0.04999999999999716,0.02222222222222096,0.17662490829326094,1.1882854637673486,33.10000000000026
case1,30,89030,3,3,3,2,1,0,0,0.05000000000000071,0.025000000000000355,0.2910303253892834,1.4156317718822877,30.200000000000294
case1,30,89030,4,2,2,2,1,1,1,0.0,0.0,0.23835757455784018,2.3853323012346728,26.750000000000245
case1,30,89030,5,2,1,1,1,1,1,0.0,0.0,0.24360141742949795,2.5004114400961135,34.550000000000175
case1,30,89030,6,2,1,0,0,0,0,nan,nan,nan,nan,nan
case1,30,89030,7,2,2,2,1,1,1,0.0,0.0,0.01410742772130373,1.6974414317145126,28.50000000000027
case1,31,89031,0,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.07522972042880556,1.3651981273305855,31.35000000000031
case1,31,89031,1,3,3,3,1,1,1,0.05000000000000071,0.022222222222223326,0.20820853059285702,1.7959664695193485,28.350000000000268
case1,31,89031,2,3,1,1,1,1,1,0.0,0.0,0.11821046261780613,1.884022705970591,35.9000000000001
case1,31,89031,3,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.29790342943738896,1.612140277961177,30.200000000000294
case1,31,89031,4,2,2,2,1,1,1,0.0,0.0,0.2082636651972684,2.1247506584777716,26.750000000000245
case1,31,89031,5,2,2,2,1,1,1,0.04999999999999716,0.02499999999999858,0.3837477471609142,2.728268230445885,33.10000000000026
case1,31,89031,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.18112698673092473,1.4468344097012835,29.25000000000028
case1,31,89031,7,2,2,2,1,1,1,0.0,0.0,0.146515787850249,1.119042393873617,28.50000000000027
case1,32,89032,0,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.2317752911951334,1.7089137573268722,31.35000000000031
case1,32,89032,1,3,2,1,1,0,0,0.0,0.0,0.22921455544327501,2.7440427427127205,28.60000000000027
case1,32,89032,2,3,2,2,1,1,1,0.0,0.0,0.2779501703829713,1.6567261802311415,33.40000000000024
case1,32,89032,3,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.12109114250146141,1.2983785902869045,30.200000000000294
case1,32,89032,4,2,2,2,1,1,1,0.0,0.0,0.43042672987538233,2.6428275954685985,26.750000000000245
case1,32,89032,5,2,2,2,1,1,1,0.04999999999999716,0.02499999999999858,0.12515074496107176,1.687979359350453,33.150000000000254
case1,32,89032,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.11691345060274923,1.7403158077941874,29.25000000000028
case1,32,89032,7,2,2,2,1,1,1,0.0,0.0,0.19126307177312865,0.8875071849586169,28.50000000000027
case1,33,89033,0,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.12231799800215441,1.8674881577894986,31.35000000000031
case1,33,89033,1,3,3,3,1,1,1,0.05000000000000071,0.022222222222223326,0.3184764113278969,1.986371297575392,28.350000000000268
case1,33,89033,2,3,2,2,1,1,1,0.04999999999999716,0.02499999999999858,0.3827336541536752,0.9240561899047719,35.00000000000015
case1,33,89033,3,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.2752819953588883,1.6225896456249467,30.200000000000294
case1,33,89033,4,2,1,1,1,1,1,0.0,0.0,0.37205382296486184,1.22545389631479,33.80000000000022
case1,33,89033,5,2,2,2,1,1,1,0.0,0.0,0.1317522058623518,1.2722830110135424,33.05000000000026
case1,33,89033,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.15559928925542132,1.40100629149643,29.25000000000028
case1,33,89033,7,2,2,2,1,1,1,0.0,0.0,0.22034209667561086,0.7884136200262073,28.50000000000027
case1,34,89034,0,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.31274304619761156,1.6559401427877043,31.35000000000031
case1,34,89034,1,3,3,3,1,1,1,0.05000000000000071,0.022222222222223326,0.2289097460966072,1.8131481670518426,28.350000000000268
case1,34,89034,2,3,3,3,1,1,1,0.04999999999999716,0.02222222222222096,0.26082428373219185,1.4149438663720986,33.10000000000026
case1,34,89034,3,3,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.5187648145046178,2.136594070850253,30.450000000000298
case1,34,89034,4,2,2,2,1,1,1,0.0,0.0,0.20323481824250486,2.3806737907714286,26.750000000000245
case1,34,89034,5,2,2,2,1,1,1,0.04999999999999716,0.02499999999999858,0.48647758108344297,1.7729622132838625,33.10000000000026
case1,34,89034,6,2,1,1,1,1,1,0.0,0.0,0.08935743814826022,1.221900226802749,29.80000000000029
case1,34,89034,7,2,2,2,1,1,1,0.0,0.0,0.39182535966801363,1.4738912206442876,28.50000000000027
case1,35,89035,0,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.3524332270377158,1.5914168545843157,31.35000000000031
case1,35,89035,1,3,3,3,1,1,1,0.0,0.0,0.510033929160277,1.5955721945635613,28.350000000000268
case1,35,89035,2,3,3,3,1,1,1,0.04999999999999716,0.02222222222222096,0.13305108160481458,1.4981986109747965,33.10000000000026
case1,35,89035,3,3,2,2,1,1,1,0.0,0.0,0.10271262716874463,1.9134163978783099,31.500000000000313
case1,35,89035,4,2,1,1,1,1,1,0.0,0.0,0.49142726024676253,2.1785419031540076,33.70000000000022
case1,35,89035,5,2,2,2,1,1,1,0.0,0.0,0.2505683448707017,2.203236867595259,33.10000000000026
case1,35,89035,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.38387138455019465,1.508315540909944,29.25000000000028
case1,35,89035,7,2,2,2,1,1,1,0.0,0.0,0.31774829212894073,1.104372591629731,28.50000000000027
case1,36,89036,0,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.2067501399716114,1.6435099168343426,31.35000000000031
case1,36,89036,1,3,3,3,1,1,1,0.0,0.0,0.2581710308850394,1.2669941246116414,28.350000000000268
case1,36,89036,2,3,3,3,1,1,1,0.04999999999999716,0.02222222222222096,0.07501575276827678,1.3314474038545112,33.10000000000026
case1,36,89036,3,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.20414315520872353,1.5020179658314463,30.200000000000294
case1,36,89036,4,2,0,0,0,0,0,nan,nan,nan,nan,nan
case1,36,89036,5,2,2,2,1,1,1,0.04999999999999716,0.02499999999999858,0.31187481758358376,2.2929955146139838,33.10000000000026
case1,36,89036,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.2714446997666333,1.6926057184409387,29.25000000000028
case1,36,89036,7,2,2,2,1,1,1,0.0,0.0,0.1832189413064067,1.66043343718906,28.50000000000027
case1,37,89037,0,3,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.510465949945377,1.9261806711227134,31.700000000000315
case1,37,89037,1,3,3,3,1,1,1,0.0,0.0,0.2618010146677073,1.6608664560067252,28.350000000000268
case1,37,89037,2,3,3,3,1,1,1,0.04999999999999716,0.02222222222222096,0.09433701663302596,1.7338625749329377,33.10000000000026
case1,37,89037,3,3,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.12045059275628217,2.3012187450133736,31.500000000000313
case1,37,89037,4,2,2,2,1,1,1,0.0,0.0,0.4809824568765537,2.406814733378728,26.750000000000245
case1,37,89037,5,2,2,2,1,1,1,0.0,0.0,0.2825852239746911,0.7843083650283911,33.150000000000254
case1,37,89037,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.44925650522994953,1.381990061433846,29.25000000000028
case1,37,89037,7,2,2,2,1,1,1,0.0,0.0,0.2530651655097492,1.1684145251114195,28.50000000000027
case1,38,89038,0,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.0837049087268625,1.4770489324883578,31.35000000000031
case1,38,89038,1,3,3,3,1,1,1,0.0,0.0,0.26829225609824187,1.7155459480700914,28.350000000000268
case1,38,89038,2,3,2,2,1,1,1,0.04999999999999716,0.02499999999999858,0.16252889211833707,1.5354216164206873,35.00000000000015
case1,38,89038,3,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.14996491851476246,1.5646084269881328,30.200000000000294
case1,38,89038,4,2,2,2,1,1,1,0.0,0.0,0.20168496292626334,2.2788528689558376,26.750000000000245
case1,38,89038,5,2,2,2,1,1,1,0.0,0.0,0.16842867176131135,1.8767720672435537,33.10000000000026
case1,38,89038,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.2965869072411655,1.5646110134972862,29.25000000000028
case1,38,89038,7,2,1,1,1,1,1,0.0,0.0,0.10774114750450056,2.6309528872077577,29.85000000000029
case1,39,89039,0,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.3892846014829306,1.458513478567567,31.35000000000031
case1,39,89039,1,3,2,2,1,1,1,0.0,0.0,0.21613651708653686,1.765702704042245,29.600000000000286
case1,39,89039,2,3,2,2,1,1,1,0.04999999999999716,0.02499999999999858,0.312867299529411,1.5463701886116787,35.00000000000015
case1,39,89039,3,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.4178984954920766,1.7549294977490595,30.200000000000294
case1,39,89039,4,2,2,2,1,1,1,0.0,0.0,0.17737919437563343,2.04486964588383,26.750000000000245
case1,39,89039,5,2,2,2,1,1,1,0.0,0.0,0.061651735858206436,1.640251438724997,33.10000000000026
case1,39,89039,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.102772671954218,2.0580688944191357,29.25000000000028
case1,39,89039,7,2,2,2,1,1,1,0.0,0.0,0.04835607546436918,1.0263012823385842,28.50000000000027
case1,40,89040,0,3,2,2,1,1,1,0.0,0.0,0.11981578509253238,0.8169306957694088,31.700000000000315
case1,40,89040,1,3,3,3,1,1,1,0.0,0.0,0.517147589823257,1.5801460404118348,28.350000000000268
case1,40,89040,2,3,3,3,1,1,1,0.04999999999999716,0.02222222222222096,0.15447443645016395,1.4077242737227185,33.10000000000026
case1,40,89040,3,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.23206913273248295,1.0590659290968316,30.200000000000294
case1,40,89040,4,2,2,2,1,1,1,0.0,0.0,0.3915942903624806,2.175462519200652,26.750000000000245
case1,40,89040,5,2,2,2,1,1,1,0.0,0.0,0.29339346744149064,1.791390289437055,33.10000000000026
case1,40,89040,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.28274440904202613,1.6629124601022334,29.25000000000028
case1,40,89040,7,2,1,1,1,1,1,0.0,0.0,0.29194166341233396,1.521218457348822,29.350000000000282
case1,41,89041,0,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.22617884808350486,1.7447594703444178,31.35000000000031
case1,41,89041,1,3,3,3,1,1,1,0.0,0.0,0.25186204740913193,2.171741027896027,28.350000000000268
case1,41,89041,2,3,2,2,1,1,1,0.04999999999999716,0.02499999999999858,0.48962121808968134,1.6364219401850193,35.00000000000015
case1,41,89041,3,3,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.6316259335020921,1.5455992695753298,30.450000000000298
case1,41,89041,4,2,2,2,1,1,1,0.0,0.0,0.34024058817276137,2.3861845255790186,26.750000000000245
case1,41,89041,5,2,2,1,1,0,0,0.0,0.0,0.421527883662851,1.7105461594666471,33.150000000000254
case1,41,89041,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.23126827290527685,1.601016217839867,29.25000000000028
case1,41,89041,7,2,2,2,1,1,1,0.0,0.0,0.40090983869514707,0.9667158245284938,28.50000000000027
case1,42,89042,0,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.27187296045077336,1.2571113551174709,31.35000000000031
case1,42,89042,1,3,2,2,1,1,1,0.0,0.0,0.23889751188139405,1.8012664679868713,29.600000000000286
case1,42,89042,2,3,3,3,1,1,1,0.04999999999999716,0.02222222222222096,0.18811168867397546,1.4933725778079285,33.10000000000026
case1,42,89042,3,3,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.20131710805220757,1.9012005186644565,30.450000000000298
case1,42,89042,4,2,2,2,1,1,1,0.0,0.0,0.24234819359863763,2.05191878421816,26.750000000000245
case1,42,89042,5,2,2,2,1,1,1,0.0,0.0,0.4252587400610364,1.9270534156835544,33.10000000000026
case1,42,89042,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.6240096842906562,1.736122650546832,29.25000000000028
case1,42,89042,7,2,2,2,1,1,1,0.0,0.0,0.1527909335079413,0.6812962461300891,28.50000000000027
case1,43,89043,0,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.15073605379299748,1.3830319658377512,31.35000000000031
case1,43,89043,1,3,3,3,1,1,1,0.0,0.0,0.25632006075728825,1.4829964828124151,28.350000000000268
case1,43,89043,2,3,3,3,1,1,1,0.04999999999999716,0.02222222222222096,0.31584780163472,1.4835110513084853,33.10000000000026
case1,43,89043,3,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.21246191595841113,1.2352670058036808,30.200000000000294
case1,43,89043,4,2,2,2,1,1,1,0.0,0.0,0.29642891214721867,2.0003347754228145,26.750000000000245
case1,43,89043,5,2,2,2,1,1,1,0.0,0.0,0.3064515298778784,1.4625623396236986,33.10000000000026
case1,43,89043,6,2,1,1,1,1,1,0.0,0.0,0.24567853316748928,1.5356420445984071,30.050000000000292
case1,43,89043,7,2,1,1,1,1,1,0.0,0.0,0.38733172465631377,0.5072901134673331,29.350000000000282
case1,44,89044,0,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.1889562597124644,1.397214051636917,31.35000000000031
case1,44,89044,1,3,3,3,1,1,1,0.0,0.0,0.5455855923300601,1.5056476796621119,28.350000000000268
case1,44,89044,2,3,2,2,1,1,1,0.04999999999999716,0.02499999999999858,0.12106742067342403,1.4995718985795377,35.00000000000015
case1,44,89044,3,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.43275119782565713,1.7920868527262732,30.200000000000294
case1,44,89044,4,2,2,2,1,1,1,0.0,0.0,0.4367579633350772,2.2579346220927157,26.750000000000245
case1,44,89044,5,2,2,2,1,1,1,0.04999999999999716,0.02499999999999858,0.34268358037209057,2.2753862398186326,33.10000000000026
case1,44,89044,6,2,1,1,1,1,1,0.0,0.0,0.023439347229533475,1.9299839274179662,29.80000000000029
case1,44,89044,7,2,2,2,1,1,1,0.0,0.0,0.052204578330529036,0.8206360100721704,28.50000000000027
case1,45,89045,0,3,2,2,1,1,1,0.0,0.0,0.09422415308299317,2.0812600796905345,32.100000000000314
case1,45,89045,1,3,3,3,1,1,1,0.0,0.0,0.23268715138923166,1.3540606303668226,28.350000000000268
case1,45,89045,2,3,3,3,1,1,1,0.04999999999999716,0.02222222222222096,0.10146129236914425,2.1588795467010002,33.10000000000026
case1,45,89045,3,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.23328520256087323,1.4984934269863475,30.200000000000294
case1,45,89045,4,2,2,2,1,1,1,0.0,0.0,0.16666176779440528,2.2292412644857342,26.750000000000245
case1,45,89045,5,2,1,1,1,1,1,0.0,0.0,0.3835120300283024,2.4307911592497256,34.45000000000018
case1,45,89045,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.12660701204950991,1.7367262991992543,29.25000000000028
case1,45,89045,7,2,2,2,1,1,1,0.0,0.0,0.18960238917230102,1.2381200331725346,28.50000000000027
case1,46,89046,0,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.3212638647928512,1.2827894441378442,31.35000000000031
case1,46,89046,1,3,3,3,1,1,1,0.0,0.0,0.247832425916667,1.4886163440242692,28.350000000000268
case1,46,89046,2,3,3,3,1,1,1,0.04999999999999716,0.02222222222222096,0.25854062593039034,1.0680395345495746,33.10000000000026
case1,46,89046,3,3,3,2,1,0,0,0.05000000000000071,0.025000000000000355,0.44954849976034883,2.2614775847871265,30.200000000000294
case1,46,89046,4,2,2,1,1,0,0,0.0,0.0,0.7558127763293115,2.5895420873311594,26.750000000000245
case1,46,89046,5,2,1,1,1,1,1,0.0,0.0,0.062416617242284034,2.678788926415996,34.60000000000017
case1,46,89046,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.19911956219916802,1.5360815860751642,29.25000000000028
case1,46,89046,7,2,1,1,1,1,1,0.0,0.0,0.028980416573268858,2.028387211626901,29.350000000000282
case1,47,89047,0,3,2,2,1,1,1,0.04999999999999716,0.02499999999999858,0.17729143957177168,1.841738178668818,32.100000000000314
case1,47,89047,1,3,3,3,1,1,1,0.0,0.0,0.23025876269630585,1.7143606187306972,28.350000000000268
case1,47,89047,2,3,3,3,1,1,1,0.04999999999999716,0.02222222222222096,0.2129973167663112,1.7914029785264647,33.10000000000026
case1,47,89047,3,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.19456809098510705,1.8354511146897556,30.200000000000294
case1,47,89047,4,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.19567895877252087,2.1860035274013163,26.800000000000246
case1,47,89047,5,2,2,2,1,1,1,0.0,0.0,0.32804859529563923,0.6708790341698179,33.150000000000254
case1,47,89047,6,2,1,1,1,1,1,0.0,0.0,0.1710054495122289,2.661979353284644,30.00000000000029
case1,47,89047,7,2,2,2,1,1,1,0.0,0.0,0.2443238118911109,1.1572959164208947,28.50000000000027
case1,48,89048,0,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.23968775151654753,1.326096231994911,31.35000000000031
case1,48,89048,1,3,3,3,1,1,1,0.0,0.0,0.22863132787943,1.4753343927685825,28.350000000000268
case1,48,89048,2,3,2,2,1,1,1,0.04999999999999716,0.02499999999999858,0.35911100517466665,1.347443069743351,35.00000000000015
case1,48,89048,3,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.35692007401401876,1.360137646565723,30.200000000000294
case1,48,89048,4,2,2,2,1,1,1,0.0,0.0,0.23580833131632087,2.4956598000489,26.750000000000245
case1,48,89048,5,2,2,2,1,1,1,0.04999999999999716,0.02499999999999858,0.2937402569441705,1.786173904456771,33.150000000000254
case1,48,89048,6,2,1,1,1,1,1,0.0,0.0,0.8295005084235662,1.6556527315092882,30.050000000000292
case1,48,89048,7,2,2,2,1,1,1,0.0,0.0,0.39616540213972673,1.004250308698413,28.50000000000027
case1,49,89049,0,3,2,2,1,1,1,0.04999999999999716,0.02499999999999858,0.17039227515391456,1.7403377541955323,32.100000000000314
case1,49,89049,1,3,3,3,1,1,1,0.0,0.0,0.22777930316717707,1.6717986402549385,28.350000000000268
case1,49,89049,2,3,2,2,1,1,1,0.04999999999999716,0.02499999999999858,0.15581320441570348,2.2954845139355324,33.40000000000024
case1,49,89049,3,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.268556022023131,1.7174583779062955,30.200000000000294
case1,49,89049,4,2,2,2,1,1,1,0.0,0.0,0.25421963566927447,2.177854084243787,26.750000000000245
case1,49,89049,5,2,2,2,1,1,1,0.0,0.0,0.2816535604256931,1.4900329922402986,33.10000000000026
case1,49,89049,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.2799778900655827,1.3044848879491817,29.25000000000028
case1,49,89049,7,2,2,2,1,1,1,0.0,0.0,0.4386837685036178,1.4432959439830908,28.50000000000027
case1,50,89050,0,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.42282554063674227,1.526616241732362,31.35000000000031
case1,50,89050,1,3,3,3,1,1,1,0.05000000000000071,0.022222222222223326,0.4458386029489934,2.0597535613221987,28.350000000000268
case1,50,89050,2,3,3,3,1,1,1,0.04999999999999716,0.02222222222222096,0.23276025976813264,1.684066940395747,33.10000000000026
case1,50,89050,3,3,2,2,1,1,1,0.0,0.0,0.3803756950341206,1.9918522535431937,31.500000000000313
case1,50,89050,4,2,2,2,1,1,1,0.0,0.0,0.07571268130682389,2.0224316833966616,26.750000000000245
case1,50,89050,5,2,2,2,1,1,1,0.0,0.0,0.1644848154604559,1.069113055191277,33.150000000000254
case1,50,89050,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.4078045008997406,1.369173485444993,29.25000000000028
case1,50,89050,7,2,1,1,1,1,1,0.0,0.0,0.258839257173399,2.62921500156477,29.85000000000029
case1,51,89051,0,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.055874113528076065,1.3034400331748743,31.35000000000031
case1,51,89051,1,3,3,3,1,1,1,0.0,0.0,0.25035445980928456,1.3064887567180745,28.350000000000268
case1,51,89051,2,3,2,2,1,1,1,0.0,0.0,0.47456845843147016,2.2359116163308634,33.35000000000024
case1,51,89051,3,3,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.12296051549691969,2.36654366958772,31.500000000000313
case1,51,89051,4,2,2,2,1,1,1,0.0,0.0,0.1604584174854754,1.9737196170155982,26.750000000000245
case1,51,89051,5,2,2,2,1,1,1,0.0,0.0,0.08907052744294512,2.004193634951444,33.10000000000026
case1,51,89051,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.4515358874036823,1.3201782073753936,29.25000000000028
case1,51,89051,7,2,2,2,1,1,1,0.0,0.0,0.16504255005416024,1.2053852892276349,28.50000000000027
case1,52,89052,0,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.34576344338962356,1.6097637536887834,31.35000000000031
case1,52,89052,1,3,2,2,1,1,1,0.0,0.0,0.17496080498508115,1.0517948200756855,28.650000000000272
case1,52,89052,2,3,3,3,1,1,1,0.04999999999999716,0.02222222222222096,0.1634309217550796,1.4636674123102604,33.10000000000026
case1,52,89052,3,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.21570321594069475,1.6371722510653115,30.200000000000294
case1,52,89052,4,2,2,2,1,1,1,0.0,0.0,0.337251325988203,1.8349015618268762,26.750000000000245
case1,52,89052,5,2,1,0,0,0,0,nan,nan,nan,nan,nan
case1,52,89052,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.5094669158894314,1.3301858942904399,29.25000000000028
case1,52,89052,7,2,2,2,1,1,1,0.0,0.0,0.6714617154313465,1.5304445023453042,28.50000000000027
case1,53,89053,0,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.15440674880479252,1.25681584205846,31.35000000000031
case1,53,89053,1,3,2,2,1,1,1,0.0,0.0,0.2771149682415729,1.6358716150299664,28.650000000000272
case1,53,89053,2,3,3,3,1,1,1,0.04999999999999716,0.02222222222222096,0.22750003224020868,1.6740881759720168,33.10000000000026
case1,53,89053,3,3,2,2,1,1,1,0.0,0.0,0.30654354049052557,0.865598903806051,30.350000000000296
case1,53,89053,4,2,2,2,1,1,1,0.0,0.0,0.2153212795383482,1.9929153930008523,26.750000000000245
case1,53,89053,5,2,2,2,1,1,1,0.0,0.0,0.27967338003877495,2.5812190081637487,33.05000000000026
case1,53,89053,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.2388388838637553,1.546090454759641,29.25000000000028
case1,53,89053,7,2,2,2,1,1,1,0.0,0.0,0.28427874254779495,1.523264792034587,28.50000000000027
case1,54,89054,0,3,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.25331807004577234,1.9054296874452459,31.700000000000315
case1,54,89054,1,3,3,3,1,1,1,0.0,0.0,0.33889986906842046,1.1115926248963544,28.350000000000268
case1,54,89054,2,3,3,3,1,1,1,0.04999999999999716,0.02222222222222096,0.26652807495805303,1.373639346776475,33.10000000000026
case1,54,89054,3,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.276775097403195,1.370683503088431,30.200000000000294
case1,54,89054,4,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.19303891947166646,1.8289392596174205,26.800000000000246
case1,54,89054,5,2,1,1,1,1,1,0.0,0.0,0.20406466765029058,2.6559004717719867,34.45000000000018
case1,54,89054,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.12916964599470165,1.5462239252249717,29.25000000000028
case1,54,89054,7,2,2,2,1,1,1,0.0,0.0,0.30336857168015074,1.0447722173808875,28.50000000000027
case1,55,89055,0,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.2533672243042155,1.3510205827839712,31.35000000000031
case1,55,89055,1,3,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.16266319715552596,1.8756337037334387,28.750000000000274
case1,55,89055,2,3,3,3,1,1,1,0.04999999999999716,0.02222222222222096,0.24136609969830958,1.3783110096468345,33.10000000000026
case1,55,89055,3,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.18307832101430518,2.031925782866988,30.200000000000294
case1,55,89055,4,2,2,2,1,1,1,0.0,0.0,0.4521021443154013,2.049229367039987,26.750000000000245
case1,55,89055,5,2,2,2,1,1,1,0.0,0.0,0.3181322228540164,2.1864832958871045,33.10000000000026
case1,55,89055,6,2,1,1,1,1,1,0.0,0.0,0.5027727282256339,1.2144568083129403,29.80000000000029
case1,55,89055,7,2,2,2,1,1,1,0.0,0.0,0.08654625875011364,1.46382397629133,28.50000000000027
case1,56,89056,0,3,2,2,1,1,1,0.0,0.0,0.21205463357061566,1.6489684236974815,32.100000000000314
case1,56,89056,1,3,3,2,1,0,0,0.0,0.0,0.17310940620970788,1.1735765537927723,28.350000000000268
case1,56,89056,2,3,2,2,1,1,1,0.0,0.0,0.23979213032846175,2.2713734411548794,33.35000000000024
case1,56,89056,3,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.1882099062857494,1.6274308696061308,30.200000000000294
case1,56,89056,4,2,2,2,1,1,1,0.0,0.0,0.5644142756234389,2.181913018300098,26.750000000000245
case1,56,89056,5,2,2,2,1,1,1,0.0,0.0,0.14881988465604076,2.1858888251168818,33.10000000000026
case1,56,89056,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.2395332035279754,1.471445792101544,29.25000000000028
case1,56,89056,7,2,2,2,1,1,1,0.0,0.0,0.15633174740192002,1.3612859880372028,28.50000000000027
case1,57,89057,0,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.2183122021369908,1.5002774882073995,31.35000000000031
case1,57,89057,1,3,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.13788177697944415,2.232051714075227,29.650000000000286
case1,57,89057,2,3,2,2,1,1,1,0.04999999999999716,0.02499999999999858,0.34376215306787017,1.5835491336300358,35.00000000000015
case1,57,89057,3,3,3,3,1,1,1,0.05000000000000071,0.022222222222222143,0.1245974421263112,1.4864879078300692,30.200000000000294
case1,57,89057,4,2,2,2,1,1,1,0.0,0.0,0.4537784782736642,2.295460221886591,26.750000000000245
case1,57,89057,5,2,2,2,1,1,1,0.04999999999999716,0.02499999999999858,0.39094126164463877,2.5397934204945933,33.150000000000254
case1,57,89057,6,2,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.23970870860727617,1.2969023616511586,29.25000000000028
case1,57,89057,7,2,2,2,1,1,1,0.0,0.0,0.13068914284594468,1.0188395176017921,28.50000000000027
case1,58,89058,0,3,2,2,1,1,1,0.05000000000000071,0.025000000000000355,0.486398595112308,2.364555049887839,31.700000000000315
