variant,variant_label,case,seed,episode,target_id,assigned_member_count,strict_all_8_groups_complete,arrival_time_mean_s,arrival_time_min_s,arrival_time_max_s,E_co_time_s,E_n_terminal_sample_g,E_miss_m,E_t_s
no_trust,w/o Trust,case2,703,19,22,3,0,42.2,42.2,42.2,0.0,0.458362198054069,1.5600139216316888,42.2
no_trust,w/o Trust,case2,703,20,20,3,0,69.96666666666665,69.55,70.45,0.32222222222221814,0.1922344202164866,2.626211223230579,70.45
no_trust,w/o Trust,case2,703,20,22,3,0,42.2,42.2,42.2,0.0,0.3931746518194473,2.1358613467730314,42.2
no_trust,w/o Trust,case2,704,1,20,3,0,65.28333333333335,65.25,65.3,0.02222222222221622,0.24875273374911147,2.923200739301084,65.3
no_trust,w/o Trust,case2,704,1,21,3,0,72.15,72.15,72.15,0.0,0.3569976032790869,2.13635508021422,72.15
no_trust,w/o Trust,case2,704,2,20,3,0,65.31666666666666,65.3,65.35,0.02222222222222096,0.4610396979965851,2.535694372115726,65.35
no_trust,w/o Trust,case2,704,2,21,3,0,72.13333333333334,72.1,72.15,0.022222222222225696,0.18259721284693006,1.5830407036378498,72.15
no_trust,w/o Trust,case2,704,3,20,3,0,65.38333333333334,65.35,65.4,0.022222222222225696,0.32061218491168564,2.4695542713322154,65.4
no_trust,w/o Trust,case2,704,3,21,3,0,72.11666666666666,72.1,72.15,0.022222222222225696,0.30623820696503784,2.193362007773163,72.15
no_trust,w/o Trust,case2,704,3,22,3,0,48.03333333333333,39.75,64.6,11.044444444444443,0.537811248675694,2.276614857216255,64.6
no_trust,w/o Trust,case2,704,4,20,3,0,65.53333333333335,65.5,65.55,0.02222222222221622,0.3891288595773738,2.6609193789591465,65.55
no_trust,w/o Trust,case2,704,4,21,3,0,72.15,72.15,72.15,0.0,0.28411517488749366,1.3064306588432568,72.15
no_trust,w/o Trust,case2,704,4,22,3,0,39.8,39.8,39.8,0.0,0.6387226531120337,2.2318110442412586,39.8
no_trust,w/o Trust,case2,704,5,20,3,0,65.28333333333335,65.25,65.3,0.02222222222221622,0.5554814900039952,2.430727127322504,65.3
no_trust,w/o Trust,case2,704,5,21,3,0,72.15,72.15,72.15,0.0,0.20357632767986109,2.0100477599977125,72.15
no_trust,w/o Trust,case2,704,5,22,3,0,39.75,39.75,39.75,0.0,0.6139686948729354,2.5901992224198676,39.75
no_trust,w/o Trust,case2,704,6,20,3,0,65.28333333333335,65.25,65.3,0.02222222222221622,0.4730463625123033,2.5049156831936323,65.3
no_trust,w/o Trust,case2,704,6,21,3,0,72.15,72.15,72.15,0.0,0.30579712147323707,1.8368736198227846,72.15
no_trust,w/o Trust,case2,704,6,22,3,0,39.78333333333333,39.75,39.8,0.02222222222222096,0.36329901605987747,2.37790752737561,39.8
no_trust,w/o Trust,case2,704,7,20,3,0,65.36666666666666,65.35,65.4,0.022222222222225696,0.3716838779749316,2.430006202079269,65.4
no_trust,w/o Trust,case2,704,7,21,3,0,72.08333333333333,72.05,72.1,0.02222222222222096,0.3152004165466131,1.6869352466453098,72.1
no_trust,w/o Trust,case2,704,7,22,3,0,47.75,39.75,63.7,10.633333333333335,0.7761875608301444,2.7810673292076946,63.7
no_trust,w/o Trust,case2,704,8,20,3,0,65.43333333333334,65.4,65.45,0.02222222222222096,0.3549175532100201,2.1111203394966185,65.45
no_trust,w/o Trust,case2,704,8,21,3,0,72.11666666666666,72.1,72.15,0.022222222222225696,0.29799341270625074,2.0118255606782958,72.15
no_trust,w/o Trust,case2,704,8,22,3,0,39.78333333333333,39.75,39.8,0.02222222222222096,0.47697163732855313,2.4604274618862916,39.8
no_trust,w/o Trust,case2,704,9,20,3,0,65.28333333333335,65.25,65.3,0.02222222222221622,0.44372667788421793,2.761429908265846,65.3
no_trust,w/o Trust,case2,704,9,21,3,0,72.13333333333334,72.1,72.15,0.022222222222225696,0.30151369480803514,1.9167321816770027,72.15
no_trust,w/o Trust,case2,704,9,22,3,0,47.9,39.75,64.15,10.833333333333336,0.6517920847225049,2.8058357654431583,64.15
no_trust,w/o Trust,case2,704,10,20,3,0,65.43333333333334,65.4,65.45,0.02222222222222096,0.3421507588547221,2.6313883715118362,65.45
no_trust,w/o Trust,case2,704,10,21,3,0,72.06666666666666,72.05,72.1,0.02222222222222096,0.15667357500219234,2.0956750725892572,72.1
no_trust,w/o Trust,case2,704,10,22,3,0,39.766666666666666,39.75,39.8,0.02222222222222096,0.6050890854454692,2.334990207225427,39.8
no_trust,w/o Trust,case2,704,11,20,3,0,65.53333333333335,65.5,65.55,0.02222222222221622,0.3058749362044458,2.409131896315819,65.55
no_trust,w/o Trust,case2,704,11,21,3,0,72.16666666666667,72.15,72.2,0.02222222222222096,0.408308480034776,2.2077470866151603,72.2
no_trust,w/o Trust,case2,704,11,22,3,0,47.73333333333333,39.75,63.7,10.644444444444444,0.6345503211244681,2.413219781439767,63.7
no_trust,w/o Trust,case2,704,12,20,3,0,65.39999999999999,65.35,65.45,0.03333333333334091,0.20632706795759428,2.3613993236723645,65.45
no_trust,w/o Trust,case2,704,12,21,3,0,72.15,72.15,72.15,0.0,0.266422777449349,2.1278616567251714,72.15
no_trust,w/o Trust,case2,704,12,22,3,0,55.6,39.8,63.55,10.533333333333333,0.730362362260558,2.650623668428574,63.55
no_trust,w/o Trust,case2,704,13,20,3,0,65.33333333333333,65.3,65.35,0.02222222222222096,0.3521836232701942,2.5715676936653367,65.35
no_trust,w/o Trust,case2,704,13,21,3,0,72.11666666666666,72.1,72.15,0.022222222222225696,0.29333969960655876,2.3660479146891262,72.15
no_trust,w/o Trust,case2,704,13,22,3,0,47.85,39.75,64.0,10.766666666666667,0.25065777011393875,2.225533027346655,64.0
no_trust,w/o Trust,case2,704,14,20,3,0,65.23333333333333,65.2,65.25,0.02222222222222096,0.2858464191492282,2.8908532344568,65.25
no_trust,w/o Trust,case2,704,14,21,3,0,72.13333333333334,72.1,72.15,0.022222222222225696,0.1463380626421866,1.6536498018518513,72.15
no_trust,w/o Trust,case2,704,14,22,3,0,48.133333333333326,39.75,64.85,11.14444444444444,0.4386172936889596,2.2768381740438723,64.85
no_trust,w/o Trust,case2,704,15,20,3,0,65.23333333333333,65.2,65.25,0.02222222222222096,0.3836600246935104,2.149526837442993,65.25
no_trust,w/o Trust,case2,704,15,21,3,0,72.11666666666666,72.1,72.15,0.022222222222225696,0.4119405364353619,1.7463519280335242,72.15
no_trust,w/o Trust,case2,704,15,22,3,0,39.766666666666666,39.75,39.8,0.02222222222222096,0.6441967487065218,1.9120399303594084,39.8
no_trust,w/o Trust,case2,704,16,20,3,0,65.64999999999999,65.6,65.7,0.03333333333334091,0.33169470525411904,2.4512026790519186,65.7
no_trust,w/o Trust,case2,704,16,21,3,0,72.2,72.2,72.2,0.0,0.327620580679548,1.5951085317474627,72.2
no_trust,w/o Trust,case2,704,16,22,3,0,48.04999999999999,39.75,64.6,11.03333333333333,0.6612496789468327,2.3823322972333387,64.6
no_trust,w/o Trust,case2,704,17,20,3,0,65.39999999999999,65.35,65.45,0.03333333333334091,0.37142975111013526,2.456352297427083,65.45
no_trust,w/o Trust,case2,704,17,21,3,0,72.1,72.1,72.1,0.0,0.23495520286024818,1.8152867256232919,72.1
no_trust,w/o Trust,case2,704,17,22,3,0,47.63333333333333,39.75,63.35,10.47777777777778,0.6441315361184746,2.717127983419774,63.35
no_trust,w/o Trust,case2,704,18,20,3,0,65.63333333333334,65.6,65.65,0.022222222222225696,0.3704610673909073,2.206085645927122,65.65
no_trust,w/o Trust,case2,704,18,21,3,0,72.15,72.15,72.15,0.0,0.4452300100066126,1.9250066411313282,72.15
no_trust,w/o Trust,case2,704,18,22,3,0,39.8,39.8,39.8,0.0,0.6756671191742311,2.317697420310962,39.8
no_trust,w/o Trust,case2,704,19,20,3,0,65.38333333333334,65.35,65.4,0.022222222222225696,0.34166759314563716,2.555617389381674,65.4
no_trust,w/o Trust,case2,704,19,21,3,0,72.18333333333334,72.15,72.2,0.02222222222222096,0.2720651246550571,1.837556126441412,72.2
no_trust,w/o Trust,case2,704,19,22,3,0,39.766666666666666,39.75,39.8,0.02222222222222096,0.40867105754345096,1.942451472298157,39.8
no_trust,w/o Trust,case2,704,20,20,3,0,65.26666666666667,65.2,65.3,0.04444444444444192,0.2901535541318019,2.2808128249968296,65.3
no_trust,w/o Trust,case2,704,20,21,3,0,72.1,72.1,72.1,0.0,0.4324365859889004,1.7296197763392815,72.1
no_trust,w/o Trust,case2,704,20,22,3,0,39.78333333333333,39.75,39.8,0.02222222222222096,0.5699027407779952,2.306264436725447,39.8
no_trust,w/o Trust,case2,705,1,22,3,0,47.15,47.15,47.15,0.0,0.28783198236116675,2.7926786270612936,47.15
no_trust,w/o Trust,case2,705,1,23,3,0,66.95,66.8,67.05,0.09999999999999905,0.4479081481722855,2.809439129309196,67.05
no_trust,w/o Trust,case2,705,1,24,2,0,72.05,72.05,72.05,0.0,0.4323996794379917,2.8936638651369107,72.05
no_trust,w/o Trust,case2,705,2,23,3,0,66.93333333333334,66.85,67.0,0.055555555555557135,0.45093532552552884,2.769608833148093,67.0
no_trust,w/o Trust,case2,705,2,24,2,0,72.07499999999999,72.05,72.1,0.02499999999999858,0.5513291729759212,2.5506897336076935,72.1
no_trust,w/o Trust,case2,705,3,22,3,0,47.20000000000001,47.2,47.2,7.105427357601002e-15,0.35046455116125846,2.1233479208143438,47.2
no_trust,w/o Trust,case2,705,3,23,3,0,66.88333333333334,66.75,67.0,0.08888888888888857,0.355869579925674,2.680901794592973,67.0
no_trust,w/o Trust,case2,705,4,22,3,0,47.15,47.15,47.15,0.0,0.3742923542180412,1.9682803439791605,47.15
no_trust,w/o Trust,case2,705,4,23,3,0,66.91666666666667,66.8,67.05,0.08888888888888857,0.47713875803014955,2.8992891924210675,67.05
no_trust,w/o Trust,case2,705,4,24,2,0,72.15,72.15,72.15,0.0,0.4273990111376801,2.074319428747563,72.15
no_trust,w/o Trust,case2,705,5,22,3,0,47.166666666666664,47.15,47.2,0.022222222222223326,0.4645202246547098,2.5461143339855608,47.2
no_trust,w/o Trust,case2,705,5,23,3,0,66.88333333333333,66.8,66.95,0.055555555555561874,0.33852219465205097,2.8355662601673584,66.95
no_trust,w/o Trust,case2,705,5,24,2,0,72.1,72.1,72.1,0.0,0.3876574254167824,2.2095437360627876,72.1
no_trust,w/o Trust,case2,705,6,22,3,0,47.20000000000001,47.2,47.2,7.105427357601002e-15,0.2406299433085426,1.9330726186464304,47.2
no_trust,w/o Trust,case2,705,6,23,3,0,66.85000000000001,66.75,66.95,0.06666666666667236,0.31409221080993094,2.8066637731485926,66.95
no_trust,w/o Trust,case2,705,6,24,2,0,72.15,72.15,72.15,0.0,0.19136363819978558,2.062015443626799,72.15
no_trust,w/o Trust,case2,705,7,22,3,0,47.18333333333334,47.15,47.2,0.022222222222223326,0.4442233625553977,2.5046912342487593,47.2
no_trust,w/o Trust,case2,705,7,23,3,0,66.88333333333334,66.75,67.0,0.08888888888888857,0.3335893291780145,2.7875264154717834,67.0
no_trust,w/o Trust,case2,705,7,24,2,0,72.07499999999999,72.05,72.1,0.02499999999999858,0.5019981522873369,2.5034220688930295,72.1
no_trust,w/o Trust,case2,705,8,22,3,0,47.11666666666667,47.1,47.15,0.02222222222222096,0.3756979234223165,2.351300736641172,47.15
no_trust,w/o Trust,case2,705,8,23,3,0,66.83333333333333,66.75,66.9,0.055555555555557135,0.374458950616696,2.815808534970035,66.9
no_trust,w/o Trust,case2,705,8,24,2,0,72.125,72.1,72.15,0.025000000000005684,0.5550216196907282,2.343415541377922,72.15
no_trust,w/o Trust,case2,705,9,22,3,0,47.15,47.15,47.15,0.0,0.39000922122895837,2.408614210372216,47.15
no_trust,w/o Trust,case2,705,9,23,3,0,66.95,66.75,67.15,0.13333333333333522,0.5338218641476753,2.8863185378590237,67.15
no_trust,w/o Trust,case2,705,9,24,2,0,72.1,72.1,72.1,0.0,0.474421520933547,2.046820115670747,72.1
no_trust,w/o Trust,case2,705,10,22,3,0,47.15,47.15,47.15,0.0,0.46652189508631703,2.4762609405591554,47.15
no_trust,w/o Trust,case2,705,10,23,3,0,66.81666666666666,66.8,66.85,0.02222222222222096,0.4196035670770429,2.7976092656706597,66.85
no_trust,w/o Trust,case2,705,10,24,2,0,72.1,72.1,72.1,0.0,0.07655666966563682,2.082516509197035,72.1
no_trust,w/o Trust,case2,705,11,22,3,0,47.15,47.15,47.15,0.0,0.2252295915522148,2.9343527441019517,47.15
no_trust,w/o Trust,case2,705,11,23,3,0,66.8,66.7,66.9,0.06666666666666761,0.2601815756226312,2.7080107901882875,66.9
no_trust,w/o Trust,case2,705,11,24,2,0,72.15,72.15,72.15,0.0,0.33866310432506236,2.201288193633027,72.15
no_trust,w/o Trust,case2,705,12,22,3,0,47.166666666666664,47.15,47.2,0.022222222222223326,0.45992583088546296,2.386800026932399,47.2
no_trust,w/o Trust,case2,705,12,23,3,0,66.98333333333333,66.8,67.1,0.12222222222222001,0.46221852037021033,2.904202392255528,67.1
no_trust,w/o Trust,case2,705,12,24,2,0,72.1,72.1,72.1,0.0,0.6122842221904738,2.8131142502192956,72.1
no_trust,w/o Trust,case2,705,13,22,3,0,47.15,47.15,47.15,0.0,0.336541922090653,2.3333904534688927,47.15
no_trust,w/o Trust,case2,705,13,23,3,0,66.85000000000001,66.75,66.9,0.06666666666666761,0.31284112017708254,2.7099468330126157,66.9
no_trust,w/o Trust,case2,705,13,24,2,0,72.1,72.1,72.1,0.0,0.4373455524001989,2.5531953902342073,72.1
no_trust,w/o Trust,case2,705,14,22,3,0,47.15,47.15,47.15,0.0,0.2959763462338716,2.328949772316659,47.15
no_trust,w/o Trust,case2,705,14,23,3,0,66.86666666666667,66.75,66.95,0.0777777777777781,0.34418991144924,2.725750957350748,66.95
no_trust,w/o Trust,case2,705,14,24,2,0,72.1,72.1,72.1,0.0,0.2696209722466355,2.660304929849773,72.1
no_trust,w/o Trust,case2,705,15,22,3,0,47.15,47.15,47.15,0.0,0.3269293241613764,2.341732800614336,47.15
no_trust,w/o Trust,case2,705,15,23,3,0,66.85000000000001,66.7,66.95,0.09999999999999905,0.3749358398262091,2.8120301168607558,66.95
no_trust,w/o Trust,case2,705,15,24,2,0,72.1,72.1,72.1,0.0,0.2979546115742733,2.145011385565227,72.1
no_trust,w/o Trust,case2,705,16,22,3,0,47.15,47.15,47.15,0.0,0.35591485127263756,2.4792776275691613,47.15
no_trust,w/o Trust,case2,705,16,23,3,0,66.95,66.75,67.1,0.1333333333333305,0.4757870587108644,2.8779884311880726,67.1
no_trust,w/o Trust,case2,705,16,24,2,0,72.1,72.1,72.1,0.0,0.1987593660615316,2.156375545852603,72.1
no_trust,w/o Trust,case2,705,17,22,3,0,47.166666666666664,47.15,47.2,0.022222222222223326,0.30309914715720465,2.411754490730068,47.2
no_trust,w/o Trust,case2,705,17,23,3,0,66.89999999999999,66.75,67.0,0.1000000000000038,0.5058646636200215,2.8393390085050427,67.0
no_trust,w/o Trust,case2,705,17,24,2,0,72.15,72.15,72.15,0.0,0.5300298593247721,2.453316182472335,72.15
no_trust,w/o Trust,case2,705,18,22,3,0,47.15,47.15,47.15,0.0,0.11107054499196638,2.0930629505505474,47.15
no_trust,w/o Trust,case2,705,18,23,3,0,66.96666666666665,66.85,67.05,0.07777777777778283,0.36948658570738213,2.7411640072621544,67.05
no_trust,w/o Trust,case2,705,18,24,2,0,72.05,72.05,72.05,0.0,0.3661345250421123,2.628210004818765,72.05
no_trust,w/o Trust,case2,705,19,22,3,0,47.15,47.15,47.15,0.0,0.28487447522935805,1.8759434009599152,47.15
no_trust,w/o Trust,case2,705,19,23,3,0,66.95,66.9,67.05,0.06666666666666288,0.4811946888965608,2.771871099458446,67.05
no_trust,w/o Trust,case2,705,19,24,2,0,72.05,72.05,72.05,0.0,0.6216735756600533,2.822693432318516,72.05
no_trust,w/o Trust,case2,705,20,22,3,0,47.166666666666664,47.15,47.2,0.022222222222223326,0.43885993277588614,2.3978553711068,47.2
no_trust,w/o Trust,case2,705,20,23,3,0,66.89999999999999,66.8,67.0,0.06666666666667236,0.2779871848557644,2.7182109003002837,67.0
no_trust,w/o Trust,case2,705,20,24,2,0,72.15,72.15,72.15,0.0,0.4509925381513261,2.810821185550696,72.15
no_gru,w/o GRU,case1,701,1,20,3,1,34.88333333333333,34.85,34.9,0.02222222222222096,0.3874206241926608,1.44800452214326,34.9
no_gru,w/o GRU,case1,701,1,21,3,1,32.766666666666666,32.75,32.8,0.02222222222222096,0.28399966553126255,2.2631388832306136,32.8
no_gru,w/o GRU,case1,701,1,22,3,1,38.916666666666664,38.9,38.95,0.022222222222223326,0.2264627090560373,1.7475495148668279,38.95
no_gru,w/o GRU,case1,701,1,23,3,1,34.266666666666666,34.25,34.3,0.02222222222222096,0.16400634573834302,1.388690283401598,34.3
no_gru,w/o GRU,case1,701,1,24,2,1,31.575000000000003,31.55,31.6,0.025000000000000355,0.38262094736775953,1.629670023838531,31.6
no_gru,w/o GRU,case1,701,1,25,2,1,39.3,39.3,39.3,0.0,0.4512413662767807,2.566371943074434,39.3
no_gru,w/o GRU,case1,701,1,26,2,1,35.875,35.85,35.9,0.02499999999999858,0.2574056824330586,0.9715944702235624,35.9
no_gru,w/o GRU,case1,701,1,27,2,1,34.75,34.75,34.75,0.0,0.24035531877791871,1.1572539568934106,34.75
no_gru,w/o GRU,case1,701,2,20,3,1,34.86666666666667,34.85,34.9,0.02222222222222096,0.23962488042876343,1.8391379979510385,34.9
no_gru,w/o GRU,case1,701,2,21,3,1,32.8,32.8,32.8,0.0,0.25926137911752617,1.1730324950280686,32.8
no_gru,w/o GRU,case1,701,2,22,3,1,38.916666666666664,38.9,38.95,0.022222222222223326,0.3510394528042684,1.7499620361156445,38.95
no_gru,w/o GRU,case1,701,2,23,3,1,34.266666666666666,34.25,34.3,0.02222222222222096,0.23876629312186318,0.9884742512881052,34.3
no_gru,w/o GRU,case1,701,2,24,2,1,31.575000000000003,31.55,31.6,0.025000000000000355,0.2780037628712098,2.3373383270914108,31.6
no_gru,w/o GRU,case1,701,2,25,2,1,39.325,39.3,39.35,0.02500000000000213,0.30093118229322025,2.2765858229578733,39.35
no_gru,w/o GRU,case1,701,2,26,2,1,35.875,35.85,35.9,0.02499999999999858,0.21926641932835603,1.475507741306708,35.9
no_gru,w/o GRU,case1,701,2,27,2,1,34.75,34.75,34.75,0.0,0.3972036079018605,1.8263949606442378,34.75
no_gru,w/o GRU,case1,701,3,20,3,1,34.88333333333333,34.85,34.9,0.02222222222222096,0.25251614528759964,1.463524141235121,34.9
no_gru,w/o GRU,case1,701,3,21,3,1,32.766666666666666,32.75,32.8,0.02222222222222096,0.36794986789743245,2.45120956215949,32.8
no_gru,w/o GRU,case1,701,3,22,3,1,38.916666666666664,38.9,38.95,0.022222222222223326,0.21471027122899242,1.832536622113003,38.95
no_gru,w/o GRU,case1,701,3,23,3,1,34.266666666666666,34.25,34.3,0.02222222222222096,0.2038079443857923,1.3675806331313787,34.3
no_gru,w/o GRU,case1,701,3,24,2,1,31.575000000000003,31.55,31.6,0.025000000000000355,0.267166840015725,1.6771783276623224,31.6
no_gru,w/o GRU,case1,701,3,25,2,1,39.3,39.3,39.3,0.0,0.27921160123427885,2.6789516533774975,39.3
no_gru,w/o GRU,case1,701,3,26,2,1,35.875,35.85,35.9,0.02499999999999858,0.27337170011172257,2.0381641464139886,35.9
no_gru,w/o GRU,case1,701,3,27,2,1,34.75,34.75,34.75,0.0,0.24789434749965672,1.7178204308150304,34.75
no_gru,w/o GRU,case1,701,4,20,3,1,34.88333333333333,34.85,34.9,0.02222222222222096,0.20272425518617102,1.0503822842781334,34.9
no_gru,w/o GRU,case1,701,4,21,3,1,32.78333333333333,32.75,32.8,0.02222222222222096,0.33552741388765467,1.8161056917349114,32.8
no_gru,w/o GRU,case1,701,4,22,3,1,38.916666666666664,38.9,38.95,0.022222222222223326,0.35327836993798556,1.8196329527936053,38.95
no_gru,w/o GRU,case1,701,4,23,3,1,34.266666666666666,34.25,34.3,0.02222222222222096,0.3074234515072413,1.4688224270938879,34.3
no_gru,w/o GRU,case1,701,4,24,2,1,31.575000000000003,31.55,31.6,0.025000000000000355,0.26536611657295783,2.150364829974257,31.6
no_gru,w/o GRU,case1,701,4,25,2,1,39.35,39.35,39.35,0.0,0.3512988167098756,0.9823562669113253,39.35
no_gru,w/o GRU,case1,701,4,26,2,1,35.875,35.85,35.9,0.02499999999999858,0.28411046397583606,1.6353351405915535,35.9
no_gru,w/o GRU,case1,701,4,27,2,1,34.75,34.75,34.75,0.0,0.244440821018862,1.5112014564449858,34.75
no_gru,w/o GRU,case1,701,5,20,3,1,34.88333333333333,34.85,34.9,0.02222222222222096,0.1958721912070834,1.709148256786771,34.9
no_gru,w/o GRU,case1,701,5,21,3,1,32.8,32.8,32.8,0.0,0.31309663936934107,1.2469750330408877,32.8
no_gru,w/o GRU,case1,701,5,22,3,1,38.916666666666664,38.9,38.95,0.022222222222223326,0.29233410731854564,1.92593882254055,38.95
no_gru,w/o GRU,case1,701,5,23,3,1,34.266666666666666,34.25,34.3,0.02222222222222096,0.1785332360395061,1.6197484613951232,34.3
no_gru,w/o GRU,case1,701,5,24,2,1,31.575000000000003,31.55,31.6,0.025000000000000355,0.29898315394452646,1.7104370879166273,31.6
no_gru,w/o GRU,case1,701,5,25,2,1,39.35,39.35,39.35,0.0,0.16488318304622607,1.4730367317664408,39.35
no_gru,w/o GRU,case1,701,5,26,2,1,35.875,35.85,35.9,0.02499999999999858,0.3346625166290816,1.3453177566861179,35.9
no_gru,w/o GRU,case1,701,5,27,2,1,34.75,34.75,34.75,0.0,0.2740875791220968,1.1710675125534231,34.75
no_gru,w/o GRU,case1,701,6,20,3,1,34.86666666666667,34.85,34.9,0.02222222222222096,0.2640505536329362,1.7784618505368026,34.9
no_gru,w/o GRU,case1,701,6,21,3,1,32.766666666666666,32.75,32.8,0.02222222222222096,0.2345686617243686,2.4957950010170387,32.8
no_gru,w/o GRU,case1,701,6,22,3,1,38.916666666666664,38.9,38.95,0.022222222222223326,0.17836856464906306,1.7947796533539533,38.95
no_gru,w/o GRU,case1,701,6,23,3,1,34.266666666666666,34.25,34.3,0.02222222222222096,0.20599464514993318,1.2522532312903765,34.3
no_gru,w/o GRU,case1,701,6,24,2,1,31.6,31.6,31.6,0.0,0.24002765881413343,1.2016143454643027,31.6
no_gru,w/o GRU,case1,701,6,25,2,1,39.35,39.35,39.35,0.0,0.04731581490245259,0.8342729302324199,39.35
no_gru,w/o GRU,case1,701,6,26,2,1,35.875,35.85,35.9,0.02499999999999858,0.05341780995916037,1.5196999162101208,35.9
no_gru,w/o GRU,case1,701,6,27,2,1,34.75,34.75,34.75,0.0,0.21077836843924996,1.9052794143258107,34.75
no_gru,w/o GRU,case1,701,7,20,3,1,34.88333333333333,34.85,34.9,0.02222222222222096,0.30036794527031435,1.4452067912391957,34.9
no_gru,w/o GRU,case1,701,7,21,3,1,32.766666666666666,32.75,32.8,0.02222222222222096,0.2665902499162693,2.1130673932534965,32.8
no_gru,w/o GRU,case1,701,7,22,3,1,38.916666666666664,38.9,38.95,0.022222222222223326,0.2068937699766457,1.6255973181528185,38.95
no_gru,w/o GRU,case1,701,7,23,3,1,34.266666666666666,34.25,34.3,0.02222222222222096,0.32584574668201977,1.3173891771443953,34.3
no_gru,w/o GRU,case1,701,7,24,2,1,31.575000000000003,31.55,31.6,0.025000000000000355,0.38337375036019217,1.5179109286144161,31.6
no_gru,w/o GRU,case1,701,7,25,2,1,39.3,39.3,39.3,0.0,0.183848388794223,2.508908566310195,39.3
no_gru,w/o GRU,case1,701,7,26,2,1,35.875,35.85,35.9,0.02499999999999858,0.2650777309107384,1.0607834202075486,35.9
no_gru,w/o GRU,case1,701,7,27,2,1,34.75,34.75,34.75,0.0,0.12358298377908837,1.740376190683519,34.75
no_gru,w/o GRU,case1,701,8,20,3,1,34.86666666666667,34.85,34.9,0.02222222222222096,0.1972402501914925,1.9577448782811298,34.9
no_gru,w/o GRU,case1,701,8,21,3,1,32.766666666666666,32.75,32.8,0.02222222222222096,0.30613499036369957,2.0465571463357572,32.8
no_gru,w/o GRU,case1,701,8,22,3,1,38.916666666666664,38.9,38.95,0.022222222222223326,0.23325776027156975,1.4279776942334503,38.95
no_gru,w/o GRU,case1,701,8,23,3,1,34.266666666666666,34.25,34.3,0.02222222222222096,0.24425227227602062,1.2340866530800032,34.3
no_gru,w/o GRU,case1,701,8,24,2,1,31.6,31.6,31.6,0.0,0.5725578734573211,1.4850119069715084,31.6
no_gru,w/o GRU,case1,701,8,25,2,1,39.35,39.35,39.35,0.0,0.5115093937392181,1.5921982800606038,39.35
no_gru,w/o GRU,case1,701,8,26,2,1,35.875,35.85,35.9,0.02499999999999858,0.20961332277803169,1.8868916802503746,35.9
no_gru,w/o GRU,case1,701,8,27,2,1,34.75,34.75,34.75,0.0,0.3759335130377708,1.47575694090792,34.75
no_gru,w/o GRU,case1,701,9,20,3,1,34.86666666666667,34.85,34.9,0.02222222222222096,0.1838923079970032,2.0596043808533113,34.9
no_gru,w/o GRU,case1,701,9,21,3,1,32.766666666666666,32.75,32.8,0.02222222222222096,0.3583116479351484,2.3186268439982465,32.8
no_gru,w/o GRU,case1,701,9,22,3,1,38.916666666666664,38.9,38.95,0.022222222222223326,0.2602111103437337,1.7603519468378745,38.95
no_gru,w/o GRU,case1,701,9,23,3,1,34.266666666666666,34.25,34.3,0.02222222222222096,0.22716045867314924,1.2895572027777533,34.3
no_gru,w/o GRU,case1,701,9,24,2,1,31.6,31.6,31.6,0.0,0.20647728107771418,0.4092744204732233,31.6
no_gru,w/o GRU,case1,701,9,25,2,1,39.325,39.3,39.35,0.02500000000000213,0.38348389718545395,2.0081443977027975,39.35
no_gru,w/o GRU,case1,701,9,26,2,1,35.875,35.85,35.9,0.02499999999999858,0.10345366631679853,1.1539566449719232,35.9
no_gru,w/o GRU,case1,701,9,27,2,1,34.75,34.75,34.75,0.0,0.2568971382923538,1.4895098254732333,34.75
no_gru,w/o GRU,case1,701,10,20,3,1,34.88333333333333,34.85,34.9,0.02222222222222096,0.209144747052234,1.87580546967049,34.9
no_gru,w/o GRU,case1,701,10,21,3,1,32.766666666666666,32.75,32.8,0.02222222222222096,0.23403059053140554,2.416889807405354,32.8
no_gru,w/o GRU,case1,701,10,22,3,1,38.916666666666664,38.9,38.95,0.022222222222223326,0.26427656347891965,1.932451514295723,38.95
no_gru,w/o GRU,case1,701,10,23,3,1,34.266666666666666,34.25,34.3,0.02222222222222096,0.23378805018034746,1.2937072084113888,34.3
no_gru,w/o GRU,case1,701,10,24,2,1,31.6,31.6,31.6,0.0,0.12861839116607993,0.8473370215375906,31.6
no_gru,w/o GRU,case1,701,10,25,2,1,39.35,39.35,39.35,0.0,0.3668952522907966,1.7137073144634467,39.35
no_gru,w/o GRU,case1,701,10,26,2,1,35.875,35.85,35.9,0.02499999999999858,0.20491589842887237,1.1715942613574892,35.9
no_gru,w/o GRU,case1,701,10,27,2,1,34.75,34.75,34.75,0.0,0.3008090668583913,1.3540890607679228,34.75
no_gru,w/o GRU,case1,701,11,20,3,1,34.88333333333333,34.85,34.9,0.02222222222222096,0.37086876837102095,1.7437400118315354,34.9
no_gru,w/o GRU,case1,701,11,21,3,1,32.78333333333333,32.75,32.8,0.02222222222222096,0.29906024573370843,1.7444096333404184,32.8
no_gru,w/o GRU,case1,701,11,22,3,1,38.916666666666664,38.9,38.95,0.022222222222223326,0.21065853166093174,1.7661294770909926,38.95
no_gru,w/o GRU,case1,701,11,23,3,1,34.266666666666666,34.25,34.3,0.02222222222222096,0.3082068797980201,0.9744316190587163,34.3
