variant,variant_label,case,seed,episode,hit_count,target_hit_count,target_sync_count,evaluator_all_hit,evaluator_all_sync,complete_group_count,has_complete_group,strict_all_8_groups_complete,E_co_time_s,E_n_terminal_sample_g,E_miss_m,E_t_s
no_gru,w/o GRU,case1,701,19,20,8,8,True,True,8,1,1,0.02048611111111091,0.2419121699143113,1.7508819123871335,35.31875
no_gru,w/o GRU,case1,701,20,20,8,8,True,True,8,1,1,0.017361111111110644,0.2578534500233213,1.8363705478102852,35.3125
no_gru,w/o GRU,case1,702,1,20,8,8,True,True,8,1,1,0.014930555555555374,0.3102417633401531,1.7387173675170415,35.26875
no_gru,w/o GRU,case1,702,2,20,8,8,True,True,8,1,1,0.014583333333333245,0.2846949190146646,1.8448054447101176,35.26875
no_gru,w/o GRU,case1,702,3,20,8,8,True,True,8,1,1,0.011805555555555552,0.2860777847426209,1.561478603760981,35.26875
no_gru,w/o GRU,case1,702,4,20,8,8,True,True,8,1,1,0.020486111111111205,0.2501186795210664,1.5910628655611694,35.28125
no_gru,w/o GRU,case1,702,5,20,8,8,True,True,8,1,1,0.008680555555555507,0.21239926533289535,1.68026742566529,35.2625
no_gru,w/o GRU,case1,702,6,20,8,8,True,True,8,1,1,0.014236111111111043,0.2931351070354208,1.7153139908022534,35.262499999999996
no_gru,w/o GRU,case1,702,7,20,8,8,True,True,8,1,1,0.011805555555555552,0.31222246320335356,1.5940200356501908,35.26875
no_gru,w/o GRU,case1,702,8,20,8,8,True,True,8,1,1,0.011805555555555552,0.24024588275236292,1.6775461070112256,35.2625
no_gru,w/o GRU,case1,702,9,20,8,8,True,True,8,1,1,0.008680555555555507,0.27509554704990336,1.7685719143016054,35.2625
no_gru,w/o GRU,case1,702,10,20,8,8,True,True,8,1,1,0.014583333333333023,0.24145132951397694,1.769812466011909,35.26875
no_gru,w/o GRU,case1,702,11,19,8,7,True,False,7,1,0,0.01666666666666665,0.26117869093738744,1.6103594721089909,34.74285714285714
no_gru,w/o GRU,case1,702,12,20,8,8,True,True,8,1,1,0.014583333333333467,0.284230020485837,1.6229284635228756,35.275
no_gru,w/o GRU,case1,702,13,20,8,8,True,True,8,1,1,0.014236111111111338,0.2887388256534361,1.468276742368084,35.28125
no_gru,w/o GRU,case1,702,14,20,8,8,True,True,8,1,1,0.01180555555555533,0.276984754238493,1.7309880246910088,35.2625
no_gru,w/o GRU,case1,702,15,20,8,8,True,True,8,1,1,0.014930555555555152,0.29686216788368586,1.8957245510484133,35.26875
no_gru,w/o GRU,case1,702,16,20,8,8,True,True,8,1,1,0.008680555555555507,0.27910861698681555,1.693668398907601,35.256249999999994
no_gru,w/o GRU,case1,702,17,20,8,8,True,True,8,1,1,0.011805555555555552,0.2877073755169341,1.5938499959923982,35.26875
no_gru,w/o GRU,case1,702,18,20,8,8,True,True,8,1,1,0.014583333333333467,0.23231234959592909,1.7495551846697626,35.26875
no_gru,w/o GRU,case1,702,19,20,8,8,True,True,8,1,1,0.008680555555555507,0.2340560301433358,1.8026560839653514,35.256249999999994
no_gru,w/o GRU,case1,702,20,20,8,8,True,True,8,1,1,0.020486111111111205,0.23664914050460722,1.4541848376385786,35.28125
no_gru,w/o GRU,case1,703,1,20,8,8,True,True,8,1,1,0.011458333333333274,0.2736925083299016,2.0411069662143646,35.225
no_gru,w/o GRU,case1,703,2,20,8,8,True,True,8,1,1,0.02048611111111106,0.32337084631132534,1.7778331749582583,35.24375
no_gru,w/o GRU,case1,703,3,20,8,8,True,True,8,1,1,0.01423611111111119,0.2578090490786194,1.942598163184392,35.23125
no_gru,w/o GRU,case1,703,4,20,8,8,True,True,8,1,1,0.014236111111110894,0.2657983607756949,1.9793823136224138,35.23125
no_gru,w/o GRU,case1,703,5,20,8,8,True,True,8,1,1,0.011458333333333274,0.25450672652529993,1.8185816862761894,35.225
no_gru,w/o GRU,case1,703,6,20,8,8,True,True,8,1,1,0.014236111111110894,0.3441151446219488,1.9630645469972658,35.23125
no_gru,w/o GRU,case1,703,7,20,8,8,True,True,8,1,1,0.014236111111110894,0.2749600714228718,1.9606776791700509,35.23125
no_gru,w/o GRU,case1,703,8,20,8,8,True,True,8,1,1,0.014236111111110894,0.24623493213929623,1.8691745810837423,35.2375
no_gru,w/o GRU,case1,703,9,20,8,8,True,True,8,1,1,0.01736111111111094,0.27273344563577273,1.9517864695464042,35.2375
no_gru,w/o GRU,case1,703,10,19,8,7,True,False,7,1,0,0.013095238095238026,0.28340911694216664,2.1045560313228235,34.70714285714286
no_gru,w/o GRU,case1,703,11,20,8,8,True,True,8,1,1,0.017361111111111015,0.25472736760830716,1.857566821314173,35.2375
no_gru,w/o GRU,case1,703,12,20,8,8,True,True,8,1,1,0.02048611111111106,0.2767917805443181,1.9515746977040842,35.24375
no_gru,w/o GRU,case1,703,13,20,8,8,True,True,8,1,1,0.011458333333333274,0.2697369466505851,1.9638324895817854,35.225
no_gru,w/o GRU,case1,703,14,19,8,7,True,False,7,1,0,0.01984126984126939,0.28189670900337077,1.7578093779580841,35.77142857142857
no_gru,w/o GRU,case1,703,15,20,8,8,True,True,8,1,1,0.008680555555555358,0.2932826608575742,1.7750326122569402,35.225
no_gru,w/o GRU,case1,703,16,20,8,8,True,True,8,1,1,0.014583333333332801,0.2693998993560428,1.8434045855657568,35.2375
no_gru,w/o GRU,case1,703,17,20,8,8,True,True,8,1,1,0.01423611111111119,0.24336427204072458,1.9727433739924365,35.23125
no_gru,w/o GRU,case1,703,18,20,8,8,True,True,8,1,1,0.011458333333333274,0.26768622998955993,1.9606965013603546,35.225
no_gru,w/o GRU,case1,703,19,20,8,8,True,True,8,1,1,0.014583333333333096,0.2559112709002651,1.8769492103993257,35.23125
no_gru,w/o GRU,case1,703,20,20,8,8,True,True,8,1,1,0.011458333333332979,0.2671531104809802,1.8557392988026615,35.23125
no_gru,w/o GRU,case1,704,1,20,8,8,True,True,8,1,1,0.01145833333333372,0.30174962177570896,1.7570367853105104,35.30625
no_gru,w/o GRU,case1,704,2,20,8,8,True,True,8,1,1,0.014236111111111338,0.24987386632571437,1.7120129509464899,35.3125
no_gru,w/o GRU,case1,704,3,20,8,8,True,True,8,1,1,0.01145833333333372,0.2327943528495134,1.7192959792371765,35.30625
no_gru,w/o GRU,case1,704,4,20,8,8,True,True,8,1,1,0.014236111111111931,0.23836471203038723,1.5693132146838096,35.30625
no_gru,w/o GRU,case1,704,5,20,8,8,True,True,8,1,1,0.01145833333333372,0.3148034939282752,1.6172289466612386,35.30625
no_gru,w/o GRU,case1,704,6,20,8,8,True,True,8,1,1,0.008680555555556099,0.2459725529334996,1.74385774973973,35.3
no_gru,w/o GRU,case1,704,7,20,8,8,True,True,8,1,1,0.014236111111111931,0.24769893444073524,1.8924159717952882,35.30625
no_gru,w/o GRU,case1,704,8,20,8,8,True,True,8,1,1,0.014583333333333986,0.29640288963835537,1.7232924609652231,35.3125
no_gru,w/o GRU,case1,704,9,19,8,7,True,False,7,1,0,0.006349206349206666,0.2771833704541344,1.8961878524936344,34.77142857142858
no_gru,w/o GRU,case1,704,10,20,8,8,True,True,8,1,1,0.01145833333333372,0.2919696771747087,1.9055194222020966,35.30625
no_gru,w/o GRU,case1,704,11,20,8,8,True,True,8,1,1,0.017708333333333808,0.3372975834735049,1.743068103372293,35.31875
no_gru,w/o GRU,case1,704,12,20,8,8,True,True,8,1,1,0.011805555555556069,0.252622478348957,1.6234945546301796,35.306250000000006
no_gru,w/o GRU,case1,704,13,19,8,7,True,False,7,1,0,0.017063492063492787,0.2570340666264334,1.801943512545421,35.83571428571428
no_gru,w/o GRU,case1,704,14,20,8,8,True,True,8,1,1,0.008680555555556099,0.3030936518754088,1.5874972800895124,35.3
no_gru,w/o GRU,case1,704,15,20,8,8,True,True,8,1,1,0.01145833333333372,0.3094282234212778,1.7583861649130061,35.30625
no_gru,w/o GRU,case1,704,16,20,8,8,True,True,8,1,1,0.014583333333333986,0.25622340272777777,1.738049856291298,35.3125
no_gru,w/o GRU,case1,704,17,20,8,8,True,True,8,1,1,0.011458333333334014,0.29917152332965025,1.5728599856507302,35.306250000000006
no_gru,w/o GRU,case1,704,18,20,8,8,True,True,8,1,1,0.01145833333333372,0.28146360101934553,1.5895254063030455,35.30625
no_gru,w/o GRU,case1,704,19,20,8,8,True,True,8,1,1,0.01145833333333372,0.26680745729958166,1.8202611078729662,35.30625
no_gru,w/o GRU,case1,704,20,20,8,8,True,True,8,1,1,0.011458333333334311,0.2238238523117715,1.8770126750972278,35.3
no_gru,w/o GRU,case1,705,1,20,8,8,True,True,8,1,1,0.011458333333332979,0.24703282216835104,1.7319082284642189,35.29375
no_gru,w/o GRU,case1,705,2,20,8,8,True,True,8,1,1,0.011458333333332979,0.19145828917273638,1.6861714662052443,35.29375
no_gru,w/o GRU,case1,705,3,20,8,8,True,True,8,1,1,0.014583333333332801,0.2694436865467769,1.577773172310152,35.29375
no_gru,w/o GRU,case1,705,4,20,8,8,True,True,8,1,1,0.011458333333332979,0.32671217093194005,1.890517678029136,35.2875
no_gru,w/o GRU,case1,705,5,20,8,8,True,True,8,1,1,0.011458333333332979,0.24397170405073745,1.7869907972473964,35.2875
no_gru,w/o GRU,case1,705,6,20,8,8,True,True,8,1,1,0.014236111111110599,0.24734269021885524,1.9631400979094982,35.29375
no_gru,w/o GRU,case1,705,7,20,8,8,True,True,8,1,1,0.017708333333332847,0.2846372140986946,1.595220202411831,35.3
no_gru,w/o GRU,case1,705,8,19,8,7,True,False,7,1,0,0.01666666666666572,0.26043481505502225,1.639882978902921,34.778571428571425
no_gru,w/o GRU,case1,705,9,20,8,8,True,True,8,1,1,0.014236111111110599,0.28171058018510814,1.8603707774277876,35.29375
no_gru,w/o GRU,case1,705,10,20,8,8,True,True,8,1,1,0.017708333333333142,0.2907955465406072,1.6507735429275139,35.306250000000006
no_gru,w/o GRU,case1,705,11,20,8,8,True,True,8,1,1,0.011458333333332979,0.2606732099417528,1.6244034624957182,35.29375
no_gru,w/o GRU,case1,705,12,19,8,7,True,False,7,1,0,0.013492063492063064,0.2814257602406192,1.4983436161388963,35.83571428571429
no_gru,w/o GRU,case1,705,13,20,8,8,True,True,8,1,1,0.011458333333332979,0.3172533330451933,1.501602631214847,35.29375
no_gru,w/o GRU,case1,705,14,20,8,8,True,True,8,1,1,0.008680555555555358,0.29619405735722715,1.839004078086628,35.2875
no_gru,w/o GRU,case1,705,15,20,8,8,True,True,8,1,1,0.014583333333332801,0.23305118056345037,1.58959929230055,35.3
no_gru,w/o GRU,case1,705,16,20,8,8,True,True,8,1,1,0.011458333333332979,0.2672525385725695,1.4786042989379604,35.29375
no_gru,w/o GRU,case1,705,17,20,8,8,True,True,8,1,1,0.017361111111110644,0.23580977882311394,1.7187796167252105,35.300000000000004
no_gru,w/o GRU,case1,705,18,20,8,8,True,True,8,1,1,0.008680555555555358,0.30432643522874997,1.8071906299267302,35.2875
no_gru,w/o GRU,case1,705,19,20,8,8,True,True,8,1,1,0.014583333333332801,0.2505730936091533,1.7348147016046918,35.29375
no_gru,w/o GRU,case1,705,20,20,8,8,True,True,8,1,1,0.014583333333333023,0.25384241884400305,1.372622308802025,35.306250000000006
no_gru,w/o GRU,case2,701,1,10,4,3,False,False,3,1,0,0.03425925925925731,0.34710169641014404,2.632778416801532,69.58333333333333
no_gru,w/o GRU,case2,701,2,11,4,4,False,False,4,1,0,0.022916666666665364,0.37134719261401766,2.592881621592926,63.587500000000006
no_gru,w/o GRU,case2,701,3,8,4,2,False,False,2,1,0,0.027777777777780933,0.2700011599655897,2.529355055711808,67.75
no_gru,w/o GRU,case2,701,4,8,4,2,False,False,2,1,0,0.02222222222221859,0.30605774984117706,2.7118370404887395,67.775
no_gru,w/o GRU,case2,701,5,9,4,3,False,False,3,1,0,0.014814814814810813,0.3871055176699125,2.6016379183297875,69.46666666666665
no_gru,w/o GRU,case2,701,6,10,4,3,False,False,3,1,0,0.037962962962962386,0.3618809284721823,2.644576048405343,69.66666666666667
no_gru,w/o GRU,case2,701,7,9,4,3,False,False,3,1,0,0.02592592592592761,0.38236594392063156,2.461403264124361,69.53333333333335
no_gru,w/o GRU,case2,701,8,10,4,3,False,False,3,1,0,0.026851851851854274,0.3799552987041716,2.5359958833670735,69.66666666666667
no_gru,w/o GRU,case2,701,9,10,4,3,False,False,3,1,0,0.034259259259258885,0.2941775260729196,2.5830308142948635,69.53333333333333
no_gru,w/o GRU,case2,701,10,10,4,3,False,False,3,1,0,0.029629629629631102,0.4164769605580479,2.6236203640932576,60.63333333333333
no_gru,w/o GRU,case2,701,11,10,4,3,False,False,3,1,0,0.018518518518520623,0.2829267603461076,2.6352799032726693,69.68333333333334
no_gru,w/o GRU,case2,701,12,8,4,2,False,False,2,1,0,0.03333333333333144,0.369462160474907,2.451320364101667,67.75
no_gru,w/o GRU,case2,701,13,11,4,4,False,False,4,1,0,0.02847222222222297,0.37377511864119667,2.5803915555816492,63.66250000000001
no_gru,w/o GRU,case2,701,14,9,4,2,False,False,2,1,0,0.04444444444444191,0.3352507234657622,2.5830261011056397,68.05
no_gru,w/o GRU,case2,701,15,9,4,3,False,False,3,1,0,0.014814814814815551,0.43808675786039103,2.541361973094694,69.58333333333333
no_gru,w/o GRU,case2,701,16,10,4,3,False,False,3,1,0,0.02592592592592603,0.4014202318102817,2.394450573609253,69.55
no_gru,w/o GRU,case2,701,17,9,4,3,False,False,3,1,0,0.02222222222221938,0.38953536453865717,2.6647304523860744,69.56666666666666
no_gru,w/o GRU,case2,701,18,9,4,2,False,False,2,1,0,0.0277777777777762,0.2743910849806515,2.573213252648,67.82499999999999
no_gru,w/o GRU,case2,701,19,7,3,2,False,False,2,1,0,0.038888888888891415,0.34087179057244127,2.630008608695349,67.875
no_gru,w/o GRU,case2,701,20,11,4,4,False,False,4,1,0,0.028472222222221788,0.4753529122166171,2.586817954416677,63.637499999999996
no_gru,w/o GRU,case2,702,1,9,4,2,False,False,2,1,0,0.02222222222222096,0.3569973786284587,2.6864118118197684,67.525
no_gru,w/o GRU,case2,702,2,7,3,2,False,False,2,1,0,0.02222222222222096,0.28977489769419085,2.4267303344790827,67.425
no_gru,w/o GRU,case2,702,3,8,4,2,False,False,2,1,0,0.0277777777777762,0.39496459173496273,2.6884005916126235,67.675
no_gru,w/o GRU,case2,702,4,7,3,2,False,False,2,1,0,0.01111111111110811,0.4589899957180629,2.6933377847558626,67.44999999999999
no_gru,w/o GRU,case2,702,5,6,2,2,False,False,2,1,0,0.027777777777778567,0.4354376949350325,2.3368911600761955,67.6
no_gru,w/o GRU,case2,702,6,8,4,2,False,False,2,1,0,0.03888888888888668,0.38168821359404403,2.4640968168113,67.44999999999999
no_gru,w/o GRU,case2,702,7,8,4,2,False,False,2,1,0,0.0277777777777762,0.41516729063103713,2.5097054418887605,67.525
no_gru,w/o GRU,case2,702,8,8,3,2,False,False,2,1,0,0.0277777777777762,0.4038141955963285,2.708879235618884,67.44999999999999
no_gru,w/o GRU,case2,702,9,7,3,2,False,False,2,1,0,0.03333333333333144,0.32026476877554705,2.5905421177949637,67.57499999999999
no_gru,w/o GRU,case2,702,10,8,4,2,False,False,2,1,0,0.02222222222222333,0.33398025728596553,2.427142602186741,67.6
no_gru,w/o GRU,case2,702,11,6,2,2,False,False,2,1,0,0.02222222222222333,0.3403331703911825,2.7243952340776665,67.45
no_gru,w/o GRU,case2,702,12,8,4,2,False,False,2,1,0,0.027777777777778567,0.3121138814375787,2.586386240209164,67.575
no_gru,w/o GRU,case2,702,13,11,5,3,False,False,3,1,0,0.025925925925926033,0.40340041387536857,2.5608837175578,69.38333333333334
no_gru,w/o GRU,case2,702,14,9,4,2,False,False,2,1,0,0.03333333333333144,0.35480137851718196,2.5272275161746958,67.625
no_gru,w/o GRU,case2,702,15,11,5,3,False,False,3,1,0,0.02222222222222096,0.34829345890351754,2.5378313520634825,69.25
no_gru,w/o GRU,case2,702,16,6,2,2,False,False,2,1,0,0.03333333333333144,0.4697355381812543,2.697574539077019,67.55
no_gru,w/o GRU,case2,702,17,9,5,2,False,False,2,1,0,0.03333333333333144,0.29334099630074817,2.5662016826374843,67.55
no_gru,w/o GRU,case2,702,18,7,3,2,False,False,2,1,0,0.033333333333333805,0.34497200910993076,2.6423120054612697,67.525
no_gru,w/o GRU,case2,702,19,8,4,2,False,False,2,1,0,0.034722222222226165,0.41514602664963013,2.820074962958605,71.55000000000001
no_gru,w/o GRU,case2,702,20,7,3,2,False,False,2,1,0,0.027777777777778567,0.3254097071214533,2.5963532613555875,67.625
no_gru,w/o GRU,case2,703,1,8,4,2,False,False,2,1,0,0.02222222222222096,0.2300022771382546,2.4892708585236187,67.725
no_gru,w/o GRU,case2,703,2,8,3,2,False,False,2,1,0,0.0277777777777762,0.3256195571819387,2.584429357506996,67.8
no_gru,w/o GRU,case2,703,3,8,4,2,False,False,2,1,0,0.01111111111111048,0.42936850082527717,2.5140666150280655,67.67500000000001
no_gru,w/o GRU,case2,703,4,6,2,2,False,False,2,1,0,0.0277777777777762,0.4682442660716404,2.447374793206815,67.775
no_gru,w/o GRU,case2,703,5,8,4,2,False,False,2,1,0,0.0277777777777762,0.4009484416739185,2.6326204513684015,67.675
no_gru,w/o GRU,case2,703,6,12,5,4,False,False,4,1,0,0.031249999999998224,0.4124165180541547,2.6289089380373376,69.95
no_gru,w/o GRU,case2,703,7,6,2,2,False,False,2,1,0,0.02222222222222333,0.28610871571129304,2.609010972745616,67.67500000000001
no_gru,w/o GRU,case2,703,8,9,4,2,False,False,2,1,0,0.02222222222222333,0.3288347260264087,2.5879450521848435,67.85
no_gru,w/o GRU,case2,703,9,9,4,2,False,False,2,1,0,0.0277777777777762,0.3104144175517697,2.6333181823306138,67.8
no_gru,w/o GRU,case2,703,10,7,3,2,False,False,2,1,0,0.011111111111112848,0.33629058406108187,2.690733082377661,67.575
no_gru,w/o GRU,case2,703,11,11,5,3,False,False,3,1,0,0.03055555555555382,0.48875842939816433,2.7630503906502035,69.41666666666667
no_gru,w/o GRU,case2,703,12,10,4,3,False,False,3,1,0,0.018518518518519045,0.41933739385881336,2.7741595203754685,69.45
no_gru,w/o GRU,case2,703,13,11,5,3,False,False,3,1,0,0.023148148148149205,0.5094274845104713,2.6368009249799926,69.36666666666666
no_gru,w/o GRU,case2,703,14,10,4,3,False,False,3,1,0,0.02222222222222096,0.3992261317545336,2.458025355523086,69.41666666666667
no_gru,w/o GRU,case2,703,15,8,4,2,False,False,2,1,0,0.027777777777778567,0.4153563926008558,2.7809300312580936,67.725
no_gru,w/o GRU,case2,703,16,11,6,3,False,False,3,1,0,0.0768518518518538,0.3324502478180367,2.58208179260941,69.78333333333333
no_gru,w/o GRU,case2,703,17,9,5,2,False,False,2,1,0,0.027777777777773828,0.24329028117128493,2.71994756624982,67.65
no_gru,w/o GRU,case2,703,18,7,3,2,False,False,2,1,0,0.04999999999999953,0.5207232557866331,2.5873401570411207,67.75
no_gru,w/o GRU,case2,703,19,9,4,3,False,False,3,1,0,0.037962962962965544,0.3931358037063171,2.5711927048852012,69.51666666666667
no_gru,w/o GRU,case2,703,20,9,4,3,False,False,3,1,0,0.038888888888890624,0.3636756934925727,2.3090373344323947,69.46666666666665
no_gru,w/o GRU,case2,704,1,10,4,4,False,False,4,1,0,0.06111111111111119,0.3574663506072401,2.4333489333158917,70.44999999999999
no_gru,w/o GRU,case2,704,2,9,4,3,False,False,3,1,0,0.014814814814810813,0.3547822422532782,2.652757337945277,69.28333333333333
no_gru,w/o GRU,case2,704,3,10,4,4,False,False,4,1,0,0.053472222222225696,0.43738487474115106,2.210144082013045,70.35000000000001
no_gru,w/o GRU,case2,704,4,11,5,4,False,False,4,1,0,0.03819444444444583,0.4041243985863711,2.495727708703572,70.2875
no_gru,w/o GRU,case2,704,5,10,5,3,False,False,3,1,0,0.030555555555555402,0.2588270000964194,2.526580347034384,69.5
no_gru,w/o GRU,case2,704,6,10,4,4,False,False,4,1,0,0.05347222222222333,0.3414057096697416,2.556263372015588,70.36250000000001
no_gru,w/o GRU,case2,704,7,8,4,2,False,False,2,1,0,0.044444444444449026,0.2566997415794719,2.6810987204029364,67.80000000000001
no_gru,w/o GRU,case2,704,8,10,4,4,False,False,4,1,0,0.02291666666666714,0.28620330866914434,2.647407448921634,70.42500000000001
no_gru,w/o GRU,case2,704,9,8,4,2,False,False,2,1,0,0.03333333333333144,0.32925166339729195,2.5798385086495847,67.525
no_gru,w/o GRU,case2,704,10,9,4,3,False,False,3,1,0,0.018518518518519045,0.31696290615567896,2.455863157959556,69.39999999999999
no_gru,w/o GRU,case2,704,11,10,4,4,False,False,4,1,0,0.031944444444442624,0.3893043869958373,2.585722428823737,70.4625
no_gru,w/o GRU,case2,704,12,10,4,4,False,False,4,1,0,0.0791666666666669,0.4445407095931534,2.384422852589021,70.3875
no_gru,w/o GRU,case2,704,13,10,4,3,False,False,4,1,0,0.10694444444444487,0.4883687425165429,2.667257819781694,70.35
no_gru,w/o GRU,case2,704,14,8,4,2,False,False,2,1,0,0.01111111111111048,0.38836375511294974,2.430453860338038,68.9
no_gru,w/o GRU,case2,704,15,10,5,3,False,False,3,1,0,0.06018518518518414,0.36421337052560016,2.271374721757302,69.55
no_gru,w/o GRU,case2,704,16,9,4,3,False,False,3,1,0,0.07222222222222206,0.25668891781978354,2.7241320486420535,69.48333333333333
no_gru,w/o GRU,case2,704,17,10,4,3,False,False,4,1,0,0.13125000000000026,0.45190335835563245,2.5697858501162028,70.4625
no_gru,w/o GRU,case2,704,18,10,4,4,False,False,4,1,0,0.04444444444444606,0.3610833844249649,2.3739840607189553,70.42500000000001
no_gru,w/o GRU,case2,704,19,10,4,4,False,False,4,1,0,0.025694444444444166,0.35991876739223794,2.5206744250476643,70.17500000000001
no_gru,w/o GRU,case2,704,20,9,4,3,False,False,3,1,0,0.02222222222222096,0.3664221534006294,2.452798871798551,69.46666666666665
no_gru,w/o GRU,case2,705,1,8,4,2,False,False,2,1,0,0.027777777777778567,0.4559864786589655,2.7015982844681234,67.95
no_gru,w/o GRU,case2,705,2,9,4,3,False,False,3,1,0,0.03425925925926126,0.4081390251240475,2.4796263136633363,69.63333333333334
no_gru,w/o GRU,case2,705,3,10,5,3,False,False,3,1,0,0.025925925925926033,0.3809798551512618,2.4390104286217222,69.61666666666667
no_gru,w/o GRU,case2,705,4,10,5,3,False,False,3,1,0,0.022222222222222542,0.3850450768903409,2.4222347685082064,69.66666666666667
no_gru,w/o GRU,case2,705,5,10,4,2,False,False,2,1,0,0.02222222222222333,0.48099205886242513,2.485956326590942,67.95
no_gru,w/o GRU,case2,705,6,8,4,2,False,False,2,1,0,0.02222222222222333,0.40134937919327696,2.6231810929505492,68.0
no_gru,w/o GRU,case2,705,7,10,5,3,False,False,3,1,0,0.011111111111112059,0.382237919033975,2.5702870814101173,69.63333333333334
no_gru,w/o GRU,case2,705,8,11,6,2,False,False,2,1,0,0.022222222222225696,0.3837375005337278,2.6214255611480253,67.9
no_gru,w/o GRU,case2,705,9,9,4,3,False,False,3,1,0,0.018518518518519045,0.2929155673508301,2.5967783714798593,69.63333333333334
no_gru,w/o GRU,case2,705,10,9,4,2,False,False,2,1,0,0.027777777777780933,0.2841201916359332,2.509386093052427,68.075
no_gru,w/o GRU,case2,705,11,8,3,3,False,False,3,1,0,0.02592592592592761,0.41416067058786665,2.451092286952202,69.65
no_gru,w/o GRU,case2,705,12,9,4,3,False,False,3,1,0,0.030555555555556974,0.38687962102236945,2.5618938079044917,69.63333333333334
no_gru,w/o GRU,case2,705,13,8,4,2,False,False,2,1,0,0.02222222222222333,0.3954222859917521,2.7195323550328716,68.0
no_gru,w/o GRU,case2,705,14,10,5,2,False,False,2,1,0,0.03888888888888905,0.338276360784977,2.526077589600783,68.0
no_gru,w/o GRU,case2,705,15,8,4,2,False,False,2,1,0,0.02222222222222333,0.4120342008259007,2.5326369864812097,67.92500000000001
no_gru,w/o GRU,case2,705,16,12,5,4,False,False,4,1,0,0.028472222222223564,0.4581216599746531,2.4784477774234412,64.375
no_gru,w/o GRU,case2,705,17,12,5,4,False,False,4,1,0,0.03125000000000533,0.40699231012182513,2.4421330753343935,64.3875
no_gru,w/o GRU,case2,705,18,9,5,2,False,False,2,1,0,0.03888888888888905,0.36690851414692843,2.441351460885404,67.975
no_gru,w/o GRU,case2,705,19,10,5,3,False,False,3,1,0,0.01481481481481397,0.37339893563866733,2.394176961570268,69.63333333333333
no_gru,w/o GRU,case2,705,20,8,4,2,False,False,2,1,0,0.02222222222222333,0.2834376421984247,2.5565888948861346,67.95
no_attention_residual,w/o A-R,case1,701,1,20,8,8,True,True,8,1,1,0.011458333333333126,0.28644201921405654,1.693606023025505,35.45625
no_attention_residual,w/o A-R,case1,701,2,18,8,6,True,False,6,1,0,0.01157407407407401,0.2609745408643398,1.5047350366288288,36.291666666666664
no_attention_residual,w/o A-R,case1,701,3,20,8,8,True,True,8,1,1,0.011458333333333126,0.26547256403998903,1.5609048247163437,35.462500000000006
no_attention_residual,w/o A-R,case1,701,4,20,8,8,True,True,8,1,1,0.011458333333333126,0.3629172018846335,1.7315979145904499,35.462500000000006
no_attention_residual,w/o A-R,case1,701,5,20,8,8,True,True,8,1,1,0.011458333333333126,0.26773657313259847,1.551595450730243,35.462500000000006
no_attention_residual,w/o A-R,case1,701,6,20,8,8,True,True,8,1,1,0.011458333333333126,0.31123062809287927,1.535774652464706,35.462500000000006
no_attention_residual,w/o A-R,case1,701,7,20,8,8,True,True,8,1,1,0.011458333333333126,0.29817596055803275,1.503863137516201,35.462500000000006
no_attention_residual,w/o A-R,case1,701,8,20,8,8,True,True,8,1,1,0.011458333333333126,0.28278869522700734,1.50192387913818,35.462500000000006
no_attention_residual,w/o A-R,case1,701,9,20,8,8,True,True,8,1,1,0.011458333333333126,0.2998341209683988,1.42436349670221,35.462500000000006
no_attention_residual,w/o A-R,case1,701,10,20,8,8,True,True,8,1,1,0.011458333333333126,0.28521953290886737,1.4557307620011326,35.462500000000006
no_attention_residual,w/o A-R,case1,701,11,20,8,8,True,True,8,1,1,0.014583333333333393,0.30506059528922663,1.5416571056228277,35.46875
no_attention_residual,w/o A-R,case1,701,12,20,8,8,True,True,8,1,1,0.014236111111110747,0.3017608277355428,1.7939002684728782,35.462500000000006
no_attention_residual,w/o A-R,case1,701,13,20,8,8,True,True,8,1,1,0.014236111111110747,0.3208772700393261,1.7691481023513593,35.462500000000006
no_attention_residual,w/o A-R,case1,701,14,19,8,7,True,False,7,1,0,0.009920634920634866,0.34884642642261315,1.6424431939470554,35.7
no_attention_residual,w/o A-R,case1,701,15,20,8,8,True,True,8,1,1,0.011458333333333126,0.2595882586266315,1.3736519449015931,35.462500000000006
no_attention_residual,w/o A-R,case1,701,16,20,8,8,True,True,8,1,1,0.011458333333333126,0.3341711645476525,1.5467657228803808,35.462500000000006
no_attention_residual,w/o A-R,case1,701,17,20,8,8,True,True,8,1,1,0.011458333333333126,0.2821860438985272,1.3957230327048187,35.462500000000006
no_attention_residual,w/o A-R,case1,701,18,20,8,8,True,True,8,1,1,0.011458333333333126,0.32368502761598444,1.6585906472359073,35.462500000000006
no_attention_residual,w/o A-R,case1,701,19,20,8,8,True,True,8,1,1,0.011458333333333126,0.2781235126208164,1.49113416740362,35.462500000000006
no_attention_residual,w/o A-R,case1,701,20,20,8,8,True,True,8,1,1,0.011458333333333126,0.286569308282366,1.472256490998384,35.462500000000006
no_attention_residual,w/o A-R,case1,702,1,20,8,8,True,True,8,1,1,0.01770833333333277,0.2634472220367847,1.5667576963131806,35.4375
no_attention_residual,w/o A-R,case1,702,2,20,8,8,True,True,8,1,1,0.017361111111110866,0.31840612697536863,1.9498993793910433,35.431250000000006
