environment_steps_k,mean,shadow_lower,shadow_upper,n_seeds,moving_average_window_updates
384.00000000,2.215721394,2.193272579,2.23817021,5,15
390.00000000,2.210342518,2.187133787,2.23355125,5,15
396.00000000,2.205019497,2.180966868,2.229072125,5,15
402.00000000,2.199776011,2.174831804,2.224720219,5,15
408.00000000,2.194661915,2.168797921,2.220525909,5,15
414.00000000,2.189774563,2.163129155,2.216419971,5,15
420.00000000,2.185091687,2.157745535,2.212437839,5,15
426.00000000,2.180556755,2.152567921,2.20854559,5,15
432.00000000,2.176083021,2.147577614,2.204588428,5,15
438.00000000,2.171744513,2.142761467,2.200727559,5,15
444.00000000,2.167464336,2.138033899,2.196894773,5,15
450.00000000,2.163206633,2.133419773,2.192993492,5,15
456.00000000,2.15898938,2.129039155,2.188939604,5,15
462.00000000,2.154791279,2.1247426,2.184839957,5,15
468.00000000,2.150666806,2.120509775,2.180823837,5,15
474.00000000,2.146736203,2.116525882,2.176946525,5,15
480.00000000,2.142972549,2.112816348,2.17312875,5,15
486.00000000,2.139346615,2.109393611,2.169299619,5,15
492.00000000,2.135880283,2.106248746,2.16551182,5,15
498.00000000,2.132506256,2.103254992,2.16175752,5,15
504.00000000,2.129142633,2.100276485,2.158008781,5,15
510.00000000,2.12581086,2.09720109,2.15442063,5,15
516.00000000,2.122553237,2.09415916,2.150947314,5,15
522.00000000,2.119419829,2.091250581,2.147589077,5,15
528.00000000,2.116330592,2.088382844,2.14427834,5,15
534.00000000,2.113279437,2.085626633,2.140932241,5,15
540.00000000,2.110278014,2.083009516,2.137546512,5,15
546.00000000,2.107385742,2.080562019,2.134209465,5,15
552.00000000,2.10461009,2.078302793,2.130917387,5,15
558.00000000,2.101933554,2.076316366,2.127550742,5,15
564.00000000,2.099261049,2.074417497,2.124104601,5,15
570.00000000,2.096647532,2.072538141,2.120756922,5,15
576.00000000,2.094093878,2.070591303,2.117596452,5,15
582.00000000,2.09158617,2.068549149,2.114623191,5,15
588.00000000,2.08916656,2.066483259,2.111849861,5,15
594.00000000,2.086832828,2.064327216,2.10933844,5,15
600.00000000,2.084574471,2.062285265,2.106863676,5,15
606.00000000,2.082316919,2.060323217,2.104310621,5,15
612.00000000,2.080124256,2.058408587,2.101839924,5,15
618.00000000,2.078048017,2.056498507,2.099597528,5,15
624.00000000,2.076060959,2.054617451,2.097504468,5,15
630.00000000,2.074147277,2.052830584,2.09546397,5,15
636.00000000,2.072260983,2.05102644,2.093495527,5,15
642.00000000,2.070458841,2.049330012,2.09158767,5,15
648.00000000,2.068791172,2.047775983,2.08980636,5,15
654.00000000,2.06723598,2.046278668,2.088193292,5,15
660.00000000,2.06574234,2.044801835,2.086682844,5,15
666.00000000,2.064321412,2.04350178,2.085141043,5,15
672.00000000,2.06295545,2.042324961,2.083585938,5,15
678.00000000,2.061646314,2.041204282,2.082088346,5,15
684.00000000,2.060359186,2.0401496,2.080568772,5,15
690.00000000,2.05904584,2.039082139,2.07900954,5,15
696.00000000,2.057816841,2.038003385,2.077630298,5,15
702.00000000,2.056617462,2.036875427,2.076359498,5,15
708.00000000,2.055377634,2.035687663,2.075067605,5,15
714.00000000,2.054148295,2.034492685,2.073803906,5,15
720.00000000,2.05300405,2.033387918,2.072620182,5,15
726.00000000,2.051945426,2.032398013,2.07149284,5,15
732.00000000,2.050888401,2.031345845,2.070430957,5,15
738.00000000,2.049792487,2.030183495,2.06940148,5,15
744.00000000,2.048664392,2.02898175,2.068347034,5,15
750.00000000,2.04749412,2.0277518,2.067236441,5,15
756.00000000,2.046317127,2.026400895,2.066233358,5,15
762.00000000,2.045117606,2.025003635,2.065231578,5,15
768.00000000,2.043918401,2.023589079,2.064247722,5,15
774.00000000,2.042758887,2.022150947,2.063366828,5,15
780.00000000,2.041661878,2.020770318,2.062553438,5,15
786.00000000,2.040565268,2.019400395,2.06173014,5,15
792.00000000,2.039457068,2.018017557,2.060896579,5,15
798.00000000,2.038384565,2.016690208,2.060078921,5,15
804.00000000,2.037369209,2.0154531,2.059285318,5,15
810.00000000,2.03639918,2.014261217,2.058537142,5,15
816.00000000,2.035417053,2.013080265,2.057753841,5,15
822.00000000,2.034465331,2.011956779,2.056973884,5,15
