environment_steps_k,mean,shadow_lower,shadow_upper,n_seeds,moving_average_window_updates
1242.00000000,1.944058988,1.875394055,2.012723921,5,15
1248.00000000,1.943677444,1.875114511,2.012240377,5,15
1254.00000000,1.943316443,1.874841701,2.011791185,5,15
1260.00000000,1.94298605,1.874569151,2.01140295,5,15
1266.00000000,1.942681455,1.874318562,2.011044349,5,15
1272.00000000,1.942425577,1.874108858,2.010742296,5,15
1278.00000000,1.942187906,1.873893055,2.010482757,5,15
1284.00000000,1.941948353,1.873669175,2.010227532,5,15
1290.00000000,1.941706368,1.873432514,2.009980223,5,15
1296.00000000,1.941471848,1.873192481,2.009751214,5,15
1302.00000000,1.941234064,1.872976749,2.009491379,5,15
1308.00000000,1.940983641,1.87285906,2.009108223,5,15
1314.00000000,1.940701332,1.872828158,2.008574506,5,15
1320.00000000,1.940406518,1.872841035,2.007972002,5,15
1326.00000000,1.940110307,1.872879169,2.007341444,5,15
1332.00000000,1.939812589,1.872931998,2.006693179,5,15
1338.00000000,1.939515112,1.872976595,2.006053628,5,15
1344.00000000,1.939211215,1.873050353,2.005372077,5,15
1350.00000000,1.938889605,1.87317878,2.00460043,5,15
1356.00000000,1.938568048,1.873345143,2.003790953,5,15
1362.00000000,1.938215802,1.873526595,2.002905009,5,15
1368.00000000,1.937842241,1.873720899,2.001963584,5,15
1374.00000000,1.937462166,1.873917047,2.001007286,5,15
1380.00000000,1.93708668,1.874146711,2.00002665,5,15
1386.00000000,1.936704197,1.874398385,1.99901001,5,15
1392.00000000,1.936322086,1.87466393,1.997980242,5,15
1398.00000000,1.935965342,1.874882387,1.997048297,5,15
1404.00000000,1.935650232,1.875063822,1.996236642,5,15
1410.00000000,1.935358851,1.875225255,1.995492447,5,15
1416.00000000,1.935080025,1.875378831,1.994781219,5,15
1422.00000000,1.934805997,1.875542212,1.994069781,5,15
1428.00000000,1.934537035,1.875718106,1.993355964,5,15
1434.00000000,1.934281456,1.875897789,1.992665123,5,15
1440.00000000,1.934042461,1.876074481,1.992010442,5,15
1446.00000000,1.933813459,1.876231972,1.991394946,5,15
1452.00000000,1.933598912,1.876377536,1.990820287,5,15
1458.00000000,1.933391452,1.87650976,1.990273144,5,15
1464.00000000,1.933195278,1.8766478,1.989742756,5,15
1470.00000000,1.933009682,1.876793354,1.98922601,5,15
