episode,seed,attacker_id,radius_m,altitude_m,speed_mps,heading_bias_rad,x_m,y_m,z_m
28,74028,27,2287.142256367988,156.32295762715623,43.90004880650351,-0.047,-1650.057318993935,-1583.7709887791855,156.32295762715623
29,74029,20,2098.3896223401007,85.75051859589861,34.53567361265774,0.04,-1853.875943078969,-983.0478090193244,85.75051859589861
29,74029,21,2100.4523452038366,109.54823305329462,35.33991953036202,-0.047,-2059.810810445788,411.19275242027817,109.54823305329462
29,74029,22,2135.5744807779324,133.19594288852034,36.711753864987344,0.054,1456.8250778673375,-1561.5181892782298,133.19594288852034
29,74029,23,2177.057178221849,155.3389390338091,38.3312644183876,-0.04,1076.4522706137698,1892.3077092105657,155.3389390338091
29,74029,24,2195.001169809495,93.70992740518196,39.958119280404404,0.047,2193.7774189658307,73.28554769303587,93.70992740518196
29,74029,25,2225.0683227077593,112.28857886889584,41.56994128125541,-0.054,1900.4160029939467,-1157.3020592231023,112.28857886889584
29,74029,26,2251.3382885194837,135.7870110465533,42.721700696122355,0.04,-1658.6523541112394,-1522.299726583133,135.7870110465533
29,74029,27,2282.060198518222,155.1779444625773,43.879020098018096,-0.047,-1638.9132277094998,-1588.0057247062607,155.1779444625773
30,74030,20,2065.4769768793417,91.54833151986476,34.22161504952822,0.04,-1808.0072105958648,-998.6516251686496,91.54833151986476
30,74030,21,2112.5936349155377,110.78053314633142,35.28533501503625,-0.047,-2062.0942744612207,459.1503778936655,110.78053314633142
30,74030,22,2152.7773145056444,132.0620136448257,36.050338730474046,0.054,1487.4899977326925,-1556.220958763674,132.0620136448257
30,74030,23,2165.4445106747207,154.30263461009963,38.193142670744905,-0.04,1073.5444945281038,1880.598879899613,154.30263461009963
30,74030,24,2197.239436404014,89.12536087955036,39.77546562793764,0.047,2195.2086494929536,94.44641909756284,89.12536087955036
30,74030,25,2264.1285686364627,113.45728614353193,41.84880078091662,-0.054,1929.654006536445,-1184.362102726038,113.45728614353193
30,74030,26,2281.236485007805,135.88003331663305,42.785429687846644,0.04,-1696.1032162069364,-1525.5404879921255,135.88003331663305
30,74030,27,2297.6671979752737,151.83651639731545,44.64709644207641,-0.047,-1644.0791394774697,-1605.0789188655394,151.83651639731545
31,74031,20,2073.8371608741854,89.88455856601932,34.06929450250723,0.04,-1845.13768827457,-946.7140440130152,89.88455856601932
31,74031,21,2143.484729077745,110.67660705331843,35.11033623938838,-0.047,-2102.1805955640216,418.7642862322315,110.67660705331843
31,74031,22,2147.4831022908274,131.62802353170267,36.79950291080778,0.054,1477.4867509591288,-1558.4340137987472,131.62802353170267
31,74031,23,2145.980283148052,159.57239947814602,37.57400786287198,-0.04,1041.787345407108,1876.1424526431365,159.57239947814602
31,74031,24,2197.175040492234,91.91478304248709,39.302893867024125,0.047,2195.943208890259,73.56345485907626,91.91478304248709
31,74031,25,2237.5917521825268,110.9659034372994,40.947140642141456,-0.054,1911.9654642222054,-1162.413400239707,110.9659034372994
31,74031,26,2268.817976303482,133.19845063972298,42.660234433957655,0.04,-1667.4135210855977,-1538.592590421115,133.19845063972298
31,74031,27,2300.5412070485713,154.1882510798073,44.07388003727009,-0.047,-1626.0170073982015,-1627.4392575393697,154.1882510798073
32,74032,20,2067.234591156328,92.98016957379747,34.0,0.04,-1838.727260760253,-944.7438358678855,92.98016957379747
32,74032,21,2136.758471718432,114.1499318667158,35.357601156423485,-0.047,-2092.586395063479,432.2255726535887,114.1499318667158
32,74032,22,2143.2289569102736,134.1988167918155,36.03111027731928,0.054,1439.6443179364373,-1587.7199373856931,134.1988167918155
32,74032,23,2177.4016664267547,157.62217987822186,38.38740500985308,-0.04,1049.1962718074933,1907.9479029007225,157.62217987822186
32,74032,24,2233.0959259621504,86.14864146797872,39.76212022361254,0.047,2231.9702616608247,70.89545549937375,86.14864146797872
32,74032,25,2241.540655444317,112.57977248566861,40.692561765125724,-0.054,1919.2105844024086,-1158.0739366411385,112.57977248566861
32,74032,26,2280.1262838618286,135.72962394475942,42.1396359334542,0.04,-1689.790545530484,-1530.8768018992716,135.72962394475942
32,74032,27,2279.837537547701,154.4789313706661,43.84895482518668,-0.047,-1631.1297619013194,-1592.8197944059173,154.4789313706661
33,74033,20,2082.4293017502764,86.34412287600247,34.157419267618074,0.04,-1857.8535242143882,-940.687025185487,86.34412287600247
33,74033,21,2101.283441567725,112.16863197166697,35.7601789449826,-0.047,-2060.095675513507,414.002306197984,112.16863197166697
33,74033,22,2162.9471425166566,132.13946758245172,37.305385780845846,0.054,1487.4940514432935,-1570.2553258122662,132.13946758245172
33,74033,23,2157.9184936601846,153.69794067044722,38.517196185298914,-0.04,1080.9617539476083,1867.6546553855053,153.69794067044722
33,74033,24,2206.249442476448,90.9502089651877,39.644613812838124,0.047,2205.637067948578,51.97813885507604,90.9502089651877
33,74033,25,2245.205508617841,116.15236753122898,41.036164046354926,-0.054,1897.0392937157615,-1200.912025931252,116.15236753122898
33,74033,26,2268.330449526242,137.0908794624638,42.108886394196226,0.04,-1681.5692611351708,-1522.38229372692,137.0908794624638
33,74033,27,2284.375069649317,156.90196152511825,44.56968489581109,-0.047,-1630.815971043842,-1599.6276840013907,156.90196152511825
34,74034,20,2049.950767940014,88.29816393903528,34.16081890034061,0.04,-1798.9027175955182,-982.9787198130549,88.29816393903528
34,74034,21,2130.526221950576,110.65133976524676,35.80404943931614,-0.047,-2087.8536142012854,424.2749911149907,110.65133976524676
34,74034,22,2118.3946590177575,129.77248854009414,37.000520954973105,0.054,1458.312261625987,-1536.5289710728723,129.77248854009414
34,74034,23,2157.3401518281885,156.79495696619367,38.17334573449153,-0.04,1050.2756294773146,1884.4197071820552,156.79495696619367
34,74034,24,2180.024380969381,90.69667653688987,39.44633145860577,0.047,2178.8057328796685,72.88264533909891,90.69667653688987
34,74034,25,2227.8185820760327,111.19598233231036,41.09201964796297,-0.054,1915.5452503983063,-1137.4805617327074,111.19598233231036
34,74034,26,2271.380195272836,132.39158496254805,43.4832866430976,0.04,-1687.6148661901339,-1520.2381572936927,132.39158496254805
34,74034,27,2309.413342337608,153.8163208578115,44.79273543281738,-0.047,-1634.9676090547055,-1631.0336915922067,153.8163208578115
35,74035,20,2069.402729508289,88.99163508069468,34.18284709624102,0.04,-1847.837157964556,-931.6251899459514,88.99163508069468
35,74035,21,2107.9101035252875,113.39670938294317,35.67690861123669,-0.047,-2068.8565426754944,403.87821230265587,113.39670938294317
35,74035,22,2145.266004378201,135.3276927859994,37.3201994006542,0.054,1484.9475662904142,-1548.256101201926,135.3276927859994
35,74035,23,2179.944190420753,155.91211803327164,39.09111366356404,-0.04,1056.7339666609219,1906.6908498900038,155.91211803327164
35,74035,24,2208.001040141083,90.886639539841,39.70176005955124,0.047,2207.794639817727,30.18976078438863,90.886639539841
35,74035,25,2245.7658620042603,115.47467603880274,41.44417098611922,-0.054,1931.0131178140048,-1146.5830304753226,115.47467603880274
35,74035,26,2276.157958476438,133.93306280152018,42.79573759300444,0.04,-1660.350440433983,-1556.9622560891787,133.93306280152018
35,74035,27,2322.4996280655923,152.14596769465243,44.55778071229693,-0.047,-1675.8711154095363,-1607.9367297567437,152.14596769465243
36,74036,20,2077.2914157023147,86.05990558200422,34.0,0.04,-1830.5083035757289,-982.0279916024971,86.05990558200422
36,74036,21,2096.3209131958856,108.68979636953149,35.246872382997196,-0.047,-2054.7382751342707,415.46599355503605,108.68979636953149
36,74036,22,2124.889004090128,133.43236787193536,36.82181907533897,0.054,1470.0770269370778,-1534.2838116121077,133.43236787193536
36,74036,23,2176.18731502732,157.07301988017798,38.51164816983747,-0.04,1089.8870990415196,1883.59691585771,157.07301988017798
36,74036,24,2181.8768209352484,88.05409427255215,39.12762899639004,0.047,2180.905405907946,65.10047784773215,88.05409427255215
36,74036,25,2226.115720199656,110.85630279746604,41.187259678821,-0.054,1900.5065339379298,-1159.1661288095295,110.85630279746604
36,74036,26,2242.746702371852,134.37110934922114,42.75466414186618,0.04,-1669.2144779158023,-1497.8770969996476,134.37110934922114
36,74036,27,2298.465070134485,153.29928420526178,43.517785475884054,-0.047,-1659.9083015814192,-1589.8572605644224,153.29928420526178
37,74037,20,2059.7349571985806,88.522705428349,34.0,0.04,-1813.2914408815102,-976.9760715246281,88.522705428349
37,74037,21,2098.8312385338236,111.32386308970129,35.065733239408104,-0.047,-2053.0384790721573,436.03391071625026,111.32386308970129
37,74037,22,2162.8164429028434,129.8216377147484,37.108851862273546,0.054,1499.3578121299913,-1558.7498570635616,129.8216377147484
37,74037,23,2149.4197054917304,156.2235119858037,38.09717195719961,-0.04,1062.3954022737441,1868.5077146171398,156.2235119858037
37,74037,24,2183.3954951960754,90.4127953772455,39.346031849944865,0.047,2179.6223666921474,128.30521056386914,90.4127953772455
37,74037,25,2235.1315495131284,114.72547907326832,40.957940469215835,-0.054,1917.8007611297805,-1147.9779110414072,114.72547907326832
37,74037,26,2262.552357491107,135.73312661209246,42.95746370908616,0.04,-1653.2650461711653,-1544.6222377970678,135.73312661209246
37,74037,27,2296.9653924255754,153.60346027526427,43.84167888661784,-0.047,-1643.9435952250726,-1604.2130375106792,153.60346027526427
38,74038,20,2066.803979825099,90.35179165220762,34.0,0.04,-1827.3856214728403,-965.5777966871385,90.35179165220762
38,74038,21,2116.9467376315133,111.31501812402148,35.38652482034672,-0.047,-2080.6994041321295,390.06855758047055,111.31501812402148
38,74038,22,2124.2402708523546,136.04894178532925,36.507211503125085,0.054,1461.3477745478901,-1541.706655020602,136.04894178532925
38,74038,23,2163.454874212679,156.3509223143205,38.65052726560866,-0.04,1094.931027433843,1865.921498326569,156.3509223143205
38,74038,24,2216.6999928501723,92.00535293837248,39.867784314096525,0.047,2214.94416762935,88.21106839098213,92.00535293837248
38,74038,25,2220.863363705572,111.77017934688917,41.13978953496483,-0.054,1893.108242480626,-1161.195617672381,111.77017934688917
38,74038,26,2277.219171326889,132.8936643990755,42.55824059638057,0.04,-1680.749996012218,-1536.491654765379,132.8936643990755
38,74038,27,2301.076701172287,156.58651678478276,43.46643237513552,-0.047,-1655.9815582808885,-1597.71056931834,156.58651678478276
39,74039,20,2066.970947035328,86.50612215976429,34.07260686935047,0.04,-1814.8877410314035,-989.2175611775453,86.50612215976429
39,74039,21,2126.803950611861,113.28549227452986,35.59399984418046,-0.047,-2071.571860758352,481.5444632143517,113.28549227452986
39,74039,22,2154.1450694767495,132.3429569974064,36.95577505875278,0.054,1469.8667228574118,-1574.7484870249607,132.3429569974064
39,74039,23,2172.995046265496,156.74864715917332,38.660233368178595,-0.04,1097.326403868391,1875.5751743045782,156.74864715917332
39,74039,24,2216.6017016852343,94.59871766959785,40.034372193141195,0.047,2214.787411973473,89.66506386392349,94.59871766959785
39,74039,25,2220.760799109945,114.0291370375498,41.041009498541165,-0.054,1888.607005599368,-1168.3073676325207,114.0291370375498
39,74039,26,2274.06516960945,131.81633681729258,42.57234887448549,0.04,-1671.9007343565866,-1541.4669409652495,131.81633681729258
39,74039,27,2298.8627111389233,154.11382486785024,43.77706698150445,-0.047,-1669.3346384993044,-1580.5352350932887,154.11382486785024
40,74040,20,2075.7160174523815,91.33447686675613,34.22687400934866,0.04,-1836.3831790524794,-967.6227595512028,91.33447686675613
40,74040,21,2118.7737289623533,114.25167706969623,35.315261464704555,-0.047,-2071.3587210344135,445.7299219658855,114.25167706969623
40,74040,22,2122.562551630622,134.5355959494206,37.2836364551393,0.054,1449.0074127629687,-1551.0155715990293,134.5355959494206
40,74040,23,2145.6288049725867,157.8551979129753,38.26446495772529,-0.04,1063.6359187661087,1863.438113015473,157.8551979129753
40,74040,24,2234.3642703555674,90.76779306177185,39.99656574061071,0.047,2234.1814938777547,28.578751822485177,90.76779306177185
40,74040,25,2255.618208473841,110.52291421567091,40.9520856300561,-0.054,1925.9324312513627,-1174.137033166468,110.52291421567091
40,74040,26,2243.3139584730466,133.65382037923112,42.445445730267494,0.04,-1651.7220660774396,-1517.9827840634043,133.65382037923112
40,74040,27,2312.0263643511917,154.00991010420503,43.90160729639784,-0.047,-1632.9962691076375,-1636.7006734695035,154.00991010420503
41,74041,20,2038.1048312721005,91.42861131030512,34.26718465098798,0.04,-1815.0946269887097,-926.9858673849315,91.42861131030512
41,74041,21,2109.1712824741116,114.57816983544181,35.530344881901044,-0.047,-2058.272752097925,460.5613713553509,114.57816983544181
41,74041,22,2129.7252626947575,135.4118908887641,37.00629716217008,0.054,1488.1744575904781,-1523.5046696139595,135.4118908887641
41,74041,23,2193.4019011794535,155.93923461546933,38.55113879114817,-0.04,1059.2205203186181,1920.6935698943746,155.93923461546933
41,74041,24,2225.8441756388024,90.40729483523081,39.67003040189175,0.047,2225.5163996845395,38.19749939911275,90.40729483523081
41,74041,25,2234.2785306453065,111.7108753089744,41.95220418571508,-0.054,1912.4548930789476,-1155.2128957213652,111.7108753089744
41,74041,26,2260.403976637004,134.36750071867542,43.4861773382146,0.04,-1674.5366603995603,-1518.3389313899145,134.36750071867542
41,74041,27,2281.5614325484185,154.80328599609652,43.83229887904541,-0.047,-1649.8906878073296,-1575.8754039514192,154.80328599609652
42,74042,20,2072.3308200852703,90.0319515991009,34.610967370275816,0.04,-1830.830786140778,-970.8829282639745,90.0319515991009
42,74042,21,2104.798178508014,110.42853396718388,35.92625769610033,-0.047,-2059.2641770178516,435.4381948125864,110.42853396718388
42,74042,22,2123.7364025996294,134.0176971916909,36.68366704744064,0.054,1473.9520670849483,-1528.9609581878874,134.0176971916909
42,74042,23,2175.893419349301,156.09267474473705,39.10196491663479,-0.04,1040.3220078755958,1911.0840620698195,156.09267474473705
42,74042,24,2202.425485028289,88.78234201047141,40.02387598774565,0.047,2200.104113926945,101.09354570805353,88.78234201047141
42,74042,25,2230.239547767474,106.9738547677436,41.65729391740499,-0.054,1918.166530245441,-1137.8073662409786,106.9738547677436
42,74042,26,2284.2444885829736,131.0138974868738,42.8016828673598,0.04,-1710.334320187965,-1514.1101006230895,131.0138974868738
42,74042,27,2302.7772570825773,150.84017751827182,43.301677389664825,-0.047,-1643.8081511842877,-1612.6617307534932,150.84017751827182
43,74043,20,2071.998604723488,86.9848105063701,34.0483620917188,0.04,-1826.0102517388837,-979.216410463274,86.9848105063701
43,74043,21,2131.0481557903668,114.59194665361032,35.21371544890004,-0.047,-2084.672294181654,442.1624906851827,114.59194665361032
43,74043,22,2141.8662126189547,134.52828404751205,37.27137736035769,0.054,1473.0039044143164,-1554.9438479697087,134.52828404751205
43,74043,23,2169.260275156067,153.43869861052295,38.41508831907977,-0.04,1060.0883160710537,1892.5915839133952,153.43869861052295
43,74043,24,2182.125354265924,93.12399168005481,39.798904546419905,0.047,2181.2719894492875,61.02106008693516,93.12399168005481
43,74043,25,2251.4299715650136,114.33394865463232,41.58988935895574,-0.054,1925.9500141263509,-1166.041791681562,114.33394865463232
43,74043,26,2282.698227383591,134.72256487885073,43.132324516101455,0.04,-1667.305873986147,-1559.103049792245,134.72256487885073
43,74043,27,2319.7883560801256,156.2513853595728,43.88744969464862,-0.047,-1646.906395502142,-1633.74335238405,156.2513853595728
44,74044,20,2101.3119024933353,89.31880050924948,34.0,0.04,-1853.7034744794514,-989.593421695481,89.31880050924948
44,74044,21,2085.676944159913,110.83801597553295,35.32762442049086,-0.047,-2044.1933728962251,413.91034005855425,110.83801597553295
44,74044,22,2122.2821300145156,133.1006233279648,37.451341669579094,0.054,1473.7184777227799,-1527.1657695867211,133.1006233279648
44,74044,23,2159.490578033318,154.98395112546908,37.842694281188386,-0.04,1041.1554058562367,1891.9289039155274,154.98395112546908
44,74044,24,2216.3981672685786,90.16358860515405,40.32438660055766,0.047,2215.3412326225744,68.44018493405862,90.16358860515405
44,74044,25,2211.819621336801,114.58681259047385,41.024898240617695,-0.054,1904.4115044824878,-1124.883486822176,114.58681259047385
44,74044,26,2273.5029437234034,132.8233268916994,42.963222948419286,0.04,-1676.8922145643735,-1535.2029624295194,132.8233268916994
44,74044,27,2305.2818356451294,149.900113504346,43.84074071583819,-0.047,-1660.8171926775453,-1598.752824629891,149.900113504346
45,74045,20,2049.4854949150376,90.54064943494639,34.18561729727783,0.04,-1794.9082055171375,-989.2903151423176,90.54064943494639
45,74045,21,2109.4547701997285,110.0963947865317,35.586005791554356,-0.047,-2075.144494326448,378.9125957064776,110.0963947865317
45,74045,22,2128.7213107155353,129.09870969407615,36.89051819687664,0.054,1466.918146372841,-1542.5970214338336,129.09870969407615
45,74045,23,2171.2796249373882,156.8517533759321,37.83239969433597,-0.04,1050.0018397543208,1900.513442778237,156.8517533759321
45,74045,24,2177.445165685739,89.63264511667073,39.38505431090448,0.047,2176.1709026603794,74.48256160004307,89.63264511667073
45,74045,25,2228.0673167082587,112.34506838813859,41.44800198929919,-0.054,1904.2566789905625,-1156.75860416224,112.34506838813859
45,74045,26,2271.8530020584362,131.16411964043422,42.58051658354095,0.04,-1684.915054237841,-1523.9348158515909,131.16411964043422
45,74045,27,2308.7659403510825,158.12278336683394,43.72466420008567,-0.047,-1653.876953306758,-1610.928673357692,158.12278336683394
46,74046,20,2104.54525750562,88.07428215840727,34.0122926630403,0.04,-1865.6651784416515,-973.8604534735344,88.07428215840727
46,74046,21,2099.7330169199427,108.96808310626388,35.235711312505046,-0.047,-2053.354411223516,438.87857575034684,108.96808310626388
46,74046,22,2115.0128715189803,134.03653537164632,36.963162338999396,0.054,1455.4552416216334,-1534.5779505541825,134.03653537164632
46,74046,23,2185.590159335178,154.67825362091105,37.917186426197695,-0.04,1072.7983668259333,1904.1817163071332,154.67825362091105
46,74046,24,2181.4233972610978,89.41013133633815,40.096275693355715,0.047,2180.564294297993,61.21598280551679,89.41013133633815
46,74046,25,2257.1506398727556,109.29020842398776,41.49472720169313,-0.054,1931.906441795585,-1167.247407890338,109.29020842398776
46,74046,26,2278.8475819460655,132.29314019690435,42.585173919945056,0.04,-1648.8308007541855,-1573.0554002404817,132.29314019690435
46,74046,27,2316.006016148612,154.800383254887,44.46604211258426,-0.047,-1668.3637089010278,-1606.3767931772957,154.800383254887
47,74047,20,2108.813789013258,90.30368772255133,34.0,0.04,-1857.4968339123395,-998.3992732059095,90.30368772255133
47,74047,21,2108.5209022514114,111.47942272350923,35.80309507973213,-0.047,-2060.7493487461575,446.2874823176129,111.47942272350923
47,74047,22,2114.3415195435487,133.46725072201104,36.91669144017329,0.054,1473.8756230345507,-1515.9586765773786,133.46725072201104
47,74047,23,2152.920409045305,157.10066390358597,37.842453278893764,-0.04,1036.7757760183542,1886.8392294907753,157.10066390358597
47,74047,24,2186.095305712595,90.27486590862412,39.681563239840834,0.047,2185.503541094475,50.86214232759974,90.27486590862412
47,74047,25,2241.764509147047,110.7332720238954,40.55390366455023,-0.054,1932.3139561962328,-1136.5169990636152,110.7332720238954
47,74047,26,2264.257186995561,135.76105564829854,42.62695198226187,0.04,-1670.6701117620175,-1528.3069019428453,135.76105564829854
47,74047,27,2305.3698956085173,152.59996174593124,44.393891443864455,-0.047,-1631.2287316400646,-1629.0559169807439,152.59996174593124
48,74048,20,2077.128954404237,92.22845302567434,34.0,0.04,-1825.3431951968457,-991.2552209058014,92.22845302567434
48,74048,21,2142.6496956565743,109.35208390472359,34.9912019570895,-0.047,-2106.4462716778503,392.2140013203176,109.35208390472359
48,74048,22,2155.0816788587636,134.51692795524642,36.42188557648659,0.054,1476.9701810709012,-1569.3744380421442,134.51692795524642
48,74048,23,2152.940336283055,156.8870438641445,38.38926641333873,-0.04,1011.5993631155804,1900.4785766060995,156.8870438641445
48,74048,24,2225.2720310266463,89.69980286529574,39.46294199779797,0.047,2224.1958974576905,69.19697827097761,89.69980286529574
48,74048,25,2245.568993810778,111.90364116968503,41.08915438253638,-0.054,1891.6803513309496,-1210.010559603826,111.90364116968503
48,74048,26,2254.3474820660613,132.6777494939559,42.31082596376812,0.04,-1650.5508794237196,-1535.5013397360408,132.6777494939559
48,74048,27,2267.4782701040094,155.88445879497743,44.52308924882085,-0.047,-1598.9504332300364,-1607.736053420259,155.88445879497743
49,74049,20,2057.9807016389336,89.17767773158957,34.5851880591376,0.04,-1805.1384419757476,-988.3115771960015,89.17767773158957
49,74049,21,2068.4939986805416,113.10770800757557,35.791895946914,-0.047,-2026.1608020387985,416.3409982921569,113.10770800757557
49,74049,22,2167.651131714898,132.61854608402155,37.07613958775702,0.054,1473.77419133363,-1589.5600214473761,132.61854608402155
49,74049,23,2167.1353385315883,156.60728042036294,38.7704205869836,-0.04,1060.635709602168,1889.8485301814871,156.60728042036294
49,74049,24,2192.47888156808,91.24506814713259,40.11289713759124,0.047,2188.590271441714,130.52306260850685,91.24506814713259
49,74049,25,2233.2428261956534,110.94602242418813,41.101473659330296,-0.054,1926.6730492245263,-1129.293797975627,110.94602242418813
49,74049,26,2253.703286124905,138.0510023827712,42.80593552374885,0.04,-1666.4872014403556,-1517.2339665739382,138.0510023827712
49,74049,27,2290.641796073402,153.85253944760706,43.76983371147087,-0.047,-1638.738933378305,-1600.491970035625,153.85253944760706
50,74050,20,2068.3962584531423,87.88753704767981,34.44857782608667,0.04,-1821.6940023828033,-979.6397519830856,87.88753704767981
50,74050,21,2124.8649621953837,114.1595491749956,35.63838193781381,-0.047,-2080.1306052374393,433.7139295896711,114.1595491749956
50,74050,22,2147.0797876063693,135.93371768464863,36.667124646574706,0.054,1470.900837706803,-1564.0979317105553,135.93371768464863
50,74050,23,2191.8194297662294,154.84651046130074,38.16615352471769,-0.04,1029.5559578974892,1934.9643258361489,154.84651046130074
50,74050,24,2195.065456329041,86.395424184149,39.32731104902044,0.047,2194.164485819563,62.88534596543963,86.395424184149
50,74050,25,2247.241129376621,111.68929003339186,41.253049091044794,-0.054,1915.4697560683612,-1175.1886261997786,111.68929003339186
50,74050,26,2271.6270671929365,132.23460059701608,42.442892790328706,0.04,-1648.9892035708115,-1562.4097218433076,132.23460059701608
50,74050,27,2310.097438790858,157.51086627927813,44.386932452057806,-0.047,-1648.9909309098182,-1617.831600162778,157.51086627927813
51,74051,20,2088.033893771512,86.29933989490152,34.0,0.04,-1852.5566889424683,-963.2856563829547,86.29933989490152
51,74051,21,2108.719769389472,111.21411311802923,35.512296267023345,-0.047,-2065.1702259451313,426.34610785572147,111.21411311802923
51,74051,22,2125.6837144023857,135.78895659415053,35.83366474882073,0.054,1460.2654117564696,-1544.7188031817414,135.78895659415053
51,74051,23,2198.3489203945737,158.70817879387334,38.85777361988862,-0.04,1063.9299006713436,1923.7440428127263,158.70817879387334
51,74051,24,2214.6743258209904,91.20035622828728,39.824306202845186,0.047,2213.7841683287133,62.78555174404903,91.20035622828728
51,74051,25,2237.5813868710557,110.38542718547795,41.37019111742533,-0.054,1934.8159940441867,-1123.9472995041194,110.38542718547795
51,74051,26,2254.9639787406454,133.47770080747077,42.49966465809986,0.04,-1648.1752764371108,-1538.9544514245038,133.47770080747077
51,74051,27,2285.1681797837964,156.89828193668012,44.32114223258538,-0.047,-1644.4396282416099,-1586.7614562261667,156.89828193668012
52,74052,20,2084.2055873886484,87.37147853676876,34.17568327707409,0.04,-1858.2138292633344,-943.9037531637196,87.37147853676876
52,74052,21,2094.065092422108,110.99433329679415,34.836964519124614,-0.047,-2060.0609731484096,375.8422517648059,110.99433329679415
52,74052,22,2117.462237285201,134.7153158831291,36.839147955743506,0.054,1452.3007785745112,-1540.9311389159209,134.7153158831291
52,74052,23,2172.4176982809595,157.53974662810822,38.48820194612383,-0.04,1055.4419343387706,1898.7998786190124,157.53974662810822
52,74052,24,2188.460926049191,94.35560156502493,39.244427813332116,0.047,2187.7940777251997,54.02127649941067,94.35560156502493
52,74052,25,2222.4491451219324,111.43458905595006,41.33088614228808,-0.054,1934.257901123637,-1094.4983209644458,111.43458905595006
52,74052,26,2248.556455392768,132.85295577476037,42.778031100548276,0.04,-1657.7615800288183,-1519.1552510750323,132.85295577476037
52,74052,27,2291.663127974973,157.11986238072078,43.56654098424296,-0.047,-1631.914501556674,-1608.9048920707125,157.11986238072078
53,74053,20,2074.9649641385217,92.47936379488031,34.0,0.04,-1825.3974849066485,-986.6121955960502,92.47936379488031
53,74053,21,2105.8824029347793,114.63207147137727,35.13464224446329,-0.047,-2060.0162390785645,437.11988026508953,114.63207147137727
53,74053,22,2142.836744881828,130.6476637614837,37.666744250029254,0.054,1483.2498002161904,-1546.5184594353798,130.6476637614837
53,74053,23,2159.429919430145,157.08577815218825,38.189831554038946,-0.04,1051.210017277659,1886.291355147764,157.08577815218825
53,74053,24,2205.0942491476285,89.55788244774892,39.82622653488357,0.047,2203.219198587312,90.916503453592,89.55788244774892
53,74053,25,2240.6524694544355,110.5388769470549,41.32969948735023,-0.054,1913.0623209412188,-1166.4973403601302,110.5388769470549
53,74053,26,2274.048190414659,137.10336068297053,42.7488143880279,0.04,-1671.461658266536,-1541.9179930440748,137.10336068297053
53,74053,27,2301.2854781537408,154.21446650993238,44.35457695418273,-0.047,-1637.6569247765965,-1616.78528218578,154.21446650993238
54,74054,20,2071.9837906272123,89.3953713000135,34.0,0.04,-1835.0583810647536,-962.1213887581533,89.3953713000135
54,74054,21,2100.4188114193366,110.70123848923647,35.21130110460777,-0.047,-2060.8923857531336,405.5635063821408,110.70123848923647
54,74054,22,2158.149924235276,136.52104645531065,37.13035815188104,0.054,1508.5228229637216,-1543.3632067903823,136.52104645531065
54,74054,23,2144.9071261111276,158.7828509296417,37.875027130268876,-0.04,1060.6978313614234,1864.2818161928926,158.7828509296417
54,74054,24,2211.7239855627736,87.77835400309714,40.21699175298127,0.047,2209.9234441423123,89.22644979970467,87.77835400309714
54,74054,25,2269.0360200287314,112.16850652041039,41.15329867532033,-0.054,1930.0314282210709,-1193.1065108642897,112.16850652041039
54,74054,26,2261.1594140614084,133.87679050198452,42.370077771032285,0.04,-1647.194214830073,-1549.0620111631658,133.87679050198452
54,74054,27,2280.2876867477235,152.64208732471215,44.008135679249364,-0.047,-1614.6358027703782,-1610.1748845219702,152.64208732471215
55,74055,20,2081.4109802749917,87.07592683319153,34.27526694849155,0.04,-1835.353064855855,-981.7081012875069,87.07592683319153
55,74055,21,2138.204250447541,112.16840733231922,35.32468257525735,-0.047,-2094.3426854237323,430.8667225999722,112.16840733231922
55,74055,22,2137.770375514127,135.0564957805663,36.664482639505174,0.054,1455.8461612446895,-1565.4309736347088,135.0564957805663
55,74055,23,2171.061160399831,154.10130681400005,38.055255411634604,-0.04,1081.2414258762535,1882.6639480177407,154.10130681400005
55,74055,24,2225.890390323823,89.58999884724656,40.52631734187406,0.047,2224.4467267708887,80.1547845996722,89.58999884724656
55,74055,25,2241.987066674625,115.23676666833839,41.56377064382751,-0.054,1927.4067237189167,-1145.2551368578972,115.23676666833839
55,74055,26,2270.2936389628917,132.95033809322717,42.72251847485751,0.04,-1659.8520680907598,-1548.9106879256133,132.95033809322717
55,74055,27,2270.5630026412605,155.82762580851576,44.33062766884395,-0.047,-1614.6354271770324,-1596.3736361729786,155.82762580851576
56,74056,20,2103.8715178185407,92.95605551536951,34.0,0.04,-1854.7287014432295,-993.1046307065546,92.95605551536951
56,74056,21,2091.6191735084135,110.30293521085558,36.041188808477976,-0.047,-2043.6553107027105,445.3579886166029,110.30293521085558
56,74056,22,2133.2374018703595,131.15081647461687,37.36655541037052,0.054,1482.4836266636503,-1533.9309337166367,131.15081647461687
56,74056,23,2171.6945322448723,158.79448637378218,38.63510013907501,-0.04,1067.63805381718,1891.138844036508,158.79448637378218
56,74056,24,2204.3555480854616,94.07981236433919,39.79673239725831,0.047,2201.3571897307165,114.93435341985065,94.07981236433919
56,74056,25,2242.985160966123,111.74050771156205,41.37043799146936,-0.054,1926.3209835186537,-1149.0299825374234,111.74050771156205
56,74056,26,2278.112636122566,134.64244591696811,42.53401958090539,0.04,-1669.023777123132,-1550.5343641012735,134.64244591696811
