condition,case,variant,episode,seed,attack_pattern,assignment_mode,target_coverage_success,all_defenders_hit,cooperative_success,mission_success,failure_class,targets_covered,complete_groups,coordinated_groups,E_co_time_s,E_n_g,E_miss_m,E_t_s,mean_closest_approach_m,worst_closest_approach_m,mean_agent_return,simulated_time_s,sensor_delay_ms,position_noise_std_m,velocity_noise_std_mps,command_lag_ms,initial_perturbation_scale,defender_position_rms_m,attacker_radial_scale_std,idbo_runtime_ms,idbo_best_cost,idbo_repaired_cost,idbo_final_disagreement,assignment_repair_moves,training_seed
formal_ablation_no_trust_case1,case1,no_trust,58,98458,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0642361111111121,0.0318967534236386,0.9244742347167952,26.49375000000024,0.6649882127096711,2.8580020456326207,441680.35041501344,29.85,0.0,0.0,0.0,0.0,1.0,11.51154245298175,0.0264639407566182,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,59,98459,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0656250000000009,0.0249780363721455,1.6915064869005252,28.006250000000264,0.953051998651364,2.88554975869427,441773.21543334273,29.700000000000003,0.0,0.0,0.0,0.0,1.0,10.350793741722455,0.0068394894157616,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,60,98460,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0739583333333345,0.0246614205070262,1.6064902400759773,27.568750000000257,0.9732387705130708,2.945787737774914,441724.9397324767,28.8,0.0,0.0,0.0,0.0,1.0,10.629726132443166,0.0218725940902507,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,61,98461,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0618055555555561,0.0390733678532276,1.1570102713260646,26.48750000000024,0.7865423213671202,2.2023292846829827,441683.2850344496,29.25,0.0,0.0,0.0,0.0,1.0,11.957041331788863,0.0140090346441977,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,62,98462,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0645833333333341,0.0228287238813147,1.1573701875602225,27.32500000000025,0.581727863782506,2.988679769684007,441716.36370219366,29.6,0.0,0.0,0.0,0.0,1.0,11.901947953206754,0.0184019218726714,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,63,98463,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0645833333333344,0.04018751205055,1.4249075136519216,26.48750000000024,0.78004890596025,2.2893657586767446,441687.9845613327,27.5,0.0,0.0,0.0,0.0,1.0,11.388099446358575,0.0185123325840431,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,64,98464,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0770833333333342,0.0376514750097762,1.0696648321124411,27.718750000000256,0.6605612303471171,2.065775234476526,441720.1400434684,29.950000000000003,0.0,0.0,0.0,0.0,1.0,8.464670789698122,0.0096276753637783,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,65,98465,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0666666666666673,0.0255067893733246,1.503284859227309,26.668750000000244,0.9380549810566154,2.6297848167543023,441694.0406960457,28.9,0.0,0.0,0.0,0.0,1.0,10.59432658620543,0.0169690630329656,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,66,98466,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0715277777777784,0.0372876637713469,1.1240925027095094,26.80000000000025,0.6390495286798205,2.4287259835634525,441715.8345176481,28.75,0.0,0.0,0.0,0.0,1.0,11.346190079839587,0.0172946571847169,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,67,98467,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0743055555555566,0.0293530640241606,1.3362080303480566,27.15625000000025,0.7891746599118223,2.5538217308942084,441708.3117240744,29.85,0.0,0.0,0.0,0.0,1.0,9.391565653545712,0.0173990060389137,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,68,98468,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.057986111111112,0.0229216569986839,1.23678988601207,28.106250000000266,0.7817818798706735,2.7882696101368376,441770.67159376666,29.6,0.0,0.0,0.0,0.0,1.0,11.480231401154224,0.0117303334987069,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,69,98469,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0659722222222232,0.0272901205304046,1.3504130397083132,26.381250000000243,0.8542376106190449,2.9708554062626664,441680.0914040076,27.9,0.0,0.0,0.0,0.0,1.0,9.913900035945954,0.02752363772043,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,70,98470,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0809027777777791,0.0253981782157194,1.2985155701584403,26.52500000000024,0.6129619017403388,2.3501460518480264,441692.2879395165,28.75,0.0,0.0,0.0,0.0,1.0,9.933841482550031,0.0103123229164062,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,71,98471,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.079166666666668,0.0328201903131536,1.7100187581833652,27.443750000000257,1.0053091994841432,2.6148469744817944,441718.8956304059,29.4,0.0,0.0,0.0,0.0,1.0,11.798957086635498,0.0105834228907624,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,72,98472,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0656250000000008,0.0369485661062768,1.295025235686683,26.793750000000244,0.910216032993538,2.6046805499012065,441697.18379165867,28.65,0.0,0.0,0.0,0.0,1.0,10.930870460083367,0.020404790986049,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,73,98473,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0791666666666678,0.0368279374210493,1.3275194604786988,27.531250000000256,0.7954123045990433,2.810894319151844,441740.64094637486,28.4,0.0,0.0,0.0,0.0,1.0,11.668538346121442,0.0126155594168092,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,74,98474,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0739583333333345,0.0281132306775441,1.4162800319500088,27.85000000000026,0.7539016605620332,2.928285950082849,441778.5317623839,29.85,0.0,0.0,0.0,0.0,1.0,9.932617362087525,0.0153377384635408,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,75,98475,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0725694444444455,0.0243817658494022,1.322218414217739,27.31250000000025,0.7408027083216265,2.8248530119584805,441722.8931863092,28.55,0.0,0.0,0.0,0.0,1.0,12.254324329935812,0.0133682395974945,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,76,98476,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0725694444444454,0.0262926822424664,1.1617160374159083,28.02500000000026,0.5439881425964772,2.4900486053453466,441764.5839924597,29.15,0.0,0.0,0.0,0.0,1.0,14.528252136862614,0.0154438842348172,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,77,98477,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0631944444444454,0.0395875881239655,1.234859753891882,26.668750000000244,0.6554639614330223,2.0187532370110794,441652.9224886657,28.85,0.0,0.0,0.0,0.0,1.0,9.053668513847246,0.0074178888917893,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,78,98478,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0607638888888899,0.024967613569969,1.0419112869761895,26.537500000000243,0.6731989259605757,2.002691721748966,441682.42262752354,28.65,0.0,0.0,0.0,0.0,1.0,10.768452821806214,0.0243291542808653,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,79,98479,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0677083333333344,0.034330149108262,1.4516880520475717,27.112500000000253,0.8953406983651879,2.469343067740471,441718.24337533786,28.6,0.0,0.0,0.0,0.0,1.0,10.870706993539237,0.0200884264866046,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,80,98480,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.065972222222223,0.0250155511858078,1.0324320010217642,26.93750000000025,0.7269317611474359,2.7335821526064508,441712.0973217756,29.1,0.0,0.0,0.0,0.0,1.0,11.659750876858109,0.0198118288128924,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,81,98481,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0576388888888896,0.0298685800816932,1.333050105792717,26.40000000000024,0.8512799588073168,2.829950837611639,441645.96931400447,29.9,0.0,0.0,0.0,0.0,1.0,10.25782095264885,0.0204941233030387,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,82,98482,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0593750000000006,0.0329326289802529,1.3763591993904585,26.58125000000024,0.863373932735902,2.311452850441017,441685.60003541707,28.450000000000003,0.0,0.0,0.0,0.0,1.0,10.356288888742617,0.0128171667287562,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,83,98483,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0670138888888897,0.0331709225715529,1.3543973111619478,27.793750000000266,0.6929154775239613,2.4251624384675057,441762.1071304152,29.6,0.0,0.0,0.0,0.0,1.0,13.034545472460955,0.0200723475061234,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,84,98484,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0583333333333344,0.0290063331857533,1.512704801853197,26.618750000000247,0.9726448881542596,2.65451730566564,441692.207509474,29.1,0.0,0.0,0.0,0.0,1.0,10.433772251516045,0.0193794945998994,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,85,98485,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0562500000000008,0.0332909733676751,1.3190849582992454,27.500000000000256,1.0280125201497003,2.996743669935375,441749.1400107901,29.15,0.0,0.0,0.0,0.0,1.0,10.356142687087194,0.0139039255428964,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,86,98486,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0565972222222229,0.0263381270966635,1.4528066017244958,26.80000000000025,0.999944526189084,2.8024267933551967,441730.5461201415,28.200000000000003,0.0,0.0,0.0,0.0,1.0,12.814465829899197,0.0133760283241977,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,87,98487,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.076736111111112,0.0357674645184736,1.3389755123306046,26.700000000000244,0.6731219796298327,2.707178830706675,441689.43208834494,28.55,0.0,0.0,0.0,0.0,1.0,9.904785030342728,0.0058607764529312,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,88,98488,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0604166666666676,0.0408828919984741,1.2728475802949917,27.16875000000025,0.8932857277992264,2.9891487097179748,441700.6878584162,29.35,0.0,0.0,0.0,0.0,1.0,11.80329528170084,0.0206887705869766,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,89,98489,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0701388888888899,0.0313788984785873,1.439855997875551,27.29375000000025,0.912775238826749,2.306509085690242,441739.6901432895,29.700000000000003,0.0,0.0,0.0,0.0,1.0,10.144584429264226,0.0192298228629043,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,90,98490,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0690972222222233,0.0303148966235164,1.460474905090344,26.793750000000244,0.8427253526307169,2.95455036231526,441706.23950019607,30.15,0.0,0.0,0.0,0.0,1.0,11.27489384861302,0.0119950301906104,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,91,98491,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0729166666666674,0.0295263312130918,1.7462244065855193,26.775000000000244,0.8881291340338386,2.866143459943947,441665.1132451825,29.25,0.0,0.0,0.0,0.0,1.0,12.79550455041542,0.0150170504923066,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,92,98492,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0697916666666678,0.0459494019350437,1.4705858757219763,27.08750000000025,1.0040835698544437,2.7532269215063896,441699.45008307474,29.05,0.0,0.0,0.0,0.0,1.0,10.850154090631683,0.0122141041039674,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,93,98493,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0656250000000009,0.0233049212410738,1.7900119815302282,27.79375000000026,0.96692102724899,2.218236758119602,441771.4737270392,29.9,0.0,0.0,0.0,0.0,1.0,10.214498216716494,0.0161595138634245,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,94,98494,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0666666666666676,0.0319630993965327,1.5519547703123462,27.13750000000025,0.9691522272253982,2.8870771384808926,441689.38163593446,29.55,0.0,0.0,0.0,0.0,1.0,9.788937147358157,0.0135106567273543,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,95,98495,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0621527777777784,0.0212928260645417,1.1225625046423306,27.550000000000257,0.661107711360436,2.216210906778953,441739.6867236331,29.85,0.0,0.0,0.0,0.0,1.0,10.911714740443546,0.0141876004361027,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,96,98496,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0635416666666674,0.026057202611117,1.677242230688519,27.51250000000026,0.987289124351381,2.1848155777655105,441731.6235719663,29.4,0.0,0.0,0.0,0.0,1.0,10.657308482382833,0.0154531692946201,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,97,98497,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0690972222222231,0.0376062660124081,1.3448942611017656,27.25000000000025,0.7848255663425394,2.761569774966235,441719.2420925744,30.55,0.0,0.0,0.0,0.0,1.0,9.576639110322205,0.0281215350784609,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,98,98498,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0590277777777784,0.0287137085033171,1.7815984826907751,26.61250000000025,1.2094781521703042,2.991500482788134,441693.2762047037,29.0,0.0,0.0,0.0,0.0,1.0,12.094037168468796,0.0212416452647144,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,99,98499,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0659722222222233,0.0324129420394212,1.768443124683316,27.01875000000025,0.9798842887077326,2.3902114733911244,441714.7735941016,29.450000000000003,0.0,0.0,0.0,0.0,1.0,9.083103954399409,0.0167635607516726,0.0,,,,0,8303
formal_ablation_no_trust_case1,case1,no_trust,100,98500,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0680555555555565,0.0300170974570487,1.2913419018465826,27.19375000000025,0.7703159518450952,2.6975874606004218,441732.5179906087,28.700000000000003,0.0,0.0,0.0,0.0,1.0,13.754969327737372,0.0132946378228396,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,1,98401,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0625000000000008,0.0429960174253905,1.3178567716136946,25.756250000000232,0.8538526258619177,2.4895268267886324,441647.7209814664,26.85,0.0,0.0,0.0,0.0,1.0,10.089038716799314,0.0173283692862581,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,2,98402,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.06388888888889,0.0339308104046084,1.4872431089200036,26.27500000000024,0.8536884906846579,2.506221164181649,441652.37656651903,28.9,0.0,0.0,0.0,0.0,1.0,11.086249187312273,0.0191502568439791,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,3,98403,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0635416666666675,0.0303469772533149,1.145708699877416,27.206250000000253,0.7238316231985495,2.763613311899559,441677.7475344628,29.4,0.0,0.0,0.0,0.0,1.0,8.10868600457866,0.0173323928027641,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,4,98404,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0701388888888896,0.0333097913912146,1.302253118202352,26.65625000000024,0.6237334497827746,2.0862174346113598,441680.5045031536,28.9,0.0,0.0,0.0,0.0,1.0,11.874800704889331,0.0110032027772501,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,5,98405,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0618055555555563,0.0377471556066035,1.3117426023684806,27.13125000000025,0.837582968173322,2.8523732891012985,441702.2046423942,29.75,0.0,0.0,0.0,0.0,1.0,10.512647048496593,0.0111074871623288,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,6,98406,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0715277777777787,0.0300247440575039,1.6019002348266844,27.40000000000025,0.8240654950014139,2.2363149160541664,441728.0637325712,29.05,0.0,0.0,0.0,0.0,1.0,12.7690054826007,0.0163034832562594,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,7,98407,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0579861111111118,0.0295709134898894,1.2775722584748483,27.13125000000025,0.7671610031414392,2.9345592260565727,441709.3468526409,28.0,0.0,0.0,0.0,0.0,1.0,11.860496042856475,0.0148164476151963,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,8,98408,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0645833333333344,0.0258822483545244,1.6227174041459669,27.206250000000253,0.8944083728515805,2.122796213712537,441736.8227605562,28.8,0.0,0.0,0.0,0.0,1.0,10.912427043262094,0.0131956513985671,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,9,98409,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0684027777777787,0.0381150936772323,1.4768166373450418,27.18125000000025,0.8320661656827794,2.843754076582349,441726.3458694614,28.65,0.0,0.0,0.0,0.0,1.0,9.34654427939321,0.0123493433337381,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,10,98410,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.053125000000001,0.0257582107347065,1.270582969661703,26.806250000000247,0.7427780387254104,2.834650608769646,441726.6411551029,27.9,0.0,0.0,0.0,0.0,1.0,12.036220285768271,0.0135555258767305,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,11,98411,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0621527777777786,0.0272788034784181,1.0537697692097954,26.837500000000247,0.6528276447293458,2.285174442462659,441700.6677988626,28.3,0.0,0.0,0.0,0.0,1.0,11.66213575108394,0.0219413504242728,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,12,98412,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0684027777777788,0.0304457734078545,1.788424345263236,26.793750000000244,1.052592930855988,2.7049533537352515,441703.4921850272,28.85,0.0,0.0,0.0,0.0,1.0,11.070495788493798,0.0190279115102316,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,13,98413,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0565972222222232,0.035088679190257,1.376405409407346,26.44375000000024,0.950955969206642,2.84088949505088,441684.27748972736,28.450000000000003,0.0,0.0,0.0,0.0,1.0,10.59114147208953,0.0147590244134162,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,14,98414,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0590277777777788,0.0337320776509694,1.3879966847149614,27.562500000000256,0.940389975307235,2.770861470823053,441733.1992892064,28.9,0.0,0.0,0.0,0.0,1.0,9.980804430020818,0.0174059060150659,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,15,98415,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0760416666666676,0.0282578450936233,1.5788048059119064,26.762500000000244,0.6985136678419879,2.806331746588567,441690.73402108334,28.55,0.0,0.0,0.0,0.0,1.0,11.79187966965639,0.0166522384969029,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,16,98416,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0666666666666674,0.0303388563790752,1.5136837575807809,27.518750000000257,0.8483568617093995,2.9846004661386334,441737.5737836104,29.450000000000003,0.0,0.0,0.0,0.0,1.0,8.869802973212225,0.0205001458828146,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,17,98417,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0590277777777788,0.0335951430513103,1.240328765870479,26.16875000000024,0.7037321459167896,2.9354098690428816,441667.8459750695,28.0,0.0,0.0,0.0,0.0,1.0,10.22488673068048,0.0111645269756111,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,18,98418,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0770833333333345,0.0298318534732023,1.58508313898743,27.80000000000026,0.8813497931851341,2.682283104433444,441764.13459696353,30.75,0.0,0.0,0.0,0.0,1.0,11.605290867544014,0.0114565315710434,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,19,98419,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0607638888888898,0.0278027819179471,1.4687272679521015,26.13125000000024,1.0438188450420722,2.858671705258128,441646.2674129341,28.0,0.0,0.0,0.0,0.0,1.0,13.970920113467848,0.0214087245122346,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,20,98420,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0638888888888898,0.0279090786793071,1.4335669305469088,26.668750000000244,0.8085322133220035,2.883860771567856,441684.79028712737,29.8,0.0,0.0,0.0,0.0,1.0,14.703273319644069,0.0148307050021937,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,21,98421,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0621527777777787,0.0291392096476575,1.492748966527203,27.71250000000026,1.0140135642881547,2.860193072081878,441738.4964372703,30.05,0.0,0.0,0.0,0.0,1.0,10.057556138391442,0.0176944315233857,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,22,98422,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0680555555555565,0.0385472223047097,1.064673647678613,27.006250000000247,0.5919419333745654,2.6081001134687947,441718.1853793122,28.8,0.0,0.0,0.0,0.0,1.0,10.616240574586852,0.0175833305057217,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,23,98423,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0684027777777787,0.040336785828288,1.6992867884012153,27.16250000000025,1.0024232044419397,2.877395495515437,441696.98772227205,29.15,0.0,0.0,0.0,0.0,1.0,10.472640067432366,0.0097490338481079,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,24,98424,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0652777777777788,0.038065746425425,1.172570702225033,25.937500000000234,0.5797908445372061,2.3104386062946545,441649.84496219375,28.3,0.0,0.0,0.0,0.0,1.0,10.760304709615156,0.0242160806133481,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,25,98425,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0680555555555562,0.0416304243089037,1.328269788761192,26.950000000000248,0.776385975448026,2.796814945257285,441711.78778253234,28.75,0.0,0.0,0.0,0.0,1.0,12.8040824918113,0.0124626900462264,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,26,98426,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0607638888888896,0.0380441104901579,1.5099087432379732,26.731250000000244,1.01369797985619,2.764176221286599,441675.6706356391,28.85,0.0,0.0,0.0,0.0,1.0,9.83710838118436,0.0190740598082584,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,27,98427,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0729166666666675,0.0392098802359839,1.4345807519388316,26.68750000000024,0.9486490674858444,2.843362708507189,441675.9150230784,29.9,0.0,0.0,0.0,0.0,1.0,10.647170097823604,0.015264172919489,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,28,98428,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0621527777777787,0.0354307564807243,1.44179168434728,26.44375000000024,0.9559237241493164,2.691111108924555,441679.6772935517,28.6,0.0,0.0,0.0,0.0,1.0,9.966928246346356,0.0153630039508699,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,29,98429,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0638888888888898,0.0430239195033936,1.801732279115526,27.468750000000256,1.1067048681699088,2.914627942668475,441699.9868892386,29.950000000000003,0.0,0.0,0.0,0.0,1.0,9.224081590012316,0.0198972993717908,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,30,98430,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0635416666666677,0.0323835115703488,1.7332483556404532,27.06875000000025,0.9772118715299496,2.96392910178018,441700.7396543422,28.450000000000003,0.0,0.0,0.0,0.0,1.0,11.65618622595106,0.01683592056843,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,31,98431,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0600694444444451,0.0381497256848771,1.5427853844811024,27.18125000000025,0.9056786172968592,2.69456402387741,441719.0154597897,29.4,0.0,0.0,0.0,0.0,1.0,12.850494703036816,0.0130643635621436,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,32,98432,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0680555555555567,0.0238364798492543,1.7062920525385263,26.35625000000024,0.8371851673770223,2.150502316956663,441683.0480802061,29.200000000000003,0.0,0.0,0.0,0.0,1.0,11.72197377835694,0.0142866965967374,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,33,98433,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0604166666666672,0.0222332294892931,1.3295518897477143,26.76875000000025,0.8770546187726638,2.703276774479533,441670.02532088815,28.700000000000003,0.0,0.0,0.0,0.0,1.0,10.44956924379663,0.0124391109291471,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,34,98434,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0593750000000006,0.0365656471439003,1.6806736075961664,26.44375000000024,1.1385492597167952,2.750674737283746,441680.58822792285,28.8,0.0,0.0,0.0,0.0,1.0,13.466504201668078,0.014451068001982,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,35,98435,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0732638888888899,0.0348106187926669,1.3876710771471643,26.887500000000248,0.6991264349367718,2.7224424851671234,441667.1360318035,29.4,0.0,0.0,0.0,0.0,1.0,12.444904465849476,0.0139208596431834,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,36,98436,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0614583333333343,0.0322006362880173,1.4634588082483189,27.643750000000257,0.95216937809993,2.822613800401674,441761.3338433848,29.35,0.0,0.0,0.0,0.0,1.0,11.555642413461644,0.01377852040572,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,37,98437,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0649305555555563,0.03372968123163,1.4571009150380028,27.112500000000253,0.8806191502307747,2.724562648570128,441698.9635579161,29.0,0.0,0.0,0.0,0.0,1.0,11.916768074913374,0.0162560313402016,0.0,,,,0,8303
formal_ablation_no_gru_case1,case1,no_gru,38,98438,nominal,fixed,1,1,1,1,mission_success,8,8,8,0.0729166666666678,0.0315666628459911,1.2254151926932972,27.412500000000254,0.6216060608686307,1.897968002077109,441741.03400360345,29.1,0.0,0.0,0.0,0.0,1.0,10.785130762103885,0.0171780919228443,0.0,,,,0,8303
