condition,case,variant,episode,seed,target_index,group_size,hit_count,target_covered,group_complete,group_coordinated,arrival_spread_s,E_co_time_s,E_n_g,E_miss_m,E_t_s,closest_approach_m,training_seed
formal_ablation_no_trust_case1,case1,no_trust,10,98410,5,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0222732218477759,1.74797361566822,26.650000000000244,1.1045461212427834,8303
formal_ablation_no_trust_case1,case1,no_trust,10,98410,6,2,2,1,1,1,0.2000000000000028,0.1000000000000014,0.0359089305454873,1.2193517977903543,27.600000000000257,0.8546697707047943,8303
formal_ablation_no_trust_case1,case1,no_trust,10,98410,7,2,2,1,1,1,0.1000000000000014,0.0500000000000007,0.0172024765622005,1.7290161159351345,25.00000000000022,1.6836132249490825,8303
formal_ablation_no_trust_case1,case1,no_trust,11,98411,0,3,3,1,1,1,0.1500000000000021,0.0666666666666676,0.0190198079638266,1.356495651178391,28.200000000000266,0.9764846439111452,8303
formal_ablation_no_trust_case1,case1,no_trust,11,98411,1,3,3,1,1,1,0.0500000000000007,0.0222222222222233,0.020526467520289,0.8264921655463566,27.85000000000026,0.521791694473723,8303
formal_ablation_no_trust_case1,case1,no_trust,11,98411,2,3,3,1,1,1,0.1500000000000021,0.0666666666666676,0.0184156920756134,1.1758310180604286,28.45000000000027,0.6818397289216206,8303
formal_ablation_no_trust_case1,case1,no_trust,11,98411,3,3,3,1,1,1,0.1500000000000021,0.0555555555555559,0.0263283420260462,1.3491633416213638,26.35000000000024,0.4982739972927805,8303
formal_ablation_no_trust_case1,case1,no_trust,11,98411,4,2,2,1,1,1,0.2000000000000028,0.1000000000000014,0.0357410819043932,1.2614166916603298,26.750000000000245,0.3884236155601468,8303
formal_ablation_no_trust_case1,case1,no_trust,11,98411,5,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0306471475771805,2.2677101288426025,25.550000000000228,1.2397826439020436,8303
formal_ablation_no_trust_case1,case1,no_trust,11,98411,6,2,2,1,1,1,0.1000000000000014,0.0500000000000007,0.0103524683666969,0.5573187428109707,26.45000000000024,0.4762266644209468,8303
formal_ablation_no_trust_case1,case1,no_trust,11,98411,7,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0225075750763669,1.842545792154284,27.650000000000254,1.1862088882183817,8303
formal_ablation_no_trust_case1,case1,no_trust,12,98412,0,3,3,1,1,1,0.2000000000000028,0.0777777777777792,0.030449390819513,1.7904926637636729,25.450000000000227,0.7821008706132019,8303
formal_ablation_no_trust_case1,case1,no_trust,12,98412,1,3,3,1,1,1,0.1500000000000021,0.0555555555555571,0.0192058822205443,2.646003194057387,28.200000000000266,1.642503374029598,8303
formal_ablation_no_trust_case1,case1,no_trust,12,98412,2,3,3,1,1,1,0.1000000000000014,0.0333333333333338,0.047378443572558,1.9462844415269664,25.70000000000023,1.0629043388835688,8303
formal_ablation_no_trust_case1,case1,no_trust,12,98412,3,3,3,1,1,1,0.1000000000000014,0.0444444444444454,0.0257738270905333,1.3114615426670433,27.40000000000025,1.1063403382139956,8303
formal_ablation_no_trust_case1,case1,no_trust,12,98412,4,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0283225904570457,0.7349544860315012,25.450000000000227,0.7349544860315012,8303
formal_ablation_no_trust_case1,case1,no_trust,12,98412,5,2,2,1,1,1,0.2500000000000035,0.1250000000000017,0.0315315588260486,1.291314677404892,26.50000000000024,0.7008133545282542,8303
formal_ablation_no_trust_case1,case1,no_trust,12,98412,6,2,2,1,1,1,0.2000000000000028,0.1000000000000014,0.0221740199064986,1.963991311925216,29.20000000000028,0.7816984708396814,8303
formal_ablation_no_trust_case1,case1,no_trust,12,98412,7,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0156107650817945,2.079223066545848,28.90000000000028,0.901216408545198,8303
formal_ablation_no_trust_case1,case1,no_trust,13,98413,0,3,3,1,1,1,0.2500000000000035,0.1000000000000002,0.0626796343489671,1.1196667040589996,25.950000000000237,0.2907600981291982,8303
formal_ablation_no_trust_case1,case1,no_trust,13,98413,1,3,3,1,1,1,0.1000000000000014,0.0333333333333349,0.0197464978280197,1.831311870239736,28.60000000000027,1.0824475740716653,8303
formal_ablation_no_trust_case1,case1,no_trust,13,98413,2,3,3,1,1,1,0.1000000000000014,0.0333333333333338,0.0214021744569986,1.5170670793476944,25.70000000000023,0.7501158365727559,8303
formal_ablation_no_trust_case1,case1,no_trust,13,98413,3,3,3,1,1,1,0.1500000000000021,0.0555555555555559,0.0130777390385251,0.5898391468583721,27.45000000000025,0.2940388257258022,8303
formal_ablation_no_trust_case1,case1,no_trust,13,98413,4,2,2,1,1,1,0.2000000000000028,0.1000000000000014,0.0665673331775166,1.0599165932852022,24.35000000000021,0.3906883078911723,8303
formal_ablation_no_trust_case1,case1,no_trust,13,98413,5,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0444563787272734,0.8149559039019971,26.600000000000243,0.7489055132597864,8303
formal_ablation_no_trust_case1,case1,no_trust,13,98413,6,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0116913052952336,1.9559528275082336,28.250000000000263,0.9055895325559802,8303
formal_ablation_no_trust_case1,case1,no_trust,13,98413,7,2,2,1,1,1,0.1000000000000014,0.0500000000000007,0.0110744229980012,0.9161230673403056,27.300000000000253,0.6632322488365934,8303
formal_ablation_no_trust_case1,case1,no_trust,14,98414,0,3,3,1,1,1,0.2000000000000028,0.0777777777777792,0.0434269676750051,0.8989294645752698,28.650000000000272,0.4565427832741516,8303
formal_ablation_no_trust_case1,case1,no_trust,14,98414,1,3,3,1,1,1,0.1500000000000021,0.0555555555555571,0.0308349211343882,1.935348533119076,27.05000000000025,0.9306654669085352,8303
formal_ablation_no_trust_case1,case1,no_trust,14,98414,2,3,3,1,1,1,0.0500000000000007,0.0222222222222233,0.0220814581367956,0.9588315535322782,27.550000000000257,0.9588315535322782,8303
formal_ablation_no_trust_case1,case1,no_trust,14,98414,3,3,3,1,1,1,0.1000000000000014,0.0444444444444454,0.0088502736007178,2.0536695847845103,29.00000000000028,1.109923250026505,8303
formal_ablation_no_trust_case1,case1,no_trust,14,98414,4,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0165094592866242,1.4964370551719983,28.050000000000264,0.438785114325678,8303
formal_ablation_no_trust_case1,case1,no_trust,14,98414,5,2,2,1,1,1,0.2000000000000028,0.1000000000000014,0.0272234448461918,1.6568238767782888,27.45000000000025,0.9599684416425448,8303
formal_ablation_no_trust_case1,case1,no_trust,14,98414,6,2,2,1,1,1,0.2000000000000028,0.1000000000000014,0.0241116866357018,1.0174660531596331,28.850000000000275,0.4184888087984446,8303
formal_ablation_no_trust_case1,case1,no_trust,14,98414,7,2,2,1,1,1,0.1000000000000014,0.0500000000000007,0.0648052884870261,1.0516269888389946,26.25000000000024,1.0516269888389946,8303
formal_ablation_no_trust_case1,case1,no_trust,15,98415,0,3,3,1,1,1,0.2500000000000035,0.1000000000000014,0.0498309677424724,1.5294445815646307,28.700000000000276,1.1048294810452803,8303
formal_ablation_no_trust_case1,case1,no_trust,15,98415,1,3,3,1,1,1,0.1000000000000014,0.0333333333333338,0.0188604925518989,1.9695484671460095,24.100000000000207,1.159086946231949,8303
formal_ablation_no_trust_case1,case1,no_trust,15,98415,2,3,3,1,1,1,0.1000000000000014,0.0333333333333349,0.0312890662031066,0.7184550326825933,26.850000000000247,0.7184550326825933,8303
formal_ablation_no_trust_case1,case1,no_trust,15,98415,3,3,3,1,1,1,0.1000000000000014,0.0333333333333349,0.0274531225447848,1.9643458484648135,27.40000000000025,1.2140111317011837,8303
formal_ablation_no_trust_case1,case1,no_trust,15,98415,4,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0185877822417723,1.588736082047367,26.950000000000248,0.5721272547587306,8303
formal_ablation_no_trust_case1,case1,no_trust,15,98415,5,2,2,1,1,1,0.2000000000000028,0.1000000000000014,0.0283087215672693,0.8515009024447817,26.750000000000245,0.6614977162638281,8303
formal_ablation_no_trust_case1,case1,no_trust,15,98415,6,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0153513066358063,1.662133577352214,28.60000000000027,1.0238044670462645,8303
formal_ablation_no_trust_case1,case1,no_trust,15,98415,7,2,2,1,1,1,0.2000000000000028,0.1000000000000014,0.0357139967218934,1.9343467187201604,27.15000000000025,1.6029560953784214,8303
formal_ablation_no_trust_case1,case1,no_trust,16,98416,0,3,3,1,1,1,0.2000000000000028,0.0777777777777781,0.0176533435826075,1.836422676283582,28.45000000000027,0.7614054120367167,8303
formal_ablation_no_trust_case1,case1,no_trust,16,98416,1,3,3,1,1,1,0.1500000000000021,0.0555555555555571,0.0532087577352833,1.2960084201899085,27.20000000000025,0.7053841031854389,8303
formal_ablation_no_trust_case1,case1,no_trust,16,98416,2,3,3,1,1,1,0.1500000000000021,0.0555555555555559,0.0169119878984128,2.629614022897348,26.650000000000244,1.2087754094917915,8303
formal_ablation_no_trust_case1,case1,no_trust,16,98416,3,3,3,1,1,1,0.1500000000000021,0.0555555555555571,0.0109746866757166,1.4872994360232257,29.60000000000029,0.9044620650670154,8303
formal_ablation_no_trust_case1,case1,no_trust,16,98416,4,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.026198885968041,1.947439121550548,27.00000000000025,1.258800991749834,8303
formal_ablation_no_trust_case1,case1,no_trust,16,98416,5,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0267578137862945,2.5890513999420817,28.850000000000275,1.510102846356166,8303
formal_ablation_no_trust_case1,case1,no_trust,16,98416,6,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0376543274049638,2.647163626836123,28.300000000000267,1.5886850210285763,8303
formal_ablation_no_trust_case1,case1,no_trust,16,98416,7,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.018126106109106,0.4847158573319974,26.45000000000024,0.3332914566395908,8303
formal_ablation_no_trust_case1,case1,no_trust,17,98417,0,3,3,1,1,1,0.2500000000000035,0.1000000000000002,0.0309836713148367,1.4154525003990557,28.150000000000265,0.6100200816016975,8303
formal_ablation_no_trust_case1,case1,no_trust,17,98417,1,3,3,1,1,1,0.1000000000000014,0.0444444444444442,0.0170072547644409,1.8025014252451133,25.05000000000022,1.37393772265709,8303
formal_ablation_no_trust_case1,case1,no_trust,17,98417,2,3,3,1,1,1,0.0500000000000007,0.0222222222222221,0.0293767888905088,1.501657486204963,26.20000000000024,1.0664700781069725,8303
formal_ablation_no_trust_case1,case1,no_trust,17,98417,3,3,3,1,1,1,0.1000000000000014,0.0333333333333338,0.0634110982706929,1.29896063641076,25.70000000000023,0.8190049021663725,8303
formal_ablation_no_trust_case1,case1,no_trust,17,98417,4,2,2,1,1,1,0.1000000000000014,0.0500000000000007,0.0269296115545734,2.130421235727421,25.950000000000237,1.0318036725690605,8303
formal_ablation_no_trust_case1,case1,no_trust,17,98417,5,2,2,1,1,1,0.1000000000000014,0.0500000000000007,0.042475011085838,0.6938634800032447,26.45000000000024,0.6938634800032447,8303
formal_ablation_no_trust_case1,case1,no_trust,17,98417,6,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0257633748423026,0.8456458020502193,27.70000000000026,0.8456458020502193,8303
formal_ablation_no_trust_case1,case1,no_trust,17,98417,7,2,2,1,1,1,0.1000000000000014,0.0500000000000007,0.021037444159815,1.5097592576439387,26.700000000000244,1.5097592576439387,8303
formal_ablation_no_trust_case1,case1,no_trust,18,98418,0,3,3,1,1,1,0.2000000000000028,0.0777777777777781,0.0224757395281863,1.544532419652637,28.850000000000275,1.0607204614184969,8303
formal_ablation_no_trust_case1,case1,no_trust,18,98418,1,3,3,1,1,1,0.2500000000000035,0.0888888888888885,0.0378472669667442,1.0998465995107634,28.55000000000027,0.3941013605883546,8303
formal_ablation_no_trust_case1,case1,no_trust,18,98418,2,3,3,1,1,1,0.1000000000000014,0.0333333333333338,0.0221580849696562,0.5180955730602933,25.200000000000223,0.5180955730602933,8303
formal_ablation_no_trust_case1,case1,no_trust,18,98418,3,3,3,1,1,1,0.1500000000000021,0.0555555555555559,0.0183760991109624,1.745800848648934,30.850000000000303,1.2174938199538723,8303
formal_ablation_no_trust_case1,case1,no_trust,18,98418,4,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0342599567755998,1.2423817004262698,27.80000000000026,0.6684991140968645,8303
formal_ablation_no_trust_case1,case1,no_trust,18,98418,5,2,2,1,1,1,0.2500000000000035,0.1250000000000017,0.0324257823912006,2.0729788866826877,26.850000000000247,1.4097139169881387,8303
formal_ablation_no_trust_case1,case1,no_trust,18,98418,6,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0222487921054312,1.457084561914216,29.90000000000029,1.3113044176757491,8303
formal_ablation_no_trust_case1,case1,no_trust,18,98418,7,2,2,1,1,1,0.2000000000000028,0.1000000000000014,0.0231176166615079,1.699062267961521,26.700000000000244,0.593363596285327,8303
formal_ablation_no_trust_case1,case1,no_trust,19,98419,0,3,3,1,1,1,0.1500000000000021,0.0555555555555559,0.0386300119128599,0.9226703012794996,25.60000000000023,0.9226703012794996,8303
formal_ablation_no_trust_case1,case1,no_trust,19,98419,1,3,3,1,1,1,0.0500000000000007,0.0222222222222221,0.0161344749152588,2.4171351051139456,26.700000000000244,2.0091167048155087,8303
formal_ablation_no_trust_case1,case1,no_trust,19,98419,2,3,3,1,1,1,0.1500000000000021,0.0666666666666676,0.0110201168449792,1.5613268860174792,26.15000000000024,0.4978836498454592,8303
formal_ablation_no_trust_case1,case1,no_trust,19,98419,3,3,3,1,1,1,0.1500000000000021,0.0666666666666676,0.0175965205622523,0.9311370593455328,28.150000000000265,0.5180851406669365,8303
formal_ablation_no_trust_case1,case1,no_trust,19,98419,4,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.020250786392169,1.6866972563834015,25.00000000000022,0.9913853595704384,8303
formal_ablation_no_trust_case1,case1,no_trust,19,98419,5,2,2,1,1,1,0.2000000000000028,0.1000000000000014,0.0633174564414495,1.5535973609108535,25.65000000000023,1.5535973609108535,8303
formal_ablation_no_trust_case1,case1,no_trust,19,98419,6,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0160107070838455,0.9772004414335438,27.300000000000253,0.3966085603855874,8303
formal_ablation_no_trust_case1,case1,no_trust,19,98419,7,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0210535544318355,0.7905666629429926,27.15000000000025,0.7905666629429926,8303
formal_ablation_no_trust_case1,case1,no_trust,20,98420,0,3,3,1,1,1,0.1500000000000021,0.0666666666666676,0.0140222962106845,0.8395444013589958,29.95000000000029,0.6162165644366301,8303
formal_ablation_no_trust_case1,case1,no_trust,20,98420,1,3,3,1,1,1,0.1000000000000014,0.0333333333333349,0.0255150423911787,0.8709437067522491,24.60000000000021,0.6153838221716016,8303
formal_ablation_no_trust_case1,case1,no_trust,20,98420,2,3,3,1,1,1,0.1000000000000014,0.0444444444444442,0.0260580084451212,1.3576171007455915,25.60000000000023,0.4722440403104359,8303
formal_ablation_no_trust_case1,case1,no_trust,20,98420,3,3,3,1,1,1,0.1500000000000021,0.0555555555555559,0.027370241467934,1.1026006581245984,26.35000000000024,1.1026006581245984,8303
formal_ablation_no_trust_case1,case1,no_trust,20,98420,4,2,2,1,1,1,0.0500000000000007,0.0250000000000003,0.0165727342732549,0.0386975988802808,28.000000000000263,0.0386975988802808,8303
formal_ablation_no_trust_case1,case1,no_trust,20,98420,5,2,2,1,1,1,0.2000000000000028,0.1000000000000014,0.0270885443784888,1.1990761744337748,25.450000000000227,0.5875611386819453,8303
formal_ablation_no_trust_case1,case1,no_trust,20,98420,6,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0289596065772573,1.643691340656979,27.20000000000025,1.498531188025079,8303
formal_ablation_no_trust_case1,case1,no_trust,20,98420,7,2,2,1,1,1,0.2000000000000028,0.1000000000000014,0.0212249400275131,0.9283830793836454,28.700000000000276,0.2938052172597186,8303
formal_ablation_no_trust_case1,case1,no_trust,21,98421,0,3,3,1,1,1,0.3000000000000042,0.1222222222222235,0.0488343460911404,1.5170818368378711,26.50000000000024,0.5143607204623634,8303
formal_ablation_no_trust_case1,case1,no_trust,21,98421,1,3,3,1,1,1,0.1000000000000014,0.0333333333333338,0.0248555375665803,1.53044645088377,27.300000000000253,1.1341611053089116,8303
formal_ablation_no_trust_case1,case1,no_trust,21,98421,2,3,3,1,1,1,0.1000000000000014,0.0333333333333338,0.0102266275033474,0.8517226217960717,27.550000000000257,0.4726503990739544,8303
formal_ablation_no_trust_case1,case1,no_trust,21,98421,3,3,3,1,1,1,0.1000000000000014,0.0444444444444442,0.0063873119402498,1.3796687179713192,27.600000000000257,0.8738767262547564,8303
formal_ablation_no_trust_case1,case1,no_trust,21,98421,4,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0271344519777243,0.9879306751843236,28.95000000000028,0.3843436372235492,8303
formal_ablation_no_trust_case1,case1,no_trust,21,98421,5,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0248958531229245,1.592843764331502,28.300000000000267,1.5571995630494244,8303
formal_ablation_no_trust_case1,case1,no_trust,21,98421,6,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0173263818916941,1.857733480108124,27.500000000000256,1.0342809829954611,8303
formal_ablation_no_trust_case1,case1,no_trust,21,98421,7,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0255857254036021,1.552382990287885,30.400000000000297,1.34788060505571,8303
formal_ablation_no_trust_case1,case1,no_trust,22,98422,0,3,3,1,1,1,0.1500000000000021,0.0666666666666688,0.0356020124327774,1.1143642250129495,28.150000000000265,0.5851491810030732,8303
formal_ablation_no_trust_case1,case1,no_trust,22,98422,1,3,3,1,1,1,0.1500000000000021,0.0555555555555571,0.0134389905604843,1.1754919619243678,26.50000000000024,0.7593421542384916,8303
formal_ablation_no_trust_case1,case1,no_trust,22,98422,2,3,3,1,1,1,0.1500000000000021,0.0555555555555559,0.0090382500993101,1.0484932219626295,26.45000000000024,0.3046161303714934,8303
formal_ablation_no_trust_case1,case1,no_trust,22,98422,3,3,3,1,1,1,0.1500000000000021,0.0555555555555559,0.0237113167008341,1.3505680932493835,27.350000000000254,1.0299937741133955,8303
formal_ablation_no_trust_case1,case1,no_trust,22,98422,4,2,2,1,1,1,0.0,0.0,0.0178950321567181,0.9128634942671294,27.950000000000266,0.9128634942671294,8303
formal_ablation_no_trust_case1,case1,no_trust,22,98422,5,2,2,1,1,1,0.2500000000000035,0.1250000000000017,0.1276321357345306,0.9835570501709836,25.80000000000023,0.3378508929458855,8303
formal_ablation_no_trust_case1,case1,no_trust,22,98422,6,2,2,1,1,1,0.2000000000000028,0.1000000000000014,0.0348392215238388,0.8160863392982927,29.15000000000028,0.8160863392982927,8303
formal_ablation_no_trust_case1,case1,no_trust,22,98422,7,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0142631464546794,2.3470796324236973,27.10000000000025,1.1931994852153274,8303
formal_ablation_no_trust_case1,case1,no_trust,23,98423,0,3,3,1,1,1,0.2000000000000028,0.0888888888888897,0.0133645426394861,1.2296285951630246,29.30000000000028,0.440003304676883,8303
formal_ablation_no_trust_case1,case1,no_trust,23,98423,1,3,3,1,1,1,0.1000000000000014,0.0333333333333338,0.0665808935388691,0.5412590494526337,24.800000000000217,0.3543595881317999,8303
formal_ablation_no_trust_case1,case1,no_trust,23,98423,2,3,3,1,1,1,0.1000000000000014,0.0444444444444454,0.0287906704251257,1.8428294775707508,26.700000000000244,0.8965299212497865,8303
formal_ablation_no_trust_case1,case1,no_trust,23,98423,3,3,3,1,1,1,0.2000000000000028,0.0777777777777792,0.0196740958453567,1.5813075403660657,28.750000000000277,0.5435429858755554,8303
formal_ablation_no_trust_case1,case1,no_trust,23,98423,4,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0225586758199028,1.4136842321690732,26.050000000000235,0.8071356041440837,8303
formal_ablation_no_trust_case1,case1,no_trust,23,98423,5,2,2,1,1,1,0.2500000000000035,0.1250000000000017,0.0758427559472307,1.4786704107822963,27.85000000000026,0.7660577519706719,8303
formal_ablation_no_trust_case1,case1,no_trust,23,98423,6,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0497307786696561,1.1542819188735185,27.80000000000026,1.1395236100949055,8303
formal_ablation_no_trust_case1,case1,no_trust,23,98423,7,2,2,1,1,1,0.1000000000000014,0.0500000000000007,0.0244184593665108,1.7095848645991154,28.50000000000027,1.7095848645991154,8303
formal_ablation_no_trust_case1,case1,no_trust,24,98424,0,3,3,1,1,1,0.2500000000000035,0.0888888888888897,0.0504953010337491,0.963407351072533,26.900000000000247,0.5422768279361078,8303
formal_ablation_no_trust_case1,case1,no_trust,24,98424,1,3,3,1,1,1,0.0500000000000007,0.0222222222222221,0.0551913220959554,1.5282212356283218,23.850000000000204,1.5282212356283218,8303
formal_ablation_no_trust_case1,case1,no_trust,24,98424,2,3,3,1,1,1,0.0500000000000007,0.0222222222222233,0.0248489789130503,0.7039676780395091,25.200000000000223,0.7039676780395091,8303
formal_ablation_no_trust_case1,case1,no_trust,24,98424,3,3,3,1,1,1,0.1500000000000021,0.0666666666666676,0.0220021258962271,1.117160234979148,26.850000000000247,0.3522531457088259,8303
formal_ablation_no_trust_case1,case1,no_trust,24,98424,4,2,2,1,1,1,0.1000000000000014,0.0500000000000007,0.0058210776992937,0.4305190885210013,26.700000000000244,0.2928379378177018,8303
formal_ablation_no_trust_case1,case1,no_trust,24,98424,5,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.053894262078482,2.4551165918978555,26.25000000000024,1.7300567419771296,8303
formal_ablation_no_trust_case1,case1,no_trust,24,98424,6,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0197926389437908,0.9172701259299942,28.700000000000276,0.4261772930230709,8303
formal_ablation_no_trust_case1,case1,no_trust,24,98424,7,2,2,1,1,1,0.2000000000000028,0.1000000000000014,0.0354834822690634,1.9356971958470772,25.65000000000023,1.2814644360928216,8303
formal_ablation_no_trust_case1,case1,no_trust,25,98425,0,3,3,1,1,1,0.2000000000000028,0.0777777777777781,0.0258469453840107,1.0740980480483426,28.90000000000028,0.2612593575519468,8303
formal_ablation_no_trust_case1,case1,no_trust,25,98425,1,3,3,1,1,1,0.2000000000000028,0.0777777777777781,0.0270491038114393,2.571840494654148,26.700000000000244,1.0757439542852925,8303
formal_ablation_no_trust_case1,case1,no_trust,25,98425,2,3,3,1,1,1,0.1000000000000014,0.0444444444444442,0.0075070057230141,1.4424250920732862,28.050000000000264,0.6678816938053175,8303
formal_ablation_no_trust_case1,case1,no_trust,25,98425,3,3,3,1,1,1,0.1500000000000021,0.0666666666666676,0.0144666181094696,1.6972973378474616,26.050000000000235,0.6573280198389325,8303
formal_ablation_no_trust_case1,case1,no_trust,25,98425,4,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0364047994425688,1.7521003372184016,27.300000000000253,0.6881292373011907,8303
formal_ablation_no_trust_case1,case1,no_trust,25,98425,5,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0227975967934594,2.080358633008645,26.55000000000024,1.0046685508772497,8303
formal_ablation_no_trust_case1,case1,no_trust,25,98425,6,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0716024786285964,1.6695559684426935,27.650000000000254,1.014209765582827,8303
formal_ablation_no_trust_case1,case1,no_trust,25,98425,7,2,2,1,1,1,0.2000000000000028,0.1000000000000014,0.0735428799273028,1.462793918275055,26.900000000000247,0.7349068249332582,8303
formal_ablation_no_trust_case1,case1,no_trust,26,98426,0,3,3,1,1,1,0.2000000000000028,0.0888888888888909,0.0612006923436223,1.2437605093768962,27.600000000000257,0.3955816284126534,8303
formal_ablation_no_trust_case1,case1,no_trust,26,98426,1,3,3,1,1,1,0.1500000000000021,0.0555555555555571,0.0215474439658447,1.5074842474331156,25.75000000000023,0.4426620936315826,8303
formal_ablation_no_trust_case1,case1,no_trust,26,98426,2,3,3,1,1,1,0.1500000000000021,0.0666666666666676,0.0434151933344421,0.8864054360800256,29.05000000000028,0.4906394360128818,8303
formal_ablation_no_trust_case1,case1,no_trust,26,98426,3,3,3,1,1,1,0.1000000000000014,0.0444444444444454,0.0283137083720275,1.9990520400673384,26.15000000000024,1.281892578243082,8303
formal_ablation_no_trust_case1,case1,no_trust,26,98426,4,2,2,1,1,1,0.1000000000000014,0.0500000000000007,0.0184276863702695,0.6748442113632935,26.50000000000024,0.4506151451732466,8303
formal_ablation_no_trust_case1,case1,no_trust,26,98426,5,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0229781948383818,1.8065983419534808,27.85000000000026,1.4655599725675326,8303
formal_ablation_no_trust_case1,case1,no_trust,26,98426,6,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0281366405828932,0.2486672085832662,27.40000000000025,0.2486672085832662,8303
formal_ablation_no_trust_case1,case1,no_trust,26,98426,7,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0729065888274206,0.9594999649450092,26.15000000000024,0.9594999649450092,8303
formal_ablation_no_trust_case1,case1,no_trust,27,98427,0,3,3,1,1,1,0.2000000000000028,0.0777777777777792,0.0219164813589747,1.5777079292305771,27.00000000000025,0.8857591716211131,8303
formal_ablation_no_trust_case1,case1,no_trust,27,98427,1,3,3,1,1,1,0.1500000000000021,0.0555555555555559,0.0603372233393133,1.9791786463434269,24.150000000000208,0.8371373271534788,8303
formal_ablation_no_trust_case1,case1,no_trust,27,98427,2,3,3,1,1,1,0.1000000000000014,0.0444444444444454,0.027512482344596,0.4282952703404785,25.150000000000222,0.2877964334520245,8303
formal_ablation_no_trust_case1,case1,no_trust,27,98427,3,3,3,1,1,1,0.1500000000000021,0.0555555555555559,0.0122677038121898,1.2489507232415422,25.950000000000237,0.8542669890531056,8303
formal_ablation_no_trust_case1,case1,no_trust,27,98427,4,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0651204861125435,1.388131294716738,25.350000000000225,0.4399671847235984,8303
formal_ablation_no_trust_case1,case1,no_trust,27,98427,5,2,2,1,1,1,0.2500000000000035,0.1250000000000017,0.0514184570408015,2.2212467488124856,29.00000000000028,1.5337920126035438,8303
formal_ablation_no_trust_case1,case1,no_trust,27,98427,6,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0300330015003274,0.5105273366123538,30.25000000000029,0.5105273366123538,8303
formal_ablation_no_trust_case1,case1,no_trust,27,98427,7,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0230072239080234,0.1266375894171921,29.15000000000028,0.1266375894171921,8303
formal_ablation_no_trust_case1,case1,no_trust,28,98428,0,3,3,1,1,1,0.1500000000000021,0.0555555555555571,0.0199531092150121,0.9257633319264584,28.750000000000277,0.9257633319264584,8303
formal_ablation_no_trust_case1,case1,no_trust,28,98428,1,3,3,1,1,1,0.1000000000000014,0.0444444444444454,0.0123979739264671,2.4650920103937373,28.55000000000027,2.003739366386164,8303
formal_ablation_no_trust_case1,case1,no_trust,28,98428,2,3,3,1,1,1,0.1000000000000014,0.0444444444444454,0.0304924404232505,1.2819051461910635,26.600000000000243,0.7178632918020486,8303
formal_ablation_no_trust_case1,case1,no_trust,28,98428,3,3,3,1,1,1,0.2000000000000028,0.0777777777777792,0.0454107989978915,1.351302877106009,25.350000000000225,0.7743934661140707,8303
formal_ablation_no_trust_case1,case1,no_trust,28,98428,4,2,2,1,1,1,0.1000000000000014,0.0500000000000007,0.0069101489205652,2.9324717588582665,25.65000000000023,1.7400709105297605,8303
formal_ablation_no_trust_case1,case1,no_trust,28,98428,5,2,2,1,1,1,0.2000000000000028,0.1000000000000014,0.071098157992044,1.131322411209722,26.25000000000024,0.4383606555065952,8303
formal_ablation_no_trust_case1,case1,no_trust,28,98428,6,2,2,1,1,1,0.1500000000000021,0.075000000000001,0.0312052339149613,1.9597206830891936,26.000000000000234,0.9235549198356028,8303
