case,episode,seed,defender_id,target_index,hit_time_s,terminal_abs_ny_g,hit_distance_m
case1,21,89021,16,0,31.35000000000031,0.18215009430695428,0.7835562152687003
case1,21,89021,10,2,33.05000000000026,0.09460712518582343,1.9793571010187325
case1,21,89021,18,2,33.05000000000026,0.0794715952261224,1.820390157754578
case1,21,89021,2,2,33.10000000000026,0.10830355884465226,0.6313357818688237
case1,21,89021,13,5,33.150000000000254,0.054430689748379835,2.326921433968905
case1,21,89021,5,5,33.20000000000025,0.07561180406898682,1.8513762172688397
case1,21,89021,4,4,33.80000000000022,0.2049291977239548,0.786837333485817
case1,22,89022,4,4,26.750000000000245,0.13973393019010158,2.6520106451743373
case1,22,89022,12,4,26.750000000000245,0.014921293238087385,2.035940972863062
case1,22,89022,1,1,28.350000000000268,0.34301442936214743,2.110922898841185
case1,22,89022,9,1,28.350000000000268,0.2652207670051119,1.7010953524285668
case1,22,89022,17,1,28.350000000000268,0.3341888645976961,1.1329591232136167
case1,22,89022,14,6,29.80000000000029,0.465017306979565,0.9690021853404512
case1,22,89022,7,7,29.85000000000029,0.10947355388892638,2.0421490212370688
case1,22,89022,11,3,30.150000000000293,0.2302281485761498,2.4700922021628533
case1,22,89022,19,3,30.150000000000293,0.40509457093253387,1.2434839376699796
case1,22,89022,3,3,30.200000000000294,0.604241610428448,0.9172689580024854
case1,22,89022,0,0,31.30000000000031,0.013488649550580628,1.656355310138788
case1,22,89022,8,0,31.30000000000031,0.09248040736912927,1.913223902806981
case1,22,89022,16,0,31.35000000000031,0.17138019965040052,0.48795185551163894
case1,22,89022,10,2,33.05000000000026,0.35085392476277355,1.8717132372458078
case1,22,89022,18,2,33.05000000000026,0.202347263064951,2.1912551293876215
case1,22,89022,2,2,33.10000000000026,0.37516192355864775,0.4248125251826005
case1,22,89022,5,5,33.150000000000254,0.11873078393273548,0.7596861527211336
case1,22,89022,13,5,33.150000000000254,0.18565218860019794,1.3021989336345732
case1,23,89023,4,4,26.750000000000245,0.14998201598343788,2.427395510806751
case1,23,89023,12,4,26.750000000000245,0.21226562235001895,1.696171314939287
case1,23,89023,9,1,28.650000000000272,0.3479228993306216,0.42829274748276763
case1,23,89023,17,1,28.650000000000272,0.10708660146980821,1.649759485712783
case1,23,89023,14,6,29.20000000000028,0.15972813974755246,1.7969789600291146
case1,23,89023,6,6,29.25000000000028,0.3300988638613218,2.222866566029778
case1,23,89023,15,7,29.350000000000282,0.24362789161454118,1.0287528118913858
case1,23,89023,11,3,30.150000000000293,0.12259979949910046,1.8370670154019706
case1,23,89023,19,3,30.150000000000293,0.7798001411780708,1.6806334443703361
case1,23,89023,3,3,30.200000000000294,0.037985559977476685,0.6969077241401114
case1,23,89023,0,0,31.30000000000031,0.17139375322084494,1.3164605097526825
case1,23,89023,8,0,31.30000000000031,0.44221153122232837,2.1117290723739104
case1,23,89023,16,0,31.35000000000031,0.525706972775139,0.5756871221829063
case1,23,89023,10,2,33.05000000000026,0.14502160852178272,1.790946204227563
case1,23,89023,18,2,33.05000000000026,0.18452287421287902,1.5273414299208752
case1,23,89023,2,2,33.10000000000026,0.05590770368680362,1.1775760710917498
case1,23,89023,5,5,33.10000000000026,0.8367539696302798,2.731922479836659
case1,23,89023,13,5,33.150000000000254,0.3820541266070877,1.1872655988681946
case1,24,89024,4,4,26.750000000000245,0.10269828346393961,2.628820499192235
case1,24,89024,12,4,26.750000000000245,0.07087385485555342,1.6653847109664546
case1,24,89024,17,1,28.300000000000267,0.053421083629845045,2.9765011477268346
case1,24,89024,1,1,28.350000000000268,0.11100657836011707,1.7803057949502368
case1,24,89024,9,1,28.350000000000268,0.21161755268339047,1.157584853071716
case1,24,89024,14,6,29.20000000000028,0.09617168427303657,2.081850878184556
case1,24,89024,6,6,29.25000000000028,0.3024102567232863,1.6267628811675607
case1,24,89024,11,3,30.150000000000293,0.34907514750569835,2.2686239428000743
case1,24,89024,19,3,30.150000000000293,0.009318554945665303,1.3938677929323204
case1,24,89024,3,3,30.200000000000294,0.16584876007809096,0.6452600424670496
case1,24,89024,0,0,31.30000000000031,0.3810635301498894,1.5829204104019792
case1,24,89024,8,0,31.30000000000031,0.6251434425488159,2.5350643648264413
case1,24,89024,16,0,31.35000000000031,0.3400588567417608,1.359586484723957
case1,24,89024,10,2,33.05000000000026,0.05651547389143147,2.203537480553686
case1,24,89024,18,2,33.05000000000026,0.14429656458449877,1.639086721771201
case1,24,89024,2,2,33.10000000000026,0.33548893993370216,0.4925452901793051
case1,24,89024,5,5,33.10000000000026,0.4160502688619462,0.7619897473583493
case1,24,89024,13,5,33.10000000000026,0.12145067592009892,1.2386055505928242
case1,25,89025,12,4,27.70000000000026,0.1520693034174833,2.616257625761872
case1,25,89025,1,1,28.350000000000268,0.23321903564630844,1.9500252703433185
case1,25,89025,9,1,28.350000000000268,0.08706317029873362,0.7933047223211785
case1,25,89025,17,1,28.350000000000268,0.5656411242861765,1.3004840178305992
case1,25,89025,7,7,28.50000000000027,0.20654879274120994,1.5152039821639163
case1,25,89025,15,7,28.50000000000027,0.3710043694812665,0.9924483913699922
case1,25,89025,14,6,29.20000000000028,0.24401762261018964,2.28909958697361
case1,25,89025,6,6,29.25000000000028,0.14904845607576506,1.1435101617257992
case1,25,89025,11,3,30.150000000000293,0.16637015870182192,2.4640388800654045
case1,25,89025,19,3,30.150000000000293,0.24302391583423083,1.6651574064904486
case1,25,89025,3,3,30.200000000000294,0.054435448372208595,0.5846558536418633
case1,25,89025,0,0,31.30000000000031,0.1458951018270646,1.1004168330215347
case1,25,89025,8,0,31.30000000000031,0.10040407509510904,2.0931685388107306
case1,25,89025,16,0,31.35000000000031,0.0549122104092481,1.3805171580770144
case1,25,89025,5,5,33.05000000000026,0.5255912500961921,1.9498275333535213
case1,25,89025,13,5,33.05000000000026,0.24328156355841016,1.5098557229035376
case1,25,89025,10,2,33.35000000000024,0.24653092652699327,2.600308950602262
case1,25,89025,18,2,33.35000000000024,0.21918618387191235,1.9629451831888436
case1,26,89026,4,4,26.750000000000245,0.23433735219498578,2.6475694031553427
case1,26,89026,12,4,26.750000000000245,0.14377506951955477,1.8486060836416067
case1,26,89026,1,1,28.350000000000268,0.08210166185233736,2.545918578127015
case1,26,89026,9,1,28.350000000000268,0.04540175807467062,0.7208542028729513
case1,26,89026,17,1,28.350000000000268,0.12917305079752625,1.3615433465414732
case1,26,89026,7,7,28.50000000000027,0.30484512620238413,0.2311785572262634
case1,26,89026,15,7,28.50000000000027,0.07395724496323403,0.9618343997819707
case1,26,89026,14,6,29.20000000000028,0.4832176138707559,2.2689102281338713
case1,26,89026,6,6,29.25000000000028,0.37802569580550194,1.943731408051253
case1,26,89026,11,3,30.150000000000293,0.1746479253081399,2.5920730324505326
case1,26,89026,19,3,30.150000000000293,0.22304953839581257,1.9241342494161113
case1,26,89026,3,3,30.200000000000294,0.29752089105933854,0.7804633094090991
case1,26,89026,8,0,32.100000000000314,0.4377590589521255,1.7962113567292954
case1,26,89026,16,0,32.100000000000314,0.02447496034658911,2.13979513367323
case1,26,89026,10,2,33.05000000000026,0.05512669834504785,2.462091694431616
case1,26,89026,18,2,33.05000000000026,0.012132585456511358,1.48488637411752
case1,26,89026,2,2,33.10000000000026,0.0192352497698684,0.9800917341927061
case1,27,89027,4,4,26.750000000000245,0.2583854655340536,2.939560052155247
case1,27,89027,12,4,26.750000000000245,0.34537178039037864,2.495804781118811
case1,27,89027,7,7,28.50000000000027,0.14088939751005614,0.6234306665046999
case1,27,89027,15,7,28.50000000000027,0.017982516726509273,0.7742238176460512
case1,27,89027,17,1,29.600000000000286,0.2467612392759047,1.6287095731037506
case1,27,89027,1,1,29.650000000000286,0.38662972008310814,2.2759474929105465
case1,27,89027,6,6,30.050000000000292,0.17007305095232417,1.380878724826021
case1,27,89027,11,3,30.150000000000293,0.0242184971278096,2.1911559557200357
case1,27,89027,19,3,30.150000000000293,0.17228967016486296,1.046177421752203
case1,27,89027,3,3,30.200000000000294,0.27217121402889344,0.5254885025826781
case1,27,89027,0,0,31.30000000000031,0.06040651983739975,1.5494687313464286
case1,27,89027,8,0,31.30000000000031,0.3725695080143809,1.9581572141551105
case1,27,89027,16,0,31.35000000000031,0.19095611388242623,1.0904343252238962
case1,27,89027,5,5,33.05000000000026,0.769928936455961,2.383170575221727
case1,27,89027,10,2,33.05000000000026,0.19091523888348363,1.7741680061273115
case1,27,89027,18,2,33.05000000000026,0.34711994972905247,1.6601718837550878
case1,27,89027,2,2,33.10000000000026,0.018328034380080155,0.26007965188929605
case1,27,89027,13,5,33.10000000000026,0.053439505977321944,2.627982776343122
case1,28,89028,4,4,26.750000000000245,0.36971697317395796,2.6375924159220014
case1,28,89028,12,4,26.750000000000245,0.10280296388567878,2.4288608775677254
case1,28,89028,1,1,28.350000000000268,0.12766558943638748,2.3654152450805013
case1,28,89028,9,1,28.350000000000268,0.12603825917706293,1.2900632808814239
case1,28,89028,17,1,28.350000000000268,0.4518060139618008,1.104640168982866
case1,28,89028,7,7,28.50000000000027,0.23829619473344368,2.022439975376571
case1,28,89028,15,7,28.50000000000027,0.2168703584605331,0.9921954565597505
case1,28,89028,14,6,29.20000000000028,0.5722048941331677,1.9891260161674014
case1,28,89028,6,6,29.25000000000028,0.1179550860416648,0.8604921549064197
case1,28,89028,11,3,30.350000000000296,0.2613385823987514,0.25091710930735195
case1,28,89028,19,3,30.350000000000296,0.21609433792851263,0.9797498157377322
case1,28,89028,0,0,31.30000000000031,0.07970402754283956,1.7616957435177318
case1,28,89028,8,0,31.30000000000031,0.21919762032293078,2.1951331735440096
case1,28,89028,16,0,31.35000000000031,0.28545141070556507,0.7404126398723497
case1,28,89028,10,2,33.05000000000026,0.44257426040132797,1.868165490116169
case1,28,89028,18,2,33.05000000000026,0.557761168136377,1.402860016460661
case1,28,89028,2,2,33.10000000000026,0.23001598677277452,0.751568003869091
case1,28,89028,13,5,34.80000000000016,0.1321694405526237,2.74357333929783
case1,29,89029,12,4,27.70000000000026,0.3390761915004461,2.535616124796936
case1,29,89029,1,1,28.350000000000268,0.1396051283805011,1.7316087772286226
case1,29,89029,9,1,28.350000000000268,0.34426560790895155,1.319781643230675
case1,29,89029,17,1,28.350000000000268,0.02611083304492015,1.428410492171781
case1,29,89029,7,7,28.50000000000027,0.6215557116735912,0.7437201392094029
case1,29,89029,15,7,28.50000000000027,0.370334354407425,0.9866052742954342
case1,29,89029,14,6,29.20000000000028,0.47507408297406195,2.3839793455726412
case1,29,89029,6,6,29.25000000000028,0.35664219280109355,1.74163983612996
case1,29,89029,11,3,30.150000000000293,0.24466273103175806,2.425492335793727
case1,29,89029,19,3,30.150000000000293,0.06117062402493731,1.083293213252724
case1,29,89029,3,3,30.200000000000294,0.19358932939519302,1.2073851778361109
case1,29,89029,0,0,31.30000000000031,0.3008846687450346,1.9260574987257595
case1,29,89029,8,0,31.30000000000031,0.15612962048924828,2.056263854749129
case1,29,89029,16,0,31.35000000000031,0.33875432635722114,2.2956993029100885
case1,29,89029,10,2,33.05000000000026,0.3101349666877056,2.447091325477936
case1,29,89029,18,2,33.05000000000026,0.23685157527192077,1.4356583905204763
case1,29,89029,2,2,33.10000000000026,0.35602675856214133,1.2716689012550808
case1,29,89029,5,5,34.40000000000018,0.16923174055583876,1.507873420005212
case1,30,89030,4,4,26.750000000000245,0.010381673480136105,2.7049991223535237
case1,30,89030,12,4,26.750000000000245,0.4663334756355443,2.065665480115822
case1,30,89030,1,1,28.350000000000268,0.16273147181320968,2.3345160816706243
case1,30,89030,9,1,28.350000000000268,0.2987790447553921,1.3540844270688632
case1,30,89030,17,1,28.350000000000268,0.08539000616927289,1.3837885941352726
case1,30,89030,7,7,28.50000000000027,0.026321662096439657,1.6225476010694013
case1,30,89030,15,7,28.50000000000027,0.001893193346167804,1.7723352623596236
case1,30,89030,19,3,30.150000000000293,0.45439920179691945,1.4843000232148167
case1,30,89030,3,3,30.200000000000294,0.12766144898164744,1.3469635205497588
case1,30,89030,0,0,31.30000000000031,0.34805267118873984,1.3525933497733897
case1,30,89030,8,0,31.30000000000031,0.11820552244468238,1.797434949623873
case1,30,89030,16,0,31.35000000000031,0.2156641182937556,0.571368255859469
case1,30,89030,10,2,33.05000000000026,0.39265342366840916,1.715052383478612
case1,30,89030,18,2,33.05000000000026,0.10270401046332131,1.5942551277007397
case1,30,89030,2,2,33.10000000000026,0.034517290748052376,0.25554888012269394
case1,30,89030,5,5,34.550000000000175,0.24360141742949795,2.5004114400961135
case1,31,89031,4,4,26.750000000000245,0.34615855300883935,2.6338344712910153
case1,31,89031,12,4,26.750000000000245,0.07036877738569744,1.6156668456645282
case1,31,89031,17,1,28.300000000000267,0.14166924300764694,2.933601991714624
case1,31,89031,1,1,28.350000000000268,0.3416497295214199,1.4471825765299895
case1,31,89031,9,1,28.350000000000268,0.1413066192495041,1.0071148403134316
case1,31,89031,7,7,28.50000000000027,0.29075768195232155,0.47392776834501754
case1,31,89031,15,7,28.50000000000027,0.0022738937481764365,1.7641570194022165
case1,31,89031,14,6,29.20000000000028,0.17395513085516348,1.940698288901254
case1,31,89031,6,6,29.25000000000028,0.18829884260668597,0.9529705305013129
case1,31,89031,11,3,30.150000000000293,0.7349884706606943,2.548358354579605
case1,31,89031,19,3,30.150000000000293,0.08012844763206337,1.51808556372341
case1,31,89031,3,3,30.200000000000294,0.07859337001940919,0.7699769155805158
case1,31,89031,0,0,31.30000000000031,0.007037482161303316,1.6224826486925126
case1,31,89031,8,0,31.30000000000031,0.07345289513944298,2.1188962936033757
case1,31,89031,16,0,31.35000000000031,0.1451987839856704,0.35421543969586816
case1,31,89031,13,5,33.05000000000026,0.2840970483298564,2.73593254050246
case1,31,89031,5,5,33.10000000000026,0.48339844599197196,2.7206039203893098
case1,31,89031,18,2,35.9000000000001,0.11821046261780613,1.884022705970591
case1,32,89032,4,4,26.750000000000245,0.4881813244072186,2.5711372701398747
case1,32,89032,12,4,26.750000000000245,0.37267213534354604,2.714517920797322
case1,32,89032,7,7,28.50000000000027,0.18447418779116426,0.6532633158652746
case1,32,89032,15,7,28.50000000000027,0.19805195575509305,1.121751054051959
case1,32,89032,17,1,28.60000000000027,0.22921455544327501,2.7440427427127205
case1,32,89032,14,6,29.20000000000028,0.03892103399745067,1.5901317962142063
case1,32,89032,6,6,29.25000000000028,0.19490586720804778,1.8904998193741684
case1,32,89032,11,3,30.150000000000293,0.10750286149967131,1.9597726435709928
case1,32,89032,19,3,30.150000000000293,0.046633915004296644,1.1510007826034632
case1,32,89032,3,3,30.200000000000294,0.20913665100041628,0.7843623446862579
case1,32,89032,0,0,31.30000000000031,0.20832916920602423,0.7269331785705836
case1,32,89032,8,0,31.30000000000031,0.462391644317134,2.7226767114854398
case1,32,89032,16,0,31.35000000000031,0.024605060062242057,1.6771313819245932
case1,32,89032,5,5,33.10000000000026,0.11140362127468512,2.4981019882350792
case1,32,89032,13,5,33.150000000000254,0.13889786864745837,0.8778567304658268
case1,32,89032,2,2,33.40000000000024,0.0995217421674891,1.8686386259664916
case1,32,89032,10,2,33.40000000000024,0.45637859859845353,1.4448137344957916
case1,33,89033,17,1,28.300000000000267,0.4595719967766191,2.886446475352277
case1,33,89033,1,1,28.350000000000268,0.3000182557969351,2.1758438230891213
case1,33,89033,9,1,28.350000000000268,0.19583898141013645,0.8968235942847781
case1,33,89033,7,7,28.50000000000027,0.4147350406157257,0.6449018853876778
case1,33,89033,15,7,28.50000000000027,0.02594915273549603,0.9319253546647369
case1,33,89033,14,6,29.20000000000028,0.15268625351579893,1.672303925965097
case1,33,89033,6,6,29.25000000000028,0.15851232499504375,1.1297086570277632
case1,33,89033,11,3,30.150000000000293,0.17114757913733242,1.805085083225412
case1,33,89033,19,3,30.150000000000293,0.22223796863444817,1.6139269526716515
case1,33,89033,3,3,30.200000000000294,0.4324604383048844,1.4487569009777763
case1,33,89033,0,0,31.30000000000031,0.199294949710272,1.4113306139637636
case1,33,89033,8,0,31.30000000000031,0.05082945220298879,2.27377396462165
case1,33,89033,16,0,31.35000000000031,0.1168295920932024,1.917359894783083
case1,33,89033,5,5,33.05000000000026,0.15849347124098775,2.090386118610427
case1,33,89033,13,5,33.05000000000026,0.1050109404837159,0.4541799034166577
case1,33,89033,4,4,33.80000000000022,0.37205382296486184,1.22545389631479
case1,33,89033,18,2,34.95000000000015,0.22378358824371775,1.7107279290090793
case1,33,89033,2,2,35.00000000000015,0.5416837200636326,0.13738445080046444
case1,34,89034,4,4,26.750000000000245,0.13080583078506536,2.5218910805637145
case1,34,89034,12,4,26.750000000000245,0.27566380569994436,2.2394565009791423
case1,34,89034,17,1,28.300000000000267,0.4606245401487081,2.9796121385111647
case1,34,89034,1,1,28.350000000000268,0.15496091304655524,1.591963712409497
case1,34,89034,9,1,28.350000000000268,0.07114378509455821,0.8678686502348656
case1,34,89034,7,7,28.50000000000027,0.1332737518542411,1.2055580971786681
case1,34,89034,15,7,28.50000000000027,0.6503769674817862,1.742224344109907
case1,34,89034,14,6,29.80000000000029,0.08935743814826022,1.221900226802749
case1,34,89034,11,3,30.400000000000297,0.4087543939456576,1.677195273320765
case1,34,89034,3,3,30.450000000000298,0.6287752350635779,2.595992868379741
case1,34,89034,0,0,31.30000000000031,0.31855221241005305,1.444178260032861
case1,34,89034,8,0,31.30000000000031,0.38986019444941833,2.2610714694878977
case1,34,89034,16,0,31.35000000000031,0.22981673173336326,1.2625706988423542
case1,34,89034,10,2,33.05000000000026,0.6035728687586029,1.9578384183158535
case1,34,89034,13,5,33.05000000000026,0.3967029205406756,2.474265185854239
case1,34,89034,18,2,33.05000000000026,0.1555508789209991,1.8303958856850915
case1,34,89034,2,2,33.10000000000026,0.023349103516973474,0.4565972951153507
case1,34,89034,5,5,33.10000000000026,0.5762522416262104,1.071659240713486
case1,35,89035,1,1,28.350000000000268,0.24105281677524862,1.697725421094179
case1,35,89035,9,1,28.350000000000268,0.7280793793780563,1.3644210653515751
case1,35,89035,17,1,28.350000000000268,0.5609695913275259,1.724570097244929
case1,35,89035,7,7,28.50000000000027,0.23306047939797545,1.116340492295545
case1,35,89035,15,7,28.50000000000027,0.402436104859906,1.0924046909639167
case1,35,89035,14,6,29.20000000000028,0.5277966892467657,1.7519337893728182
case1,35,89035,6,6,29.25000000000028,0.2399460798536236,1.2646972924470696
case1,35,89035,0,0,31.30000000000031,0.20649297681117162,1.5694332177433066
case1,35,89035,8,0,31.30000000000031,0.7741670322490141,1.8508155301914377
case1,35,89035,16,0,31.35000000000031,0.07663967205296168,1.354001815818203
case1,35,89035,3,3,31.500000000000313,0.19056294317482156,1.82604123959606
case1,35,89035,19,3,31.500000000000313,0.014862311162667702,2.00079155616056
case1,35,89035,10,2,33.05000000000026,0.34451010108091684,1.9471749981941067
case1,35,89035,18,2,33.05000000000026,0.02268639844102832,1.5484145865508798
case1,35,89035,2,2,33.10000000000026,0.03195674529249859,0.9990062481794032
case1,35,89035,5,5,33.10000000000026,0.27812660353097063,2.5002707034812257
case1,35,89035,13,5,33.10000000000026,0.22301008621043267,1.9062030317092922
case1,35,89035,4,4,33.70000000000022,0.49142726024676253,2.1785419031540076
case1,36,89036,1,1,28.350000000000268,0.02450701194159491,1.6584589608010523
case1,36,89036,9,1,28.350000000000268,0.6794642447689548,0.6984755047499484
case1,36,89036,17,1,28.350000000000268,0.07054183594456859,1.4440479082839237
case1,36,89036,7,7,28.50000000000027,0.0582543547255934,1.646663963856477
case1,36,89036,15,7,28.50000000000027,0.30818352788722003,1.6742029105216425
case1,36,89036,14,6,29.20000000000028,0.07312811994134547,1.594387464400409
case1,36,89036,6,6,29.25000000000028,0.4697612795919212,1.7908239724814683
case1,36,89036,11,3,30.150000000000293,0.011956631932147549,1.7594663765411418
case1,36,89036,19,3,30.150000000000293,0.35495746643893317,1.8115168687047627
case1,36,89036,3,3,30.200000000000294,0.24551536725508993,0.9350706522484341
case1,36,89036,0,0,31.30000000000031,0.31536577087816886,0.9966544381682775
case1,36,89036,8,0,31.30000000000031,0.25921439138925917,2.0711580140685246
case1,36,89036,16,0,31.35000000000031,0.04567025764740612,1.8627172982662255
case1,36,89036,5,5,33.05000000000026,0.12293453296250781,2.4527485796210913
case1,36,89036,10,2,33.05000000000026,0.13290134409876542,1.7288241601385228
case1,36,89036,18,2,33.05000000000026,0.04247068105245283,1.485940976252907
case1,36,89036,2,2,33.10000000000026,0.04967523315361211,0.7795770751721037
case1,36,89036,13,5,33.10000000000026,0.5008151022046597,2.133242449606876
case1,37,89037,4,4,26.750000000000245,0.2615385205803814,2.686430247226237
case1,37,89037,12,4,26.750000000000245,0.700426393172726,2.127199219531219
case1,37,89037,1,1,28.350000000000268,0.25695680885343664,1.4089125333591703
case1,37,89037,9,1,28.350000000000268,0.46643657635515046,1.7194519406610123
case1,37,89037,17,1,28.350000000000268,0.06200965879453474,1.8542348939999929
case1,37,89037,7,7,28.50000000000027,0.18326490876698678,0.7503251096319589
case1,37,89037,15,7,28.50000000000027,0.32286542225251164,1.5865039405908803
case1,37,89037,14,6,29.20000000000028,0.5662717220126947,1.295994698584202
case1,37,89037,6,6,29.25000000000028,0.3322412884472044,1.46798542428349
case1,37,89037,19,3,31.450000000000312,0.03695116855541303,2.7630235366202327
case1,37,89037,3,3,31.500000000000313,0.20395001695715131,1.8394139534065144
case1,37,89037,0,0,31.650000000000315,0.7323959329326454,2.9588287069890464
case1,37,89037,8,0,31.700000000000315,0.2885359669581087,0.8935326352563803
case1,37,89037,10,2,33.05000000000026,0.11431271043401475,2.2422987751562737
case1,37,89037,18,2,33.05000000000026,0.1266122561761192,1.813477852409863
case1,37,89037,2,2,33.10000000000026,0.04208608328894392,1.1458110972326763
case1,37,89037,5,5,33.150000000000254,0.12443358044438341,1.0717337077224225
case1,37,89037,13,5,33.150000000000254,0.44073686750499874,0.49688302233435966
case1,38,89038,4,4,26.750000000000245,0.3140335422459122,2.5689933195277987
case1,38,89038,12,4,26.750000000000245,0.0893363836066145,1.988712418383876
case1,38,89038,1,1,28.350000000000268,0.05113310857270953,2.1222584953491443
case1,38,89038,9,1,28.350000000000268,0.5281720632568326,1.5613016450496306
case1,38,89038,17,1,28.350000000000268,0.22557159646518338,1.4630777038114988
case1,38,89038,14,6,29.20000000000028,0.3146693362534144,1.9049367580231915
case1,38,89038,6,6,29.25000000000028,0.27850447822891655,1.2242852689713806
case1,38,89038,7,7,29.85000000000029,0.10774114750450056,2.6309528872077577
case1,38,89038,11,3,30.150000000000293,0.3163344360795771,1.6755003341169756
case1,38,89038,19,3,30.150000000000293,0.06815570544313254,2.079060455698994
case1,38,89038,3,3,30.200000000000294,0.06540461402157768,0.9392644911484289
case1,38,89038,0,0,31.30000000000031,0.024458670633329377,1.486386645069652
case1,38,89038,8,0,31.30000000000031,0.16644543850871205,2.372652692151329
case1,38,89038,16,0,31.35000000000031,0.060210617038546105,0.5721074602440928
case1,38,89038,5,5,33.10000000000026,0.1425423174458148,2.102475707441239
case1,38,89038,13,5,33.10000000000026,0.1943150260768079,1.6510684270458684
case1,38,89038,18,2,34.95000000000015,0.19986545487075125,2.083121039554822
case1,38,89038,2,2,35.00000000000015,0.1251923293659229,0.9877221932865529
case1,39,89039,4,4,26.750000000000245,0.06472701189426075,2.599950560302919
case1,39,89039,12,4,26.750000000000245,0.2900313768570061,1.489788731464741
case1,39,89039,7,7,28.50000000000027,0.028409640561992355,0.7435136751252939
case1,39,89039,15,7,28.50000000000027,0.068302510366746,1.3090888895518744
case1,39,89039,14,6,29.20000000000028,0.13253437214214864,2.4068508674948133
case1,39,89039,6,6,29.25000000000028,0.07301097176628737,1.7092869213434578
case1,39,89039,1,1,29.600000000000286,0.13275546180411044,2.5973334335838354
case1,39,89039,17,1,29.600000000000286,0.2995175723689633,0.9340719745006547
case1,39,89039,11,3,30.150000000000293,0.37819534971567387,1.6644383720332743
case1,39,89039,19,3,30.150000000000293,0.7806248079044933,2.23859889482094
case1,39,89039,3,3,30.200000000000294,0.09487532885606255,1.361751226392964
case1,39,89039,0,0,31.30000000000031,0.5073645711314764,1.3835255143404024
case1,39,89039,8,0,31.30000000000031,0.40546331880449454,2.2185744524733093
case1,39,89039,16,0,31.35000000000031,0.2550259145128209,0.7734404688889897
case1,39,89039,5,5,33.10000000000026,0.048504619452571146,0.983535158871869
case1,39,89039,13,5,33.10000000000026,0.07479885226384173,2.296967718578125
case1,39,89039,18,2,34.95000000000015,0.426886042200536,1.8897141360704068
case1,39,89039,2,2,35.00000000000015,0.198848556858286,1.2030262411529504
case1,40,89040,4,4,26.750000000000245,0.45213349756877014,2.7740797214033837
case1,40,89040,12,4,26.750000000000245,0.33105508315619103,1.5768453169979197
case1,40,89040,1,1,28.350000000000268,0.28002974974341677,1.720982055999632
case1,40,89040,9,1,28.350000000000268,0.6303266162452875,0.717038949661694
case1,40,89040,17,1,28.350000000000268,0.6410864034810668,2.302417115574178
case1,40,89040,14,6,29.20000000000028,0.4033751974656948,2.0168846854885847
case1,40,89040,6,6,29.25000000000028,0.16211362061835743,1.308940234715882
case1,40,89040,15,7,29.350000000000282,0.29194166341233396,1.521218457348822
case1,40,89040,11,3,30.150000000000293,0.3523701676931612,1.4412545118242557
case1,40,89040,19,3,30.150000000000293,0.07878360208199053,0.8787455812146185
case1,40,89040,3,3,30.200000000000294,0.26505362842229707,0.8571976942516208
case1,40,89040,0,0,31.700000000000315,0.1930985669417593,1.4182632491101281
case1,40,89040,8,0,31.700000000000315,0.04653300324330545,0.21559814242868952
case1,40,89040,10,2,33.05000000000026,0.1885408631446749,1.7751320594651374
case1,40,89040,18,2,33.05000000000026,0.022074915875101964,1.736769141565642
case1,40,89040,2,2,33.10000000000026,0.252807530330715,0.7112716201373755
case1,40,89040,5,5,33.10000000000026,0.4020845525363339,1.749658658564436
case1,40,89040,13,5,33.10000000000026,0.18470238234664735,1.8331219203096742
case1,41,89041,4,4,26.750000000000245,0.21740728752342767,2.573572177031982
case1,41,89041,12,4,26.750000000000245,0.4630738888220951,2.1987968741260557
case1,41,89041,1,1,28.350000000000268,0.0593530128754034,2.5544598968902132
case1,41,89041,9,1,28.350000000000268,0.22175035486654462,2.1199413322677456
case1,41,89041,17,1,28.350000000000268,0.47448277448544773,1.8408218545301234
case1,41,89041,7,7,28.50000000000027,0.3435985181622089,1.1458299136194046
case1,41,89041,15,7,28.50000000000027,0.45822115922808526,0.787601735437583
case1,41,89041,14,6,29.20000000000028,0.3323888661632971,2.003571982783947
case1,41,89041,6,6,29.25000000000028,0.13014767964725657,1.198460452895787
case1,41,89041,11,3,30.400000000000297,0.6759093522406473,2.0063438805373495
case1,41,89041,3,3,30.450000000000298,0.5873425147635368,1.0848546586133103
case1,41,89041,0,0,31.30000000000031,0.22973511550908488,1.0534498498246674
case1,41,89041,8,0,31.30000000000031,0.2824939170258334,2.1282718904071305
case1,41,89041,16,0,31.35000000000031,0.1663075117155963,2.052556670801455
case1,41,89041,5,5,33.150000000000254,0.421527883662851,1.7105461594666471
case1,41,89041,18,2,34.95000000000015,0.4839624362685223,2.293504270394074
case1,41,89041,2,2,35.00000000000015,0.4952799999108404,0.9793396099759647
case1,42,89042,4,4,26.750000000000245,0.1903185211614906,2.5607228881453166
case1,42,89042,12,4,26.750000000000245,0.29437786603578464,1.5431146802910034
case1,42,89042,7,7,28.50000000000027,0.16472615742451038,0.5167250776967516
case1,42,89042,15,7,28.50000000000027,0.1408557095913722,0.8458674145634267
case1,42,89042,14,6,29.20000000000028,0.5873524361424571,2.0904685001975234
case1,42,89042,6,6,29.25000000000028,0.6606669324388551,1.3817768008961404
case1,42,89042,1,1,29.600000000000286,0.26437363367788524,2.9903574723483204
case1,42,89042,17,1,29.600000000000286,0.21342139008490285,0.6121754636254221
